onset	duration	cond	RT	resp	cresp	acc
96.998	0.917	face	n/a	n/a	n/a	1
98.015	0.919	face	439	2	2	1
109.081	0.917	word	n/a	n/a	n/a	1
110.031	0.917	word	478	2	2	1
110.998	0.9	word	n/a	n/a	n/a	1
111.998	0.917	word	456	2	2	1
113.015	0.917	word	n/a	n/a	n/a	1
113.998	0.917	word	408	2	2	1
115.015	0.917	word	n/a	n/a	n/a	1
115.998	0.9	word	n/a	n/a	n/a	1
116.998	0.917	word	n/a	n/a	n/a	1
118.015	0.917	word	559	2	2	1
118.998	0.9	word	n/a	n/a	n/a	1
119.998	0.917	word	464	2	2	1
121.015	0.9	word	n/a	n/a	n/a	1
121.998	0.917	word	n/a	n/a	n/a	1
123.015	0.917	word	511	2	2	1
124.015	0.9	word	n/a	n/a	n/a	1
135.048	0.9	scene	n/a	n/a	n/a	1
136.014	0.917	scene	487	2	2	1
137.014	0.917	scene	n/a	n/a	n/a	1
137.998	0.9	scene	408	2	2	1
138.998	0.917	scene	n/a	n/a	n/a	1
140.014	0.917	scene	n/a	n/a	n/a	1
141.014	0.917	scene	n/a	n/a	2	0
142.014	0.917	scene	n/a	n/a	n/a	1
143.014	0.9	scene	591	2	2	1
144.014	0.9	scene	n/a	n/a	n/a	1
145.014	0.9	scene	n/a	n/a	n/a	1
145.998	0.917	scene	n/a	n/a	n/a	1
147.014	0.917	scene	n/a	n/a	n/a	1
148.014	0.9	scene	503	2	2	1
148.997	0.9	scene	n/a	n/a	n/a	1
150.014	0.917	scene	591	2	2	1
161.081	0.917	car	n/a	n/a	n/a	1
162.031	0.9	car	n/a	n/a	n/a	1
163.014	0.917	car	432	2	n/a	0
164.014	0.917	car	768	2	2	1
164.997	0.917	car	n/a	n/a	n/a	1
165.997	0.917	car	n/a	n/a	n/a	1
167.014	0.917	car	520	2	2	1
168.014	0.917	car	n/a	n/a	n/a	1
169.014	0.9	car	480	2	2	1
169.997	0.917	car	n/a	n/a	n/a	1
171.014	0.917	car	480	2	2	1
172.014	0.917	car	n/a	n/a	n/a	1
173.014	0.917	car	n/a	n/a	n/a	1
174.014	0.917	car	560	2	2	1
175.014	0.917	car	n/a	n/a	n/a	1
176.014	0.918	car	448	2	2	1
187.08	0.917	face	n/a	n/a	n/a	1
188.03	0.917	face	551	2	2	1
189.014	0.917	face	n/a	n/a	n/a	1
190.014	0.917	face	472	2	2	1
191.38	0.9	face	n/a	n/a	n/a	1
192.314	0.917	face	n/a	n/a	n/a	1
193.264	0.9	face	n/a	n/a	n/a	1
194.197	0.917	face	n/a	n/a	n/a	1
195.147	0.917	face	667	2	2	1
196.097	0.917	face	n/a	n/a	n/a	1
197.047	0.917	face	695	2	2	1
198.013	0.917	face	n/a	n/a	n/a	1
199.013	0.917	face	472	2	2	1
200.013	0.9	face	n/a	n/a	n/a	1
201.013	0.917	face	640	2	2	1
202.013	0.917	face	n/a	n/a	n/a	1
213.08	0.917	car	n/a	n/a	n/a	1
214.03	0.917	car	480	2	2	1
215.013	0.917	car	n/a	n/a	n/a	1
216.013	0.917	car	n/a	n/a	n/a	1
217.013	0.9	car	n/a	n/a	n/a	1
217.997	0.917	car	417	2	2	1
218.997	0.9	car	n/a	n/a	n/a	1
219.997	0.917	car	n/a	n/a	n/a	1
220.997	0.917	car	649	2	2	1
222.013	0.917	car	n/a	n/a	n/a	1
223.013	0.917	car	513	2	2	1
224.013	0.9	car	n/a	n/a	n/a	1
224.996	0.917	car	441	2	2	1
225.996	0.917	car	n/a	n/a	n/a	1
227.013	0.917	car	449	2	2	1
228.013	0.917	car	n/a	n/a	n/a	1
239.08	0.917	word	n/a	n/a	n/a	1
240.03	0.917	word	n/a	n/a	n/a	1
241.013	0.9	word	n/a	n/a	n/a	1
242.016	0.914	word	614	2	2	1
243.013	0.917	word	n/a	n/a	n/a	1
244.013	0.917	word	n/a	n/a	n/a	1
245.013	0.917	word	561	2	2	1
246.013	0.917	word	n/a	n/a	n/a	1
247.013	0.917	word	441	2	2	1
248.013	0.9	word	n/a	n/a	n/a	1
249.016	0.914	word	n/a	n/a	n/a	1
250.013	0.9	word	449	2	2	1
251.013	0.9	word	n/a	n/a	n/a	1
252.013	0.917	word	433	2	2	1
253.013	0.9	word	n/a	n/a	n/a	1
254.013	0.917	word	449	2	2	1
265.079	0.9	scene	n/a	n/a	n/a	1
266.012	0.917	scene	n/a	n/a	n/a	1
267.012	0.917	scene	n/a	n/a	n/a	1
268.012	0.917	scene	433	2	2	1
269.012	0.917	scene	n/a	n/a	n/a	1
270.012	0.917	scene	585	2	2	1
271.012	0.917	scene	n/a	n/a	n/a	1
272.012	0.9	scene	449	2	2	1
273.012	0.917	scene	n/a	n/a	n/a	1
274.012	0.917	scene	345	2	2	1
275.012	0.917	scene	n/a	n/a	n/a	1
276.012	0.917	scene	441	2	2	1
277.012	0.917	scene	n/a	n/a	n/a	1
278.012	0.917	scene	441	2	2	1
279.012	0.917	scene	n/a	n/a	n/a	1
280.012	0.917	scene	n/a	n/a	n/a	1
291.079	0.917	face	n/a	n/a	n/a	1
292.029	0.917	face	457	2	2	1
293.012	0.9	face	n/a	n/a	n/a	1
294.012	0.917	face	n/a	n/a	n/a	1
295.012	0.917	face	570	2	2	1
296.012	0.917	face	n/a	n/a	n/a	1
297.012	0.9	face	714	2	2	1
298.012	0.917	face	n/a	n/a	n/a	1
299.012	0.917	face	602	2	2	1
300.012	0.917	face	n/a	n/a	n/a	1
301.012	0.917	face	434	2	2	1
302.012	0.9	face	n/a	n/a	n/a	1
303.017	0.917	face	461	2	n/a	0
304.012	0.917	face	n/a	n/a	n/a	1
305.012	0.9	face	n/a	n/a	2	0
306.012	0.917	face	n/a	n/a	n/a	1
317.08	0.915	word	n/a	n/a	n/a	1
318.028	0.917	word	489	2	2	1
319.012	0.917	word	n/a	n/a	n/a	1
320.012	0.9	word	n/a	n/a	n/a	1
321.012	0.917	word	n/a	n/a	n/a	1
322.012	0.917	word	n/a	n/a	n/a	1
323.012	0.917	word	490	2	2	1
324.012	0.917	word	n/a	n/a	n/a	1
325.012	0.917	word	770	2	2	1
326.012	0.9	word	n/a	n/a	n/a	1
327.012	0.917	word	578	2	2	1
328.012	0.917	word	n/a	n/a	n/a	1
329.012	0.917	word	n/a	n/a	n/a	1
330.012	0.917	word	450	2	2	1
331.012	0.917	word	n/a	n/a	n/a	1
332.012	0.917	word	418	2	2	1
343.08	0.915	car	n/a	n/a	n/a	1
344.045	0.917	car	481	2	2	1
345.011	0.917	car	n/a	n/a	n/a	1
346.011	0.9	car	450	2	2	1
347.011	0.917	car	n/a	n/a	n/a	1
347.995	0.918	car	459	2	2	1
349.011	0.917	car	n/a	n/a	n/a	1
350.011	0.917	car	394	2	2	1
351.011	0.917	car	n/a	n/a	n/a	1
352.011	0.917	car	n/a	n/a	n/a	1
353.011	0.9	car	n/a	n/a	n/a	1
354.011	0.917	car	530	2	2	1
355.011	0.917	car	n/a	n/a	n/a	1
356.011	0.917	car	n/a	n/a	n/a	1
357.011	0.917	car	586	2	2	1
358.011	0.917	car	n/a	n/a	n/a	1
369.078	0.9	face	n/a	n/a	n/a	1
370.028	0.917	face	n/a	n/a	n/a	1
371.011	0.919	face	n/a	n/a	n/a	1
372.011	0.917	face	491	2	2	1
373.011	0.917	face	n/a	n/a	n/a	1
374.011	0.919	face	675	2	2	1
375.011	0.917	face	n/a	n/a	n/a	1
376.011	0.917	face	n/a	n/a	n/a	1
377.011	0.918	face	563	2	2	1
378.011	0.917	face	n/a	n/a	n/a	1
379.011	0.917	face	n/a	n/a	n/a	1
380.011	0.917	face	651	2	2	1
381.011	0.9	face	n/a	n/a	n/a	1
382.011	0.917	face	499	2	2	1
383.011	0.917	face	n/a	n/a	n/a	1
384.011	0.917	face	443	2	2	1
395.081	0.913	scene	n/a	n/a	n/a	1
396.044	0.917	scene	n/a	n/a	n/a	1
397.011	0.9	scene	611	2	2	1
398.011	0.917	scene	n/a	n/a	n/a	1
399.011	0.917	scene	n/a	n/a	n/a	1
400.011	0.919	scene	571	2	2	1
401.011	0.917	scene	n/a	n/a	n/a	1
402.011	0.917	scene	427	2	2	1
403.011	0.917	scene	n/a	n/a	n/a	1
404.011	0.917	scene	595	2	2	1
405.011	0.917	scene	n/a	n/a	n/a	1
406.011	0.9	scene	n/a	n/a	n/a	1
407.011	0.917	scene	n/a	n/a	n/a	1
408.01	0.917	scene	451	2	2	1
409.01	0.917	scene	n/a	n/a	n/a	1
410.01	0.917	scene	739	2	2	1
421.077	0.917	scene	n/a	n/a	n/a	1
422.044	0.9	scene	n/a	n/a	n/a	1
423.01	0.921	scene	603	2	2	1
424.01	0.917	scene	n/a	n/a	n/a	1
425.01	0.917	scene	563	2	2	1
426.01	0.917	scene	n/a	n/a	n/a	1
427.01	0.9	scene	795	2	2	1
428.01	0.917	scene	n/a	n/a	n/a	1
429.01	0.917	scene	n/a	n/a	n/a	1
430.01	0.917	scene	635	2	2	1
431.01	0.917	scene	n/a	n/a	n/a	1
432.01	0.917	scene	587	2	2	1
433.01	0.917	scene	n/a	n/a	n/a	1
434.01	0.917	scene	563	2	2	1
435.01	0.917	scene	n/a	n/a	n/a	1
436.01	0.917	scene	n/a	n/a	n/a	1
447.077	0.9	word	n/a	n/a	n/a	1
448.027	0.917	word	427	2	2	1
449.01	0.9	word	n/a	n/a	n/a	1
450.01	0.9	word	n/a	n/a	n/a	1
451.01	0.917	word	588	2	2	1
452.01	0.917	word	n/a	n/a	n/a	1
453.01	0.917	word	n/a	n/a	n/a	1
454.01	0.917	word	516	2	2	1
455.01	0.917	word	n/a	n/a	n/a	1
456.01	0.917	word	n/a	n/a	n/a	1
457.01	0.917	word	524	2	2	1
458.01	0.9	word	n/a	n/a	n/a	1
459.01	0.917	word	508	2	2	1
460.01	0.917	word	n/a	n/a	n/a	1
461.01	0.917	word	524	2	2	1
462.01	0.917	word	n/a	n/a	n/a	1
473.076	0.917	car	n/a	n/a	n/a	1
474.043	0.917	car	n/a	n/a	n/a	1
475.01	0.919	car	556	2	2	1
476.01	0.917	car	n/a	n/a	n/a	1
477.01	0.917	car	596	2	2	1
478.01	0.917	car	n/a	n/a	n/a	1
479.009	0.917	car	468	2	2	1
480.009	0.917	car	n/a	n/a	n/a	1
481.009	0.917	car	n/a	n/a	n/a	1
482.009	0.917	car	548	2	2	1
483.009	0.917	car	n/a	n/a	n/a	1
484.009	0.917	car	516	2	2	1
485.009	0.917	car	n/a	n/a	n/a	1
486.009	0.917	car	n/a	n/a	n/a	1
487.009	0.917	car	n/a	n/a	2	0
488.009	0.917	car	492	2	n/a	0
499.093	0.917	face	n/a	n/a	n/a	1
500.059	0.9	face	n/a	n/a	n/a	1
501.009	0.917	face	n/a	n/a	n/a	1
502.009	0.917	face	549	2	2	1
503.009	0.9	face	n/a	n/a	n/a	1
504.009	0.919	face	541	2	2	1
505.009	0.917	face	n/a	n/a	n/a	1
506.009	0.917	face	n/a	n/a	n/a	1
507.009	0.9	face	n/a	n/a	2	0
508.009	0.9	face	n/a	n/a	n/a	1
509.009	0.917	face	565	2	2	1
510.009	0.917	face	n/a	n/a	n/a	1
511.009	0.9	face	533	2	2	1
512.009	0.9	face	n/a	n/a	n/a	1
513.009	0.917	face	n/a	n/a	n/a	1
514.009	0.917	face	533	2	2	1
525.076	0.917	word	n/a	n/a	n/a	1
526.042	0.917	word	n/a	n/a	n/a	1
527.009	0.9	word	n/a	n/a	n/a	1
528.009	0.917	word	445	2	2	1
529.009	0.917	word	n/a	n/a	n/a	1
530.009	0.917	word	461	2	2	1
531.009	0.917	word	n/a	n/a	n/a	1
532.009	0.917	word	445	2	2	1
533.009	0.917	word	n/a	n/a	n/a	1
534.009	0.917	word	445	2	2	1
535.009	0.917	word	n/a	n/a	n/a	1
536.009	0.917	word	n/a	n/a	n/a	1
537.009	0.917	word	525	2	2	1
538.009	0.917	word	n/a	n/a	n/a	1
539.009	0.917	word	509	2	2	1
540.009	0.9	word	n/a	n/a	n/a	1
551.059	0.9	car	n/a	n/a	n/a	1
552.008	0.917	car	n/a	n/a	n/a	1
553.008	0.917	car	613	2	2	1
554.008	0.917	car	n/a	n/a	n/a	1
555.008	0.9	car	509	2	2	1
556.008	0.9	car	n/a	n/a	n/a	1
557.008	0.917	car	n/a	n/a	n/a	1
558.008	0.917	car	605	2	2	1
559.008	0.9	car	n/a	n/a	n/a	1
560.008	0.917	car	485	2	n/a	0
561.008	0.917	car	669	2	2	1
562.008	0.917	car	n/a	n/a	n/a	1
563.008	0.917	car	453	2	2	1
564.008	0.917	car	n/a	n/a	n/a	1
565.008	0.917	car	n/a	n/a	n/a	1
566.008	0.918	car	493	2	2	1
577.075	0.917	scene	n/a	n/a	n/a	1
578.041	0.917	scene	436	2	2	1
579.008	0.917	scene	n/a	n/a	n/a	1
580.008	0.9	scene	n/a	n/a	n/a	1
581.008	0.917	scene	n/a	n/a	n/a	1
582.008	0.917	scene	582	2	2	1
583.008	0.917	scene	n/a	n/a	n/a	1
584.008	0.917	scene	n/a	n/a	n/a	1
585.008	0.917	scene	n/a	n/a	2	0
586.008	0.9	scene	n/a	n/a	n/a	1
587.008	0.917	scene	478	2	2	1
588.008	0.917	scene	n/a	n/a	n/a	1
589.008	0.917	scene	462	2	2	1
590.008	0.917	scene	n/a	n/a	n/a	1
591.008	0.9	scene	n/a	n/a	n/a	1
592.008	0.919	scene	502	2	2	1
603.074	0.917	face	n/a	n/a	n/a	1
604.041	0.917	face	n/a	n/a	n/a	1
605.008	0.917	face	742	2	2	1
606.008	0.917	face	n/a	n/a	n/a	1
607.008	0.917	face	670	2	2	1
608.008	0.917	face	n/a	n/a	n/a	1
609.008	0.9	face	n/a	n/a	n/a	1
610.008	0.917	face	494	2	2	1
611.008	0.917	face	n/a	n/a	n/a	1
612.008	0.917	face	n/a	n/a	n/a	1
613.008	0.917	face	582	2	2	1
614.008	0.9	face	n/a	n/a	n/a	1
615.01	0.917	face	508	2	2	1
616.008	0.917	face	n/a	n/a	n/a	1
617.008	0.917	face	414	2	2	1
618.008	0.917	face	n/a	n/a	n/a	1
