onset	duration	cond	RT	resp	cresp	acc
141.012	0.917	car	402	2	2	1
142.012	0.917	car	n/a	n/a	n/a	1
143.012	0.9	car	442	2	2	1
143.996	0.917	car	n/a	n/a	n/a	1
145.012	0.9	car	n/a	n/a	n/a	1
145.996	0.917	car	474	2	2	1
146.996	0.917	car	n/a	n/a	n/a	1
147.996	0.917	car	458	2	2	1
149.012	0.917	car	n/a	n/a	n/a	1
150.012	0.919	car	482	2	2	1
161.081	0.915	face	n/a	n/a	n/a	1
162.029	0.917	face	409	2	2	1
163.012	0.9	face	n/a	n/a	n/a	1
164.014	0.915	face	n/a	n/a	n/a	1
165.012	0.917	face	458	2	2	1
166.012	0.917	face	n/a	n/a	n/a	1
167.012	0.917	face	514	2	2	1
168.012	0.917	face	n/a	n/a	n/a	1
169.012	0.917	face	490	2	2	1
170.012	0.9	face	n/a	n/a	n/a	1
171.015	0.914	face	n/a	n/a	n/a	1
172.012	0.917	face	562	2	2	1
173.012	0.9	face	n/a	n/a	n/a	1
174.012	0.917	face	n/a	n/a	n/a	1
175.012	0.9	face	458	2	2	1
176.012	0.9	face	n/a	n/a	n/a	1
187.062	0.9	word	n/a	n/a	n/a	1
188.012	0.9	word	n/a	n/a	n/a	1
189.012	0.917	word	426	2	2	1
190.012	0.917	word	n/a	n/a	n/a	1
191.012	0.917	word	402	2	2	1
192.012	0.9	word	n/a	n/a	n/a	1
193.014	0.914	word	n/a	n/a	n/a	1
194.012	0.917	word	394	2	2	1
195.012	0.917	word	n/a	n/a	n/a	1
196.012	0.917	word	483	2	2	1
197.012	0.917	word	n/a	n/a	n/a	1
198.012	0.917	word	635	2	2	1
199.012	0.917	word	n/a	n/a	n/a	1
200.012	0.917	word	547	2	2	1
201.012	0.917	word	n/a	n/a	n/a	1
202.012	0.917	word	n/a	n/a	n/a	1
213.061	0.9	scene	n/a	n/a	n/a	1
214.011	0.917	scene	n/a	n/a	n/a	1
215.011	0.9	scene	n/a	n/a	n/a	1
216.011	0.917	scene	459	2	2	1
217.011	0.917	scene	n/a	n/a	n/a	1
218.011	0.917	scene	403	2	2	1
219.011	0.917	scene	n/a	n/a	n/a	1
220.011	0.917	scene	n/a	n/a	n/a	1
221.011	0.917	scene	435	2	2	1
222.011	0.9	scene	n/a	n/a	n/a	1
223.011	0.917	scene	443	2	2	1
224.011	0.917	scene	n/a	n/a	n/a	1
225.011	0.917	scene	427	2	2	1
226.011	0.917	scene	n/a	n/a	n/a	1
227.011	0.917	scene	n/a	n/a	n/a	1
228.011	0.917	scene	411	2	2	1
239.078	0.917	car	n/a	n/a	n/a	1
240.028	0.917	car	n/a	n/a	n/a	1
241.011	0.917	car	403	2	2	1
242.011	0.917	car	n/a	n/a	n/a	1
243.011	0.917	car	451	2	2	1
244.011	0.917	car	n/a	n/a	n/a	1
245.011	0.917	car	n/a	n/a	n/a	1
246.011	0.917	car	435	2	2	1
247.011	0.917	car	n/a	n/a	n/a	1
248.011	0.917	car	n/a	n/a	n/a	1
249.011	0.917	car	499	2	2	1
250.011	0.917	car	n/a	n/a	n/a	1
251.011	0.917	car	n/a	n/a	2	0
252.011	0.917	car	n/a	n/a	n/a	1
253.011	0.917	car	419	2	2	1
254.011	0.917	car	n/a	n/a	n/a	1
265.079	0.915	face	n/a	n/a	n/a	1
266.027	0.917	face	467	2	2	1
267.011	0.9	face	n/a	n/a	n/a	1
268.011	0.917	face	n/a	n/a	n/a	1
269.011	0.917	face	n/a	n/a	n/a	1
270.011	0.917	face	460	2	2	1
271.011	0.917	face	n/a	n/a	n/a	1
272.011	0.917	face	n/a	n/a	n/a	1
273.011	0.917	face	412	2	2	1
274.011	0.917	face	n/a	n/a	n/a	1
275.011	0.917	face	n/a	n/a	n/a	1
276.011	0.917	face	460	2	2	1
277.01	0.917	face	n/a	n/a	n/a	1
278.01	0.917	face	404	2	2	1
279.01	0.917	face	n/a	n/a	n/a	1
280.01	0.9	face	372	2	2	1
291.06	0.917	word	n/a	n/a	n/a	1
292.01	0.917	word	444	2	2	1
293.01	0.917	word	n/a	n/a	n/a	1
294.01	0.917	word	428	2	2	1
295.01	0.917	word	n/a	n/a	n/a	1
296.01	0.917	word	n/a	n/a	n/a	1
297.01	0.917	word	508	2	2	1
298.01	0.917	word	n/a	n/a	n/a	1
299.01	0.9	word	n/a	n/a	n/a	1
300.01	0.917	word	524	2	2	1
301.01	0.917	word	n/a	n/a	n/a	1
302.01	0.917	word	n/a	n/a	n/a	1
303.01	0.917	word	564	2	2	1
304.01	0.917	word	n/a	n/a	n/a	1
305.01	0.917	word	564	2	2	1
306.01	0.917	word	n/a	n/a	n/a	1
317.077	0.9	scene	n/a	n/a	n/a	1
318.01	0.9	scene	n/a	n/a	n/a	1
319.01	0.917	scene	436	2	2	1
320.01	0.917	scene	n/a	n/a	n/a	1
321.01	0.917	scene	n/a	n/a	n/a	1
322.01	0.917	scene	500	2	2	1
323.01	0.9	scene	n/a	n/a	n/a	1
324.01	0.917	scene	428	2	2	1
325.01	0.9	scene	n/a	n/a	n/a	1
326.01	0.917	scene	428	2	2	1
327.01	0.917	scene	n/a	n/a	n/a	1
328.01	0.917	scene	428	2	2	1
329.01	0.917	scene	n/a	n/a	n/a	1
330.01	0.9	scene	n/a	n/a	n/a	1
331.01	0.917	scene	460	2	2	1
332.01	0.917	scene	n/a	n/a	n/a	1
343.076	0.917	word	n/a	n/a	n/a	1
344.043	0.917	word	n/a	n/a	n/a	1
345.01	0.918	word	549	2	2	1
346.01	0.917	word	n/a	n/a	n/a	1
347.01	0.917	word	n/a	n/a	n/a	1
348.009	0.917	word	493	2	2	1
349.01	0.917	word	n/a	n/a	n/a	1
350.01	0.917	word	397	2	2	1
351.009	0.9	word	n/a	n/a	n/a	1
352.009	0.917	word	n/a	n/a	n/a	1
353.009	0.917	word	485	2	2	1
354.009	0.917	word	n/a	n/a	n/a	1
355.009	0.917	word	n/a	n/a	2	0
356.009	0.917	word	n/a	n/a	n/a	1
357.009	0.917	word	373	2	2	1
358.009	0.917	word	n/a	n/a	n/a	1
369.076	0.917	face	n/a	n/a	n/a	1
370.043	0.917	face	n/a	n/a	n/a	1
371.009	0.918	face	413	2	2	1
372.009	0.917	face	n/a	n/a	n/a	1
373.009	0.917	face	477	2	2	1
374.009	0.917	face	n/a	n/a	n/a	1
375.009	0.917	face	n/a	n/a	n/a	1
376.009	0.917	face	405	2	2	1
377.009	0.917	face	n/a	n/a	n/a	1
378.009	0.917	face	n/a	n/a	n/a	1
379.009	0.917	face	741	2	2	1
380.009	0.917	face	n/a	n/a	2	0
381.009	0.917	face	n/a	n/a	n/a	1
382.009	0.917	face	445	2	2	1
383.009	0.917	face	n/a	n/a	n/a	1
384.009	0.917	face	n/a	n/a	n/a	1
395.125	0.917	car	n/a	n/a	n/a	1
396.092	0.917	car	458	2	2	1
397.059	0.917	car	n/a	n/a	n/a	1
398.025	0.917	car	397	2	2	1
399.009	0.917	car	n/a	n/a	n/a	1
400.009	0.917	car	n/a	n/a	n/a	1
401.009	0.917	car	n/a	n/a	n/a	1
402.009	0.917	car	n/a	n/a	2	0
403.009	0.9	car	n/a	n/a	n/a	1
404.009	0.917	car	n/a	n/a	2	0
405.009	0.9	car	n/a	n/a	n/a	1
406.009	0.917	car	n/a	n/a	n/a	1
407.009	0.917	car	n/a	n/a	n/a	1
408.009	0.917	car	533	2	2	1
409.009	0.9	car	n/a	n/a	n/a	1
410.009	0.917	car	517	2	2	1
421.075	0.917	word	n/a	n/a	n/a	1
422.042	0.917	word	580	2	2	1
423.009	0.921	word	n/a	n/a	n/a	1
424.008	0.917	word	438	2	2	1
425.008	0.9	word	n/a	n/a	n/a	1
426.008	0.917	word	422	2	2	1
427.008	0.917	word	n/a	n/a	n/a	1
428.008	0.917	word	n/a	n/a	n/a	1
429.008	0.917	word	710	2	2	1
430.008	0.917	word	n/a	n/a	n/a	1
431.008	0.917	word	n/a	n/a	n/a	1
432.008	0.917	word	646	2	2	1
433.008	0.917	word	n/a	n/a	n/a	1
434.008	0.917	word	550	2	2	1
435.008	0.917	word	n/a	n/a	n/a	1
436.008	0.917	word	n/a	n/a	n/a	1
447.075	0.917	face	n/a	n/a	n/a	1
448.041	0.917	face	n/a	n/a	n/a	1
449.008	0.917	face	422	2	2	1
450.008	0.917	face	n/a	n/a	n/a	1
451.008	0.917	face	n/a	n/a	n/a	1
452.008	0.917	face	478	2	2	1
453.008	0.917	face	n/a	n/a	n/a	1
454.008	0.917	face	n/a	n/a	n/a	1
455.008	0.918	face	430	2	2	1
456.01	0.914	face	n/a	n/a	n/a	1
457.008	0.917	face	422	2	2	1
458.008	0.917	face	n/a	n/a	n/a	1
459.008	0.917	face	n/a	n/a	n/a	1
460.008	0.917	face	582	2	2	1
461.008	0.917	face	n/a	n/a	n/a	1
462.008	0.917	face	494	2	2	1
473.074	0.917	scene	n/a	n/a	n/a	1
474.041	0.917	scene	397	2	2	1
475.008	0.917	scene	n/a	n/a	n/a	1
476.008	0.917	scene	n/a	n/a	n/a	1
477.008	0.917	scene	502	2	2	1
478.008	0.917	scene	n/a	n/a	n/a	1
479.008	0.917	scene	422	2	2	1
480.008	0.917	scene	n/a	n/a	n/a	1
481.008	0.917	scene	390	2	2	1
482.008	0.9	scene	n/a	n/a	n/a	1
483.008	0.917	scene	431	2	2	1
484.008	0.9	scene	n/a	n/a	n/a	1
485.008	0.917	scene	n/a	n/a	n/a	1
486.008	0.917	scene	n/a	n/a	n/a	1
487.008	0.917	scene	n/a	n/a	n/a	1
488.008	0.918	scene	479	2	2	1
499.074	0.917	car	n/a	n/a	n/a	1
500.041	0.917	car	n/a	n/a	n/a	1
501.007	0.917	car	n/a	n/a	n/a	1
502.007	0.917	car	431	2	2	1
503.007	0.917	car	n/a	n/a	n/a	1
504.007	0.917	car	n/a	n/a	n/a	1
505.007	0.917	car	439	2	2	1
506.007	0.917	car	n/a	n/a	n/a	1
507.007	0.9	car	n/a	n/a	2	0
508.007	0.917	car	n/a	n/a	n/a	1
509.007	0.917	car	415	2	2	1
510.007	0.917	car	n/a	n/a	n/a	1
511.007	0.917	car	n/a	n/a	n/a	1
512.007	0.917	car	n/a	n/a	2	0
513.007	0.917	car	n/a	n/a	n/a	1
514.007	0.917	car	383	2	2	1
525.074	0.9	face	n/a	n/a	n/a	1
526.024	0.9	face	n/a	n/a	n/a	1
527.007	0.917	face	n/a	n/a	n/a	1
528.007	0.917	face	391	2	2	1
529.007	0.917	face	n/a	n/a	n/a	1
530.007	0.917	face	n/a	n/a	n/a	1
531.007	0.917	face	463	2	2	1
532.007	0.917	face	n/a	n/a	n/a	1
533.007	0.917	face	455	2	2	1
534.007	0.917	face	n/a	n/a	n/a	1
535.007	0.917	face	423	2	2	1
536.007	0.917	face	n/a	n/a	n/a	1
537.007	0.9	face	n/a	n/a	n/a	1
538.007	0.917	face	615	2	2	1
539.007	0.917	face	n/a	n/a	n/a	1
540.007	0.917	face	503	2	2	1
551.073	0.9	scene	n/a	n/a	n/a	1
552.026	0.914	scene	n/a	n/a	n/a	1
553.007	0.917	scene	432	2	2	1
554.007	0.917	scene	n/a	n/a	n/a	1
555.007	0.917	scene	416	2	2	1
556.007	0.917	scene	n/a	n/a	n/a	1
557.007	0.917	scene	432	2	2	1
558.007	0.917	scene	n/a	n/a	n/a	1
559.007	0.917	scene	440	2	2	1
560.007	0.917	scene	n/a	n/a	n/a	1
561.006	0.917	scene	392	2	2	1
562.007	0.9	scene	n/a	n/a	n/a	1
563.006	0.917	scene	n/a	n/a	n/a	1
564.006	0.917	scene	n/a	n/a	n/a	1
565.006	0.917	scene	n/a	n/a	n/a	1
566.006	0.917	scene	432	2	2	1
577.073	0.917	car	n/a	n/a	n/a	1
578.04	0.917	car	439	2	n/a	0
579.006	0.917	car	616	2	2	1
580.006	0.917	car	n/a	n/a	n/a	1
581.006	0.917	car	872	2	2	1
582.006	0.917	car	n/a	n/a	n/a	1
583.006	0.9	car	560	2	2	1
584.006	0.9	car	n/a	n/a	n/a	1
585.006	0.9	car	n/a	n/a	n/a	1
586.006	0.917	car	n/a	n/a	2	0
587.006	0.9	car	n/a	n/a	n/a	1
588.006	0.917	car	384	2	2	1
589.006	0.9	car	n/a	n/a	n/a	1
590.006	0.917	car	n/a	n/a	n/a	1
591.006	0.917	car	n/a	n/a	n/a	1
592.006	0.917	car	496	2	2	1
603.073	0.917	word	n/a	n/a	n/a	1
604.039	0.917	word	423	2	2	1
605.023	0.917	word	n/a	n/a	n/a	1
606.006	0.917	word	392	2	2	1
607.006	0.917	word	n/a	n/a	n/a	1
608.006	0.917	word	n/a	n/a	n/a	1
609.006	0.917	word	472	2	2	1
610.006	0.917	word	n/a	n/a	n/a	1
611.006	0.917	word	n/a	n/a	n/a	1
612.006	0.917	word	552	2	2	1
613.006	0.917	word	n/a	n/a	n/a	1
614.006	0.917	word	n/a	n/a	n/a	1
615.006	0.917	word	536	2	2	1
616.006	0.917	word	n/a	n/a	n/a	1
617.006	0.9	word	481	2	2	1
618.006	0.917	word	n/a	n/a	n/a	1
