onset	duration	cond	RT	resp	cresp	acc
375.01	0.917	car	n/a	n/a	n/a	1
376.01	0.917	car	n/a	n/a	n/a	1
377.01	0.9	car	347	2	2	1
378.01	0.917	car	n/a	n/a	n/a	1
379.01	0.917	car	363	2	n/a	0
380.01	0.9	car	n/a	n/a	2	0
381.01	0.917	car	n/a	n/a	n/a	1
382.01	0.917	car	379	2	2	1
383.01	0.9	car	n/a	n/a	n/a	1
384.01	0.917	car	371	2	2	1
395.076	0.917	scene	n/a	n/a	n/a	1
396.043	0.917	scene	n/a	n/a	n/a	1
397.009	0.917	scene	356	2	2	1
398.009	0.917	scene	n/a	n/a	n/a	1
399.009	0.9	scene	n/a	n/a	n/a	1
400.009	0.917	scene	356	2	2	1
401.009	0.917	scene	n/a	n/a	n/a	1
402.009	0.917	scene	412	2	2	1
403.009	0.9	scene	n/a	n/a	n/a	1
404.009	0.919	scene	356	2	2	1
405.009	0.917	scene	n/a	n/a	n/a	1
406.009	0.9	scene	n/a	n/a	n/a	1
407.009	0.9	scene	n/a	n/a	n/a	1
408.009	0.9	scene	348	2	2	1
409.009	0.9	scene	n/a	n/a	n/a	1
410.009	0.917	scene	372	2	2	1
421.076	0.917	word	n/a	n/a	n/a	1
422.042	0.917	word	n/a	n/a	n/a	1
423.009	0.9	word	340	2	2	1
424.009	0.917	word	n/a	n/a	n/a	1
425.009	0.917	word	340	2	2	1
426.009	0.917	word	n/a	n/a	n/a	1
427.009	0.917	word	396	2	2	1
428.009	0.917	word	n/a	n/a	n/a	1
429.009	0.9	word	n/a	n/a	n/a	1
430.009	0.917	word	364	2	2	1
431.009	0.917	word	n/a	n/a	n/a	1
432.009	0.917	word	396	2	2	1
433.009	0.917	word	n/a	n/a	n/a	1
434.009	0.918	word	348	2	2	1
435.009	0.917	word	n/a	n/a	n/a	1
436.009	0.917	word	n/a	n/a	n/a	1
447.075	0.917	face	n/a	n/a	n/a	1
448.042	0.917	face	315	2	2	1
449.009	0.917	face	n/a	n/a	n/a	1
450.009	0.917	face	n/a	n/a	n/a	1
451.009	0.917	face	348	2	2	1
452.009	0.917	face	n/a	n/a	n/a	1
453.009	0.9	face	n/a	n/a	n/a	1
454.009	0.917	face	332	2	2	1
455.009	0.917	face	n/a	n/a	n/a	1
456.009	0.917	face	n/a	n/a	n/a	1
457.009	0.917	face	332	2	2	1
458.009	0.917	face	n/a	n/a	n/a	1
459.009	0.917	face	380	2	2	1
460.009	0.917	face	n/a	n/a	n/a	1
461.009	0.9	face	348	2	2	1
462.009	0.917	face	n/a	n/a	n/a	1
473.075	0.9	car	n/a	n/a	n/a	1
474.025	0.917	car	n/a	n/a	n/a	1
475.008	0.9	car	349	2	2	1
476.008	0.917	car	n/a	n/a	n/a	1
477.008	0.917	car	389	2	2	1
478.008	0.917	car	n/a	n/a	n/a	1
479.008	0.918	car	357	2	2	1
480.008	0.9	car	n/a	n/a	n/a	1
481.008	0.917	car	n/a	n/a	n/a	1
482.008	0.917	car	373	2	2	1
483.008	0.917	car	n/a	n/a	n/a	1
484.008	0.917	car	405	2	2	1
485.008	0.917	car	n/a	n/a	n/a	1
486.008	0.9	car	n/a	n/a	n/a	1
487.008	0.917	car	365	2	2	1
488.008	0.917	car	n/a	n/a	n/a	1
499.075	0.9	scene	n/a	n/a	n/a	1
500.025	0.9	scene	n/a	n/a	n/a	1
501.008	0.92	scene	n/a	n/a	n/a	1
502.008	0.917	scene	373	2	2	1
503.008	0.917	scene	n/a	n/a	n/a	1
504.008	0.917	scene	341	2	2	1
505.008	0.917	scene	n/a	n/a	n/a	1
506.008	0.917	scene	n/a	n/a	n/a	1
507.008	0.917	scene	325	2	2	1
508.008	0.917	scene	n/a	n/a	n/a	1
509.008	0.917	scene	333	2	2	1
510.008	0.9	scene	n/a	n/a	n/a	1
511.008	0.919	scene	357	2	2	1
512.008	0.917	scene	n/a	n/a	n/a	1
513.008	0.917	scene	n/a	n/a	n/a	1
514.008	0.917	scene	325	2	2	1
525.074	0.917	word	n/a	n/a	n/a	1
526.041	0.917	word	n/a	n/a	n/a	1
527.008	0.917	word	n/a	n/a	n/a	1
528.008	0.917	word	341	2	2	1
529.008	0.917	word	n/a	n/a	n/a	1
530.008	0.917	word	365	2	2	1
531.008	0.917	word	n/a	n/a	n/a	1
532.008	0.919	word	429	2	2	1
533.008	0.917	word	n/a	n/a	n/a	1
534.008	0.917	word	397	2	2	1
535.008	0.917	word	n/a	n/a	n/a	1
536.008	0.9	word	n/a	n/a	n/a	1
537.008	0.917	word	349	2	2	1
538.008	0.917	word	n/a	n/a	n/a	1
539.008	0.917	word	405	2	2	1
540.008	0.917	word	n/a	n/a	n/a	1
551.074	0.917	scene	n/a	n/a	n/a	1
552.041	0.917	scene	n/a	n/a	n/a	1
553.007	0.917	scene	334	2	2	1
554.007	0.917	scene	n/a	n/a	n/a	1
555.007	0.917	scene	350	2	2	1
556.007	0.9	scene	n/a	n/a	n/a	1
557.007	0.917	scene	n/a	n/a	n/a	1
558.007	0.917	scene	358	2	2	1
559.007	0.917	scene	n/a	n/a	n/a	1
560.007	0.917	scene	n/a	n/a	n/a	1
561.007	0.917	scene	334	2	2	1
562.007	0.917	scene	n/a	n/a	n/a	1
563.007	0.917	scene	374	2	2	1
564.007	0.9	scene	n/a	n/a	n/a	1
565.007	0.917	scene	n/a	n/a	n/a	1
566.007	0.917	scene	326	2	2	1
577.074	0.917	face	n/a	n/a	n/a	1
578.04	0.917	face	317	2	2	1
579.007	0.917	face	n/a	n/a	n/a	1
580.007	0.917	face	n/a	n/a	n/a	1
581.007	0.9	face	n/a	n/a	n/a	1
582.007	0.917	face	342	2	2	1
583.007	0.9	face	n/a	n/a	n/a	1
584.007	0.917	face	n/a	n/a	n/a	1
585.007	0.917	face	350	2	2	1
586.007	0.9	face	n/a	n/a	n/a	1
587.007	0.917	face	382	2	2	1
588.007	0.917	face	n/a	n/a	n/a	1
589.007	0.917	face	342	2	2	1
590.007	0.9	face	n/a	n/a	n/a	1
591.007	0.9	face	n/a	n/a	n/a	1
592.007	0.917	face	334	2	2	1
603.073	0.9	car	n/a	n/a	n/a	1
604.027	0.913	car	n/a	n/a	n/a	1
605.007	0.917	car	374	2	2	1
606.007	0.917	car	n/a	n/a	n/a	1
607.007	0.917	car	398	2	2	1
608.007	0.9	car	n/a	n/a	n/a	1
609.007	0.917	car	n/a	n/a	n/a	1
610.007	0.917	car	374	2	2	1
611.007	0.917	car	n/a	n/a	n/a	1
612.007	0.917	car	366	2	n/a	0
613.007	0.917	car	710	2	2	1
614.007	0.917	car	n/a	n/a	n/a	1
615.007	0.917	car	366	2	2	1
616.007	0.917	car	n/a	n/a	n/a	1
617.007	0.917	car	383	2	2	1
618.006	0.917	car	n/a	n/a	n/a	1
