onset	duration	cond	RT	resp	cresp	acc
84.026	0.917	face	n/a	n/a	n/a	1
85.01	0.917	face	525	2	2	1
85.993	0.917	face	n/a	n/a	n/a	1
87.01	0.917	face	461	2	2	1
87.993	0.917	face	n/a	n/a	n/a	1
89.01	0.917	face	637	2	2	1
90.01	0.917	face	n/a	n/a	n/a	1
90.993	0.917	face	n/a	n/a	n/a	1
92.01	0.917	face	525	2	2	1
93.01	0.9	face	n/a	n/a	n/a	1
93.976	0.917	face	n/a	n/a	n/a	1
95.01	0.917	face	445	2	2	1
96.009	0.917	face	n/a	n/a	n/a	1
97.009	0.917	face	485	2	2	1
98.009	0.917	face	n/a	n/a	n/a	1
109.059	0.917	car	n/a	n/a	n/a	1
110.009	0.917	car	637	2	2	1
111.009	0.917	car	n/a	n/a	n/a	1
112.009	0.917	car	n/a	n/a	n/a	1
113.009	0.917	car	461	2	2	1
114.009	0.917	car	n/a	n/a	n/a	1
115.009	0.9	car	n/a	n/a	n/a	1
116.011	0.915	car	515	2	2	1
117.009	0.917	car	n/a	n/a	n/a	1
118.009	0.917	car	n/a	n/a	n/a	1
119.009	0.917	car	n/a	n/a	2	0
120.009	0.917	car	37	2	n/a	0
121.009	0.917	car	437	2	2	1
122.009	0.917	car	n/a	n/a	n/a	1
123.009	0.917	car	461	2	2	1
124.009	0.917	car	n/a	n/a	n/a	1
135.059	0.917	face	n/a	n/a	n/a	1
136.009	0.9	face	n/a	n/a	n/a	1
137.009	0.917	face	n/a	n/a	n/a	1
138.009	0.917	face	470	2	2	1
139.009	0.917	face	n/a	n/a	n/a	1
140.009	0.917	face	n/a	n/a	n/a	1
141.009	0.917	face	518	2	2	1
142.009	0.9	face	n/a	n/a	n/a	1
143.009	0.917	face	430	2	2	1
144.009	0.9	face	n/a	n/a	n/a	1
145.009	0.917	face	446	2	2	1
146.009	0.917	face	n/a	n/a	n/a	1
147.009	0.917	face	590	2	2	1
148.009	0.9	face	n/a	n/a	n/a	1
149.009	0.9	face	n/a	n/a	n/a	1
150.01	0.918	face	684	2	2	1
161.075	0.9	scene	n/a	n/a	n/a	1
162.009	0.917	scene	542	2	2	1
163.009	0.917	scene	n/a	n/a	n/a	1
164.008	0.917	scene	n/a	n/a	n/a	1
165.008	0.917	scene	518	2	2	1
166.008	0.917	scene	n/a	n/a	n/a	1
167.008	0.917	scene	526	2	2	1
168.008	0.917	scene	n/a	n/a	n/a	1
169.008	0.917	scene	406	2	2	1
170.008	0.9	scene	n/a	n/a	n/a	1
171.008	0.917	scene	422	2	2	1
172.008	0.917	scene	n/a	n/a	n/a	1
173.008	0.917	scene	n/a	n/a	n/a	1
174.008	0.917	scene	n/a	n/a	n/a	1
175.008	0.918	scene	542	2	2	1
176.008	0.917	scene	n/a	n/a	n/a	1
187.075	0.917	word	n/a	n/a	n/a	1
188.025	0.917	word	n/a	n/a	n/a	1
189.008	0.917	word	462	2	2	1
190.008	0.917	word	n/a	n/a	n/a	1
191.008	0.917	word	414	2	2	1
192.008	0.9	word	n/a	n/a	n/a	1
193.011	0.914	word	n/a	n/a	n/a	1
194.008	0.917	word	550	2	2	1
195.008	0.917	word	n/a	n/a	n/a	1
196.008	0.917	word	n/a	n/a	n/a	1
197.008	0.917	word	574	2	2	1
198.008	0.917	word	n/a	n/a	n/a	1
199.008	0.917	word	n/a	n/a	n/a	1
200.008	0.917	word	446	2	2	1
201.008	0.917	word	n/a	n/a	n/a	1
202.008	0.919	word	398	2	2	1
213.075	0.916	scene	n/a	n/a	n/a	1
214.024	0.9	scene	n/a	n/a	n/a	1
215.008	0.917	scene	n/a	n/a	n/a	1
216.008	0.917	scene	431	2	2	1
217.008	0.917	scene	n/a	n/a	n/a	1
218.008	0.918	scene	367	2	2	1
219.008	0.9	scene	n/a	n/a	n/a	1
220.008	0.9	scene	n/a	n/a	n/a	1
221.008	0.9	scene	n/a	n/a	n/a	1
222.011	0.914	scene	452	2	2	1
223.008	0.917	scene	n/a	n/a	n/a	1
224.008	0.917	scene	439	2	2	1
225.008	0.917	scene	n/a	n/a	n/a	1
226.008	0.917	scene	535	2	2	1
227.008	0.917	scene	n/a	n/a	n/a	1
228.008	0.917	scene	439	2	2	1
239.076	0.915	word	n/a	n/a	n/a	1
240.024	0.917	word	n/a	n/a	n/a	1
241.007	0.918	word	559	2	2	1
242.007	0.917	word	n/a	n/a	n/a	1
243.007	0.917	word	415	2	2	1
244.007	0.917	word	n/a	n/a	n/a	1
245.007	0.9	word	n/a	n/a	n/a	1
246.007	0.917	word	n/a	n/a	n/a	1
247.007	0.919	word	407	2	2	1
248.007	0.9	word	n/a	n/a	n/a	1
249.012	0.912	word	n/a	n/a	n/a	1
250.007	0.917	word	543	2	2	1
251.007	0.917	word	n/a	n/a	n/a	1
252.007	0.917	word	415	2	2	1
253.007	0.9	word	n/a	n/a	n/a	1
254.007	0.917	word	407	2	2	1
265.074	0.917	face	n/a	n/a	n/a	1
266.024	0.917	face	n/a	n/a	n/a	1
267.007	0.917	face	471	2	2	1
268.007	0.917	face	n/a	n/a	n/a	1
269.007	0.917	face	n/a	n/a	n/a	1
270.007	0.9	face	n/a	n/a	n/a	1
271.007	0.917	face	n/a	n/a	n/a	1
272.007	0.917	face	656	2	2	1
273.007	0.917	face	n/a	n/a	n/a	1
274.007	0.9	face	400	2	2	1
275.007	0.917	face	n/a	n/a	n/a	1
276.007	0.917	face	440	2	2	1
277.007	0.917	face	n/a	n/a	n/a	1
278.007	0.917	face	432	2	2	1
279.007	0.917	face	n/a	n/a	n/a	1
280.007	0.917	face	440	2	2	1
291.073	0.917	car	n/a	n/a	n/a	1
292.023	0.917	car	455	2	2	1
293.007	0.917	car	n/a	n/a	n/a	1
294.007	0.917	car	472	2	2	1
295.007	0.9	car	n/a	n/a	n/a	1
296.007	0.9	car	n/a	n/a	n/a	1
297.007	0.917	car	n/a	n/a	n/a	1
298.007	0.917	car	440	2	2	1
299.007	0.9	car	n/a	n/a	n/a	1
300.007	0.917	car	456	2	2	1
301.007	0.917	car	n/a	n/a	n/a	1
302.007	0.917	car	n/a	n/a	n/a	1
303.007	0.917	car	576	2	2	1
304.007	0.917	car	n/a	n/a	n/a	1
305.007	0.917	car	440	2	2	1
306.006	0.9	car	n/a	n/a	n/a	1
317.056	0.917	car	n/a	n/a	n/a	1
318.006	0.9	car	n/a	n/a	n/a	1
319.006	0.917	car	n/a	n/a	n/a	1
320.006	0.9	car	n/a	n/a	n/a	1
321.006	0.917	car	480	2	2	1
322.006	0.9	car	n/a	n/a	n/a	1
323.006	0.917	car	424	2	2	1
324.006	0.917	car	n/a	n/a	n/a	1
325.006	0.917	car	n/a	n/a	n/a	1
326.006	0.917	car	456	2	2	1
327.006	0.916	car	n/a	n/a	n/a	1
328.289	0.917	car	749	2	2	1
329.256	0.917	car	n/a	n/a	n/a	1
330.206	0.917	car	496	2	2	1
331.173	0.917	car	n/a	n/a	n/a	1
332.139	0.917	car	523	2	2	1
343.206	0.917	scene	n/a	n/a	n/a	1
344.173	0.917	scene	546	2	2	1
345.139	0.9	scene	n/a	n/a	n/a	1
346.089	0.917	scene	605	2	2	1
347.056	0.9	scene	n/a	n/a	n/a	1
348.006	0.917	scene	577	2	2	1
349.006	0.917	scene	n/a	n/a	n/a	1
350.006	0.9	scene	481	2	2	1
351.006	0.917	scene	n/a	n/a	n/a	1
352.006	0.917	scene	n/a	n/a	n/a	1
353.006	0.9	scene	n/a	n/a	n/a	1
354.006	0.9	scene	n/a	n/a	n/a	1
355.006	0.917	scene	545	2	2	1
356.006	0.9	scene	n/a	n/a	n/a	1
357.006	0.917	scene	449	2	2	1
358.006	0.917	scene	n/a	n/a	n/a	1
369.072	0.9	face	n/a	n/a	n/a	1
370.022	0.9	face	784	2	2	1
371.006	0.918	face	n/a	n/a	n/a	1
372.007	0.915	face	n/a	n/a	n/a	1
373.006	0.917	face	n/a	n/a	n/a	1
374.006	0.917	face	617	2	2	1
375.006	0.917	face	n/a	n/a	n/a	1
376.005	0.917	face	457	2	2	1
377.005	0.9	face	n/a	n/a	n/a	1
378.005	0.917	face	n/a	n/a	n/a	1
379.005	0.917	face	n/a	n/a	n/a	1
380.005	0.917	face	409	2	2	1
381.005	0.917	face	n/a	n/a	n/a	1
382.005	0.917	face	401	2	2	1
383.005	0.917	face	n/a	n/a	n/a	1
384.005	0.9	face	449	2	2	1
395.055	0.917	word	n/a	n/a	n/a	1
396.022	0.917	word	n/a	n/a	n/a	1
397.005	0.917	word	449	2	2	1
398.005	0.917	word	n/a	n/a	n/a	1
399.005	0.917	word	433	2	2	1
400.005	0.9	word	n/a	n/a	n/a	1
401.005	0.917	word	n/a	n/a	n/a	1
402.005	0.917	word	457	2	2	1
403.005	0.9	word	n/a	n/a	n/a	1
404.005	0.917	word	441	2	2	1
405.005	0.917	word	n/a	n/a	n/a	1
406.005	0.9	word	377	2	2	1
407.005	0.917	word	n/a	n/a	n/a	1
408.005	0.917	word	n/a	n/a	n/a	1
409.005	0.917	word	473	2	2	1
410.005	0.917	word	n/a	n/a	n/a	1
421.071	0.917	word	n/a	n/a	n/a	1
422.038	0.9	word	n/a	n/a	n/a	1
423.005	0.92	word	466	2	2	1
424.005	0.917	word	n/a	n/a	n/a	1
425.005	0.917	word	434	2	2	1
426.005	0.9	word	n/a	n/a	n/a	1
427.005	0.917	word	426	2	2	1
428.005	0.9	word	n/a	n/a	n/a	1
429.005	0.917	word	n/a	n/a	n/a	1
430.005	0.917	word	578	2	2	1
431.005	0.917	word	n/a	n/a	n/a	1
432.005	0.917	word	n/a	n/a	n/a	1
433.005	0.917	word	698	2	2	1
434.005	0.917	word	n/a	n/a	n/a	1
435.005	0.917	word	514	2	2	1
436.005	0.9	word	n/a	n/a	n/a	1
447.054	0.9	scene	n/a	n/a	n/a	1
448.004	0.917	scene	466	2	2	1
449.004	0.917	scene	n/a	n/a	n/a	1
450.004	0.917	scene	n/a	n/a	n/a	1
451.004	0.917	scene	466	2	2	1
452.004	0.917	scene	n/a	n/a	n/a	1
453.004	0.917	scene	442	2	2	1
454.004	0.9	scene	n/a	n/a	n/a	1
455.004	0.918	scene	418	2	2	1
456.004	0.917	scene	n/a	n/a	n/a	1
457.004	0.917	scene	n/a	n/a	n/a	1
458.004	0.917	scene	466	2	2	1
459.004	0.917	scene	n/a	n/a	n/a	1
460.004	0.9	scene	n/a	n/a	n/a	1
461.004	0.9	scene	n/a	n/a	n/a	1
462.004	0.917	scene	442	2	2	1
473.071	0.917	face	n/a	n/a	n/a	1
474.037	0.917	face	433	2	2	1
475.004	0.92	face	n/a	n/a	n/a	1
476.004	0.917	face	482	2	2	1
477.004	0.917	face	n/a	n/a	n/a	1
478.004	0.917	face	n/a	n/a	n/a	1
479.004	0.917	face	787	2	2	1
480.004	0.917	face	n/a	n/a	n/a	1
481.004	0.917	face	435	2	2	1
482.004	0.917	face	n/a	n/a	n/a	1
483.004	0.917	face	419	2	2	1
484.004	0.9	face	n/a	n/a	n/a	1
485.004	0.917	face	467	2	2	1
486.004	0.917	face	n/a	n/a	n/a	1
487.004	0.917	face	n/a	n/a	n/a	1
488.004	0.917	face	n/a	n/a	n/a	1
499.07	0.917	car	n/a	n/a	n/a	1
500.037	0.917	car	n/a	n/a	n/a	1
501.004	0.9	car	459	2	2	1
502.004	0.9	car	n/a	n/a	n/a	1
503.004	0.917	car	n/a	n/a	n/a	1
504.004	0.917	car	459	2	2	1
505.004	0.917	car	n/a	n/a	n/a	1
506.004	0.917	car	443	2	n/a	0
507.004	0.917	car	635	2	2	1
508.004	0.917	car	n/a	n/a	n/a	1
509.004	0.917	car	507	2	2	1
510.004	0.917	car	n/a	n/a	n/a	1
511.004	0.917	car	n/a	n/a	n/a	1
512.004	0.9	car	563	2	2	1
513.004	0.917	car	n/a	n/a	n/a	1
514.003	0.917	car	619	2	2	1
525.07	0.917	word	n/a	n/a	n/a	1
526.037	0.917	word	n/a	n/a	n/a	1
527.003	0.917	word	603	2	2	1
528.003	0.9	word	n/a	n/a	n/a	1
529.003	0.917	word	451	2	2	1
530.003	0.917	word	n/a	n/a	n/a	1
531.003	0.917	word	467	2	2	1
532.003	0.917	word	n/a	n/a	n/a	1
533.003	0.917	word	467	2	2	1
534.003	0.917	word	n/a	n/a	n/a	1
535.003	0.917	word	n/a	n/a	n/a	1
536.003	0.917	word	n/a	n/a	n/a	1
537.003	0.917	word	395	2	2	1
538.003	0.917	word	n/a	n/a	n/a	1
539.003	0.919	word	451	2	2	1
540.003	0.916	word	n/a	n/a	n/a	1
551.07	0.917	face	n/a	n/a	n/a	1
552.036	0.917	face	n/a	n/a	n/a	1
553.003	0.917	face	500	2	2	1
554.003	0.9	face	n/a	n/a	n/a	1
555.003	0.917	face	n/a	n/a	n/a	1
556.003	0.917	face	532	2	2	1
557.003	0.917	face	n/a	n/a	n/a	1
558.003	0.9	face	n/a	n/a	n/a	1
559.003	0.917	face	644	2	2	1
560.003	0.917	face	n/a	n/a	n/a	1
561.003	0.917	face	452	2	2	1
562.003	0.917	face	n/a	n/a	n/a	1
563.003	0.917	face	660	2	2	1
564.003	0.917	face	n/a	n/a	n/a	1
565.003	0.918	face	460	2	2	1
566.007	0.913	face	n/a	n/a	n/a	1
577.069	0.917	car	n/a	n/a	n/a	1
578.036	0.917	car	579	2	2	1
579.003	0.917	car	n/a	n/a	n/a	1
580.003	0.917	car	n/a	n/a	n/a	1
581.003	0.917	car	676	2	2	1
582.003	0.917	car	n/a	n/a	n/a	1
583.002	0.917	car	444	2	2	1
584.004	0.915	car	n/a	n/a	n/a	1
585.002	0.917	car	444	2	2	1
586.002	0.917	car	n/a	n/a	n/a	1
587.002	0.919	car	452	2	2	1
588.002	0.917	car	n/a	n/a	n/a	1
589.002	0.917	car	572	2	2	1
590.002	0.917	car	n/a	n/a	n/a	1
591.002	0.917	car	n/a	n/a	n/a	1
592.002	0.917	car	n/a	n/a	n/a	1
603.069	0.917	scene	n/a	n/a	n/a	1
604.036	0.917	scene	475	2	2	1
605.002	0.917	scene	n/a	n/a	n/a	1
606.002	0.917	scene	436	2	2	1
607.002	0.917	scene	n/a	n/a	n/a	1
608.002	0.917	scene	508	2	2	1
609.002	0.917	scene	n/a	n/a	n/a	1
610.002	0.918	scene	492	2	2	1
611.002	0.9	scene	n/a	n/a	n/a	1
612.002	0.917	scene	n/a	n/a	n/a	1
613.002	0.917	scene	644	2	2	1
614.002	0.917	scene	n/a	n/a	n/a	1
615.002	0.9	scene	n/a	n/a	n/a	1
616.002	0.917	scene	444	2	2	1
617.002	0.9	scene	n/a	n/a	n/a	1
618.002	0.9	scene	n/a	n/a	n/a	1
