onset	duration	cond	RT	resp	cresp	acc
96.997	0.917	word	n/a	n/a	n/a	1
98.014	0.917	word	496	2	2	1
109.08	0.9	car	n/a	n/a	n/a	1
110.014	0.917	car	568	2	2	1
111.014	0.9	car	n/a	n/a	n/a	1
112.016	0.915	car	n/a	n/a	2	0
113.014	0.917	car	n/a	n/a	n/a	1
114.013	0.917	car	504	2	2	1
115.013	0.917	car	n/a	n/a	n/a	1
116.013	0.917	car	n/a	n/a	n/a	1
117.013	0.917	car	n/a	n/a	n/a	1
118.013	0.917	car	608	2	2	1
119.013	0.9	car	n/a	n/a	n/a	1
120.013	0.917	car	720	2	2	1
121.013	0.917	car	n/a	n/a	n/a	1
122.013	0.9	car	n/a	n/a	n/a	1
123.013	0.917	car	440	2	2	1
124.013	0.917	car	n/a	n/a	n/a	1
135.063	0.917	word	n/a	n/a	n/a	1
136.013	0.9	word	712	2	2	1
137.013	0.917	word	n/a	n/a	n/a	1
138.013	0.917	word	568	2	2	1
139.013	0.9	word	n/a	n/a	n/a	1
140.013	0.917	word	n/a	n/a	n/a	1
141.013	0.9	word	600	2	2	1
142.013	0.917	word	n/a	n/a	n/a	1
143.013	0.918	word	448	2	2	1
144.013	0.9	word	n/a	n/a	n/a	1
145.013	0.917	word	n/a	n/a	n/a	1
146.013	0.917	word	n/a	n/a	n/a	1
147.013	0.917	word	n/a	n/a	n/a	1
148.013	0.917	word	681	2	2	1
149.013	0.917	word	n/a	n/a	n/a	1
150.013	0.917	word	569	2	2	1
161.079	0.917	scene	n/a	n/a	n/a	1
162.03	0.917	scene	n/a	n/a	n/a	1
162.996	0.917	scene	n/a	n/a	n/a	1
164.013	0.917	scene	505	2	2	1
165.013	0.917	scene	n/a	n/a	n/a	1
166.013	0.917	scene	n/a	n/a	n/a	1
167.013	0.917	scene	505	2	2	1
168.013	0.917	scene	n/a	n/a	n/a	1
169.013	0.917	scene	545	2	2	1
170.013	0.9	scene	n/a	n/a	n/a	1
171.013	0.9	scene	489	2	2	1
172.013	0.917	scene	n/a	n/a	n/a	1
173.013	0.917	scene	n/a	n/a	n/a	1
174.013	0.917	scene	585	2	2	1
175.013	0.9	scene	n/a	n/a	n/a	1
176.015	0.914	scene	582	2	2	1
187.079	0.9	face	n/a	n/a	n/a	1
188.012	0.917	face	481	2	2	1
189.012	0.917	face	n/a	n/a	n/a	1
190.012	0.917	face	465	2	2	1
191.012	0.917	face	n/a	n/a	n/a	1
192.012	0.917	face	n/a	n/a	n/a	1
193.012	0.9	face	n/a	n/a	n/a	1
194.012	0.9	face	n/a	n/a	n/a	1
195.012	0.917	face	617	2	2	1
196.012	0.9	face	n/a	n/a	n/a	1
197.012	0.917	face	705	2	2	1
198.012	0.917	face	n/a	n/a	n/a	1
199.012	0.917	face	593	2	2	1
200.012	0.917	face	n/a	n/a	n/a	1
201.012	0.917	face	465	2	2	1
202.012	0.917	face	n/a	n/a	n/a	1
213.079	0.917	scene	n/a	n/a	n/a	1
214.029	0.917	scene	449	2	2	1
215.012	0.917	scene	n/a	n/a	n/a	1
216.012	0.9	scene	n/a	n/a	n/a	1
217.012	0.917	scene	n/a	n/a	n/a	1
218.012	0.917	scene	426	2	2	1
219.012	0.917	scene	n/a	n/a	n/a	1
220.012	0.917	scene	n/a	n/a	n/a	1
221.012	0.918	scene	418	2	2	1
222.012	0.917	scene	n/a	n/a	n/a	1
223.012	0.917	scene	434	2	2	1
224.012	0.917	scene	n/a	n/a	n/a	1
225.012	0.917	scene	449	2	2	1
226.012	0.917	scene	n/a	n/a	n/a	1
227.012	0.917	scene	506	2	2	1
228.012	0.917	scene	n/a	n/a	n/a	1
239.081	0.914	car	n/a	n/a	n/a	1
240.028	0.917	car	n/a	n/a	n/a	1
241.012	0.9	car	n/a	n/a	n/a	1
242.012	0.917	car	602	2	2	1
243.012	0.917	car	n/a	n/a	n/a	1
244.012	0.9	car	n/a	n/a	n/a	1
245.012	0.917	car	610	2	2	1
246.012	0.917	car	n/a	n/a	n/a	1
247.012	0.918	car	386	2	2	1
248.012	0.917	car	n/a	n/a	n/a	1
249.012	0.917	car	n/a	n/a	n/a	1
250.012	0.917	car	570	2	2	1
251.012	0.917	car	n/a	n/a	n/a	1
252.012	0.917	car	650	2	2	1
253.012	0.917	car	n/a	n/a	n/a	1
254.012	0.917	car	578	2	2	1
265.079	0.916	face	n/a	n/a	n/a	1
266.028	0.917	face	n/a	n/a	n/a	1
267.011	0.9	face	n/a	n/a	n/a	1
268.011	0.917	face	482	2	2	1
269.011	0.917	face	n/a	n/a	n/a	1
270.011	0.917	face	578	2	2	1
271.011	0.917	face	n/a	n/a	n/a	1
272.011	0.918	face	498	2	2	1
273.011	0.9	face	n/a	n/a	n/a	1
274.011	0.917	face	498	2	2	1
275.011	0.917	face	n/a	n/a	n/a	1
276.011	0.917	face	434	2	2	1
277.011	0.9	face	n/a	n/a	n/a	1
278.011	0.917	face	410	2	2	1
279.011	0.917	face	n/a	n/a	n/a	1
280.011	0.917	face	n/a	n/a	n/a	1
291.081	0.913	word	n/a	n/a	n/a	1
292.028	0.917	word	418	2	2	1
293.011	0.917	word	n/a	n/a	n/a	1
294.011	0.917	word	n/a	n/a	n/a	1
295.011	0.917	word	667	2	2	1
296.011	0.917	word	n/a	n/a	n/a	1
297.011	0.917	word	443	2	2	1
298.011	0.917	word	n/a	n/a	n/a	1
299.011	0.917	word	619	2	2	1
300.011	0.9	word	n/a	n/a	n/a	1
301.011	0.9	word	459	2	2	1
302.011	0.917	word	n/a	n/a	n/a	1
303.011	0.917	word	n/a	n/a	n/a	1
304.011	0.917	word	n/a	n/a	n/a	1
305.011	0.9	word	459	2	2	1
306.011	0.917	word	n/a	n/a	n/a	1
317.082	0.912	word	n/a	n/a	n/a	1
318.027	0.917	word	426	2	2	1
319.011	0.918	word	n/a	n/a	n/a	1
320.011	0.917	word	n/a	n/a	n/a	1
321.011	0.917	word	n/a	n/a	n/a	1
322.011	0.917	word	n/a	n/a	n/a	1
323.011	0.917	word	459	2	2	1
324.011	0.917	word	n/a	n/a	n/a	1
325.011	0.917	word	499	2	2	1
326.011	0.917	word	n/a	n/a	n/a	1
327.01	0.917	word	555	2	2	1
328.01	0.917	word	n/a	n/a	n/a	1
329.01	0.917	word	n/a	n/a	n/a	1
330.01	0.917	word	515	2	2	1
331.01	0.917	word	n/a	n/a	n/a	1
332.01	0.917	word	467	2	2	1
343.079	0.914	scene	n/a	n/a	n/a	1
344.044	0.917	scene	418	2	2	1
345.01	0.917	scene	n/a	n/a	n/a	1
346.01	0.917	scene	475	2	2	1
347.01	0.917	scene	n/a	n/a	n/a	1
348.01	0.917	scene	483	2	2	1
349.01	0.917	scene	n/a	n/a	n/a	1
350.01	0.917	scene	483	2	2	1
351.01	0.917	scene	n/a	n/a	n/a	1
352.01	0.917	scene	n/a	n/a	n/a	1
353.01	0.917	scene	n/a	n/a	n/a	1
354.01	0.917	scene	491	2	2	1
355.01	0.917	scene	n/a	n/a	n/a	1
356.01	0.917	scene	n/a	n/a	n/a	1
357.01	0.9	scene	572	2	2	1
358.01	0.917	scene	n/a	n/a	n/a	1
369.081	0.912	face	n/a	n/a	n/a	1
370.043	0.917	face	n/a	n/a	n/a	1
371.01	0.918	face	n/a	n/a	n/a	1
372.01	0.917	face	620	2	2	1
373.01	0.9	face	n/a	n/a	n/a	1
374.01	0.917	face	532	2	2	1
375.01	0.9	face	n/a	n/a	n/a	1
376.01	0.917	face	n/a	n/a	n/a	1
377.01	0.917	face	524	2	2	1
378.01	0.9	face	n/a	n/a	n/a	1
379.01	0.917	face	n/a	n/a	n/a	1
380.01	0.917	face	524	2	2	1
381.01	0.917	face	n/a	n/a	n/a	1
382.01	0.917	face	452	2	2	1
383.01	0.917	face	n/a	n/a	n/a	1
384.01	0.917	face	524	2	2	1
395.08	0.912	car	n/a	n/a	n/a	1
396.043	0.917	car	n/a	n/a	n/a	1
397.01	0.917	car	484	2	2	1
398.01	0.9	car	n/a	n/a	n/a	1
399.009	0.917	car	n/a	n/a	n/a	1
400.01	0.9	car	532	2	2	1
401.009	0.9	car	n/a	n/a	n/a	1
402.009	0.9	car	572	2	2	1
403.009	0.917	car	n/a	n/a	n/a	1
404.009	0.917	car	516	2	2	1
405.009	0.917	car	n/a	n/a	n/a	1
406.009	0.917	car	n/a	n/a	n/a	1
407.009	0.9	car	n/a	n/a	n/a	1
408.009	0.917	car	516	2	2	1
409.009	0.917	car	n/a	n/a	n/a	1
409.993	0.917	car	741	2	2	1
421.059	0.9	car	n/a	n/a	n/a	1
422.009	0.9	car	n/a	n/a	n/a	1
423.009	0.917	car	532	2	2	1
424.009	0.917	car	n/a	n/a	n/a	1
425.009	0.917	car	436	2	2	1
426.009	0.917	car	n/a	n/a	n/a	1
427.009	0.917	car	565	2	2	1
428.009	0.917	car	n/a	n/a	n/a	1
429.009	0.917	car	n/a	n/a	n/a	1
430.009	0.917	car	556	2	2	1
431.009	0.917	car	n/a	n/a	n/a	1
432.009	0.917	car	533	2	2	1
433.009	0.9	car	n/a	n/a	n/a	1
434.009	0.917	car	477	2	2	1
435.009	0.917	car	n/a	n/a	n/a	1
436.009	0.9	car	n/a	n/a	n/a	1
447.059	0.917	word	n/a	n/a	n/a	1
448.025	0.917	word	660	2	2	1
449.009	0.917	word	n/a	n/a	n/a	1
450.009	0.9	word	n/a	n/a	n/a	1
451.009	0.917	word	573	2	2	1
452.009	0.9	word	n/a	n/a	n/a	1
453.009	0.9	word	n/a	n/a	n/a	1
454.009	0.917	word	485	2	2	1
455.009	0.917	word	n/a	n/a	n/a	1
456.009	0.917	word	n/a	n/a	n/a	1
457.009	0.917	word	613	2	2	1
458.009	0.917	word	n/a	n/a	n/a	1
459.009	0.917	word	493	2	2	1
460.009	0.917	word	n/a	n/a	n/a	1
461.009	0.917	word	525	2	2	1
462.009	0.917	word	n/a	n/a	n/a	1
473.075	0.917	face	n/a	n/a	n/a	1
474.042	0.917	face	n/a	n/a	n/a	1
475.008	0.917	face	469	2	2	1
476.008	0.917	face	n/a	n/a	n/a	1
477.008	0.917	face	517	2	2	1
478.008	0.917	face	n/a	n/a	n/a	1
479.008	0.917	face	493	2	2	1
480.008	0.917	face	n/a	n/a	n/a	1
481.008	0.917	face	n/a	n/a	n/a	1
482.008	0.917	face	661	2	2	1
483.008	0.9	face	n/a	n/a	n/a	1
484.008	0.919	face	541	2	2	1
485.008	0.917	face	n/a	n/a	n/a	1
486.008	0.9	face	n/a	n/a	n/a	1
487.008	0.917	face	581	2	2	1
488.008	0.917	face	n/a	n/a	n/a	1
499.075	0.917	scene	n/a	n/a	n/a	1
500.041	0.9	scene	n/a	n/a	n/a	1
501.008	0.9	scene	n/a	n/a	n/a	1
502.008	0.917	scene	534	2	2	1
503.008	0.917	scene	n/a	n/a	n/a	1
504.008	0.917	scene	494	2	2	1
505.008	0.9	scene	n/a	n/a	n/a	1
506.008	0.9	scene	n/a	n/a	n/a	1
507.008	0.917	scene	582	2	2	1
508.008	0.9	scene	n/a	n/a	n/a	1
509.008	0.917	scene	518	2	2	1
510.008	0.917	scene	n/a	n/a	n/a	1
511.008	0.917	scene	590	2	2	1
512.008	0.917	scene	n/a	n/a	n/a	1
513.008	0.917	scene	n/a	n/a	n/a	1
514.008	0.917	scene	606	2	2	1
525.074	0.917	car	n/a	n/a	n/a	1
526.041	0.917	car	n/a	n/a	n/a	1
527.024	0.9	car	n/a	n/a	n/a	1
528.008	0.917	car	566	2	2	1
529.008	0.917	car	n/a	n/a	n/a	1
530.008	0.917	car	478	2	2	1
531.008	0.9	car	n/a	n/a	n/a	1
532.008	0.917	car	438	2	2	1
533.008	0.9	car	n/a	n/a	n/a	1
534.008	0.917	car	454	2	2	1
535.008	0.917	car	n/a	n/a	n/a	1
536.008	0.917	car	n/a	n/a	n/a	1
537.008	0.917	car	526	2	2	1
538.008	0.9	car	n/a	n/a	n/a	1
539.008	0.917	car	518	2	2	1
540.008	0.9	car	n/a	n/a	n/a	1
551.074	0.917	word	n/a	n/a	n/a	1
552.041	0.917	word	n/a	n/a	n/a	1
553.024	0.917	word	494	2	2	1
554.007	0.9	word	n/a	n/a	n/a	1
555.007	0.917	word	470	2	2	1
556.007	0.917	word	n/a	n/a	n/a	1
557.007	0.9	word	n/a	n/a	n/a	1
558.007	0.917	word	534	2	2	1
559.007	0.9	word	n/a	n/a	n/a	1
560.007	0.9	word	n/a	n/a	n/a	1
561.007	0.917	word	614	2	2	1
562.007	0.9	word	n/a	n/a	n/a	1
563.007	0.917	word	430	2	2	1
564.007	0.917	word	n/a	n/a	n/a	1
565.007	0.9	word	n/a	n/a	n/a	1
566.007	0.917	word	518	2	2	1
577.074	0.917	face	n/a	n/a	n/a	1
578.04	0.917	face	677	2	2	1
579.007	0.917	face	n/a	n/a	n/a	1
580.007	0.917	face	n/a	n/a	n/a	1
581.007	0.917	face	n/a	n/a	n/a	1
582.007	0.917	face	511	2	2	1
583.007	0.917	face	n/a	n/a	n/a	1
584.007	0.917	face	n/a	n/a	n/a	1
585.007	0.917	face	527	2	2	1
586.007	0.917	face	n/a	n/a	n/a	1
587.007	0.917	face	415	2	2	1
588.007	0.9	face	n/a	n/a	n/a	1
589.007	0.917	face	455	2	2	1
590.007	0.917	face	n/a	n/a	n/a	1
591.007	0.917	face	n/a	n/a	n/a	1
592.007	0.917	face	479	2	2	1
603.073	0.917	scene	n/a	n/a	n/a	1
604.04	0.9	scene	n/a	n/a	n/a	1
605.007	0.917	scene	447	2	2	1
606.007	0.917	scene	n/a	n/a	n/a	1
607.007	0.917	scene	439	2	2	1
608.007	0.917	scene	n/a	n/a	n/a	1
609.007	0.917	scene	n/a	n/a	n/a	1
610.007	0.917	scene	519	2	2	1
611.007	0.917	scene	n/a	n/a	n/a	1
612.006	0.9	scene	n/a	n/a	n/a	1
613.006	0.917	scene	495	2	2	1
614.007	0.917	scene	n/a	n/a	n/a	1
615.006	0.917	scene	471	2	2	1
616.006	0.9	scene	n/a	n/a	n/a	1
617.006	0.917	scene	439	2	2	1
618.006	0.9	scene	n/a	n/a	n/a	1
