onset	duration	stim	cond	RT	resp	cresp	acc
4.043	0.346636578	RESURGENCE	lure	n/a	n/a	n/a	1
4.39	0.349993899	ALLEGORY	lure	n/a	n/a	n/a	1
4.74	0.416721054	PLANET	lure	n/a	n/a	n/a	1
5.157	0.433329634	HELICOPTER	lure	n/a	n/a	n/a	1
5.59	0.416655073	EMPLOYMENT	lure	n/a	n/a	n/a	1
6.007	0.550008807	MIXTURE	lure	n/a	n/a	n/a	1
6.557	0.433310795	REFEREE	lure	n/a	n/a	n/a	1
6.99	0.733327046	BORER	lure	n/a	n/a	n/a	1
7.723	1.020647649	ELDERBERRY	fruit	627	2	2	1
8.744	0.795933643	REED	lure	n/a	n/a	n/a	1
9.54	0.499991919	PAYMASTER	lure	n/a	n/a	n/a	1
10.04	0.766655311	GOOGLY	lure	n/a	n/a	n/a	1
10.807	0.350100454	COLA	lure	n/a	n/a	n/a	1
11.157	0.616554802	ROBOT	lure	n/a	n/a	n/a	1
11.773	0.583325937	TREASURE	lure	n/a	n/a	n/a	1
12.357	0.649989263	BARRACUDA	lure	n/a	n/a	n/a	1
13.007	0.333328795	BIGHEAD	lure	n/a	n/a	n/a	1
13.34	0.683325646	DAGGER	lure	n/a	n/a	n/a	1
14.023	0.383324288	SLEET	lure	n/a	n/a	n/a	1
14.407	0.483328251	COMPETENCY	lure	n/a	n/a	n/a	1
14.89	0.404599961	STOCKPOT	lure	n/a	n/a	n/a	1
15.295	0.478722839	GHETTO	lure	n/a	n/a	n/a	1
15.773	0.616656222	PICK	short	n/a	n/a	n/a	1
16.39	0.499993555	EXTENSION	lure	n/a	n/a	n/a	1
16.89	0.700037555	JITTERBUG	lure	n/a	n/a	n/a	1
17.59	0.416613477	BODYWORK	lure	n/a	n/a	n/a	1
18.007	0.599991633	HESITANCY	lure	n/a	n/a	n/a	1
18.607	0.416661399	MASOn/aY	lure	n/a	n/a	n/a	1
19.023	0.733321929	FROGMAN	lure	n/a	n/a	n/a	1
19.757	0.783321671	CITATION	lure	n/a	n/a	n/a	1
20.54	0.399994585	ASSERTION	lure	n/a	n/a	n/a	1
20.94	0.43332776	HORNPIPE	lure	n/a	n/a	n/a	1
21.373	0.567822401	PESSIMISM	lure	n/a	n/a	n/a	1
21.941	0.38216462	COLONIST	lure	n/a	n/a	n/a	1
22.323	0.566657343	DIRECTION	lure	n/a	n/a	n/a	1
22.89	0.566660229	HABIT	lure	n/a	n/a	n/a	1
23.457	0.51665456	ENTITY	lure	n/a	n/a	n/a	1
23.973	2.016645066	GIFT	long	n/a	n/a	n/a	1
25.99	0.499990926	MORON	lure	n/a	n/a	n/a	1
26.49	0.716655269	SEVERITY	lure	n/a	n/a	n/a	1
27.206	0.683326531	AMBROSIA	lure	n/a	n/a	n/a	1
27.89	0.549992251	PARABOLA	lure	n/a	n/a	n/a	1
28.44	0.549992266	JASMINE	lure	n/a	n/a	n/a	1
28.99	0.633318434	DIAMETER	lure	n/a	n/a	n/a	1
29.623	0.716663056	NEARSIDE	lure	n/a	n/a	n/a	1
30.34	0.533319812	REFERENCE	lure	n/a	n/a	n/a	1
30.873	0.666662116	CONTAINER	lure	n/a	n/a	n/a	1
31.54	0.666704904	SAUNA	lure	n/a	n/a	n/a	1
32.206	0.616605887	HOOD	short	n/a	n/a	n/a	1
32.823	0.583328272	CRITIC	lure	n/a	n/a	n/a	1
33.406	0.733367545	LATCHKEY	lure	n/a	n/a	n/a	1
34.14	0.649949226	INSET	lure	n/a	n/a	n/a	1
34.79	0.349994473	FUSION	lure	n/a	n/a	n/a	1
35.14	0.533326527	IMPUTATION	lure	n/a	n/a	n/a	1
35.673	0.516658149	SANDALWOOD	lure	n/a	n/a	n/a	1
36.19	0.466655703	SOURDOUGH	lure	n/a	n/a	n/a	1
36.656	0.5333317	SCRIMMAGE	lure	n/a	n/a	n/a	1
37.19	0.683322371	DISUSE	lure	n/a	n/a	n/a	1
37.873	0.416659687	SUMMARY	lure	n/a	n/a	n/a	1
38.29	0.466662075	CANOE	lure	n/a	n/a	n/a	1
38.756	0.666651706	MACHINERY	lure	n/a	n/a	n/a	1
39.423	0.616727282	PUPIL	lure	n/a	n/a	n/a	1
40.04	0.516595595	ECOLOGY	lure	n/a	n/a	n/a	1
40.556	0.6166595	COLUMN	short	n/a	n/a	n/a	1
41.173	0.433363013	OPULENCE	lure	n/a	n/a	n/a	1
41.606	0.333290089	COOKY	lure	n/a	n/a	n/a	1
41.94	0.633323479	REDHEAD	lure	n/a	n/a	n/a	1
42.573	0.616661273	MARL	lure	n/a	n/a	n/a	1
43.19	0.449987947	SUPREME	lure	n/a	n/a	n/a	1
43.64	0.566664702	PASTOR	lure	n/a	n/a	n/a	1
44.206	0.583325673	PRESCHOOL	lure	n/a	n/a	n/a	1
44.79	0.63331821	CRUMB	lure	n/a	n/a	n/a	1
45.423	0.766661616	GAL	lure	n/a	n/a	n/a	1
46.19	0.766655759	TORMENTOR	lure	n/a	n/a	n/a	1
46.956	0.583371561	ATTRIBUTE	lure	n/a	n/a	n/a	1
47.54	0.549943316	BYWAY	lure	n/a	n/a	n/a	1
48.09	0.316709292	LEGEND	lure	n/a	n/a	n/a	1
48.406	2.016589019	VAULT	long	n/a	n/a	n/a	1
50.423	0.566709398	BROADSWORD	lure	n/a	n/a	n/a	1
50.99	0.716609267	PREVALENCE	lure	n/a	n/a	n/a	1
51.706	0.550033236	COMET	lure	n/a	n/a	n/a	1
52.256	0.449949096	STEAK	lure	n/a	n/a	n/a	1
52.706	0.633329694	CLOVERLEAF	lure	n/a	n/a	n/a	1
53.339	0.333323679	CHARISMA	lure	n/a	n/a	n/a	1
53.673	0.566658746	STEALTH	lure	n/a	n/a	n/a	1
54.239	0.583331358	BOMBSHELL	lure	n/a	n/a	n/a	1
54.823	0.633321911	DORMITORY	lure	n/a	n/a	n/a	1
55.456	0.616721542	EVERYONE	lure	n/a	n/a	n/a	1
56.073	0.666633541	ESPIONAGE	lure	n/a	n/a	n/a	1
56.739	0.649949917	SAND	short	n/a	n/a	n/a	1
57.389	0.668530365	KNOTHOLE	lure	n/a	n/a	n/a	1
58.058	0.714785759	ELECTION	lure	n/a	n/a	n/a	1
58.773	0.550042762	PHOSPHATE	lure	n/a	n/a	n/a	1
59.323	0.683268845	EXUBERANCE	lure	n/a	n/a	n/a	1
60.006	0.666663158	PROVISION	lure	n/a	n/a	n/a	1
60.673	0.449990331	EXCISE	lure	n/a	n/a	n/a	1
61.123	0.699993385	SPELLER	lure	n/a	n/a	n/a	1
61.823	0.749988998	MAXIMUM	lure	n/a	n/a	n/a	1
62.573	0.316657411	DISCLOSURE	lure	n/a	n/a	n/a	1
62.889	0.516663523	MAGNOLIA	lure	n/a	n/a	n/a	1
63.406	0.399994529	HANDSAW	lure	n/a	n/a	n/a	1
63.806	0.566659494	FIGURINE	lure	n/a	n/a	n/a	1
64.373	0.416659807	ROWBOAT	lure	n/a	n/a	n/a	1
64.789	0.733325485	WOODCARVER	lure	n/a	n/a	n/a	1
65.523	2.016637982	RATTLE	long	n/a	n/a	n/a	1
67.539	0.499987381	SHORTBREAD	lure	n/a	n/a	n/a	1
68.039	0.36982543	UNISON	lure	n/a	n/a	n/a	1
68.409	0.530564992	TOGA	lure	n/a	n/a	n/a	1
68.94	0.499593401	MAST	lure	n/a	n/a	n/a	1
69.439	0.633380774	HOOP	lure	n/a	n/a	n/a	1
70.073	0.333313033	PLAYROOM	lure	n/a	n/a	n/a	1
70.406	0.383334656	LEAKAGE	lure	n/a	n/a	n/a	1
70.789	0.449943059	DISPERSION	lure	n/a	n/a	n/a	1
71.239	0.499992772	HUSBANDRY	lure	n/a	n/a	n/a	1
71.739	0.733342772	WATCHTOWER	lure	n/a	n/a	n/a	1
72.473	0.583357188	BLACKBOARD	lure	n/a	n/a	n/a	1
73.056	0.616611872	SNAIL	lure	n/a	n/a	n/a	1
73.672	0.61665553	SAWDUST	short	n/a	n/a	n/a	1
74.289	0.516662715	CAULDRON	lure	n/a	n/a	n/a	1
74.806	0.399991763	LONGITUDE	lure	n/a	n/a	n/a	1
75.206	0.321057956	CHAPERONE	lure	n/a	n/a	n/a	1
75.527	0.412267199	CANISTER	lure	n/a	n/a	n/a	1
75.939	0.633325373	HOBO	lure	n/a	n/a	n/a	1
76.572	0.38332502	FOREFRONT	lure	n/a	n/a	n/a	1
76.956	0.433326424	BASEBALL	lure	n/a	n/a	n/a	1
77.389	0.316660213	BLIZZARD	lure	n/a	n/a	n/a	1
77.706	0.383328594	STATESMAN	lure	n/a	n/a	n/a	1
78.089	0.633325149	TONSIL	lure	n/a	n/a	n/a	1
78.722	0.635411144	PIRACY	lure	n/a	n/a	n/a	1
79.358	0.782283163	ENTOMOLOGY	lure	n/a	n/a	n/a	1
80.14	0.617796873	EMPATHY	lure	n/a	n/a	n/a	1
80.758	0.681137897	MORTICIAN	lure	n/a	n/a	n/a	1
81.439	0.449995839	WORKDAY	lure	n/a	n/a	n/a	1
81.889	2.016636844	PENDULUM	long	n/a	n/a	n/a	1
83.906	0.683324153	ANTHEM	lure	n/a	n/a	n/a	1
84.589	0.383325552	EXPECTANCE	lure	n/a	n/a	n/a	1
84.972	0.599995714	PULSATION	lure	n/a	n/a	n/a	1
85.572	0.399995845	NEWSPAPER	lure	n/a	n/a	n/a	1
85.972	0.533320185	ARTIST	lure	n/a	n/a	n/a	1
86.506	0.599995842	NEWSSTAND	lure	n/a	n/a	n/a	1
87.106	0.54999075	MAJESTY	lure	n/a	n/a	n/a	1
87.656	0.349995914	PETROL	lure	n/a	n/a	n/a	1
88.006	0.699987072	INGESTION	lure	n/a	n/a	n/a	1
88.706	0.316702106	VISA	lure	n/a	n/a	n/a	1
89.022	0.766619879	TENET	lure	n/a	n/a	n/a	1
89.789	0.616660192	CHISEL	lure	n/a	n/a	n/a	1
90.406	2.016638052	CORD	long	n/a	n/a	n/a	1
92.422	0.566656061	HYSTERIA	lure	n/a	n/a	n/a	1
92.989	0.383330439	CATARACT	lure	n/a	n/a	n/a	1
93.372	0.399993319	VIRTUOSITY	lure	n/a	n/a	n/a	1
93.772	0.599991255	STEPSON	lure	n/a	n/a	n/a	1
94.372	0.466661526	TRIVIALITY	lure	n/a	n/a	n/a	1
94.839	0.450033942	CARRIER	lure	n/a	n/a	n/a	1
95.289	0.333285584	ANTAGONIST	lure	n/a	n/a	n/a	1
95.622	0.733365914	RAINBOW	lure	n/a	n/a	n/a	1
96.356	0.416618031	OWNER	lure	n/a	n/a	n/a	1
96.772	0.500033444	FILLER	lure	n/a	n/a	n/a	1
97.272	0.41662279	TELESCOPE	lure	n/a	n/a	n/a	1
97.689	0.416660444	FLOATER	lure	n/a	n/a	n/a	1
98.105	0.766656486	SALAD	lure	n/a	n/a	n/a	1
98.872	0.616655846	RACKET	short	n/a	n/a	n/a	1
99.489	0.516702881	ROSETTE	lure	n/a	n/a	n/a	1
100.005	0.683283876	ACETONE	lure	n/a	n/a	n/a	1
100.689	0.333327614	ROTATION	lure	n/a	n/a	n/a	1
101.022	0.333326834	SCOPE	lure	n/a	n/a	n/a	1
101.355	0.433375029	CARLOAD	lure	n/a	n/a	n/a	1
101.789	0.416614755	IMBALANCE	lure	n/a	n/a	n/a	1
102.205	0.549992702	INCLINE	lure	n/a	n/a	n/a	1
102.755	0.383323149	PICKER	lure	n/a	n/a	n/a	1
103.139	0.799991691	HIPPIE	lure	n/a	n/a	n/a	1
103.939	0.416663499	JESTER	lure	n/a	n/a	n/a	1
104.355	0.683362738	SKYLARK	lure	n/a	n/a	n/a	1
105.039	0.583850838	TELEGRAPHY	lure	n/a	n/a	n/a	1
105.623	0.566093989	CARNAGE	lure	n/a	n/a	n/a	1
106.189	0.516658966	WALKOUT	lure	n/a	n/a	n/a	1
106.705	0.650035879	REAM	lure	n/a	n/a	n/a	1
107.355	1.016631499	BERRY	fruit	779	2	2	1
108.372	0.650014429	EARTHLING	lure	n/a	n/a	n/a	1
109.022	0.599943042	SQUALL	lure	n/a	n/a	n/a	1
109.622	0.38332856	MOOD	lure	n/a	n/a	n/a	1
110.005	0.450038361	FILMSTRIP	lure	n/a	n/a	n/a	1
110.455	0.649942963	BREAD	lure	n/a	n/a	n/a	1
111.105	0.716657779	VENISON	lure	n/a	n/a	n/a	1
111.822	0.350046162	INHABITANT	lure	n/a	n/a	n/a	1
112.172	0.499946269	PEDDLER	lure	n/a	n/a	n/a	1
112.672	0.599985414	PINEWOOD	lure	n/a	n/a	n/a	1
113.272	0.383333378	WOMANKIND	lure	n/a	n/a	n/a	1
113.655	0.366661112	SEPARATION	lure	n/a	n/a	n/a	1
114.022	0.483321291	PRIMACY	lure	n/a	n/a	n/a	1
114.505	0.733327108	BERET	lure	n/a	n/a	n/a	1
115.239	0.436390514	PRISM	lure	n/a	n/a	n/a	1
115.675	2.014602583	PHOTO	long	n/a	n/a	n/a	1
117.69	0.649011457	CONFLUENCE	lure	n/a	n/a	n/a	1
118.339	0.533279396	KINSHIP	lure	n/a	n/a	n/a	1
118.872	0.650048194	RHINO	lure	n/a	n/a	n/a	1
119.522	0.733265364	LAWMAN	lure	n/a	n/a	n/a	1
120.255	0.633373545	ARENA	lure	n/a	n/a	n/a	1
120.889	0.483278663	HEADMASTER	lure	n/a	n/a	n/a	1
