onset	duration	stim	cond	RT	resp	cresp	acc
4.046	0.566662398	NAMESAKE	lure	n/a	n/a	n/a	1
4.613	0.449997539	HENCHMEN	lure	n/a	n/a	n/a	1
5.063	0.36665934	PROBATE	lure	n/a	n/a	n/a	1
5.43	0.666655987	UPPERCUT	lure	n/a	n/a	n/a	1
6.096	0.38333037	OPPOSITION	lure	n/a	n/a	n/a	1
6.48	0.449994632	GRAIN	lure	n/a	n/a	n/a	1
6.93	0.64998889	TAVERN	lure	n/a	n/a	n/a	1
7.58	0.583321133	SUBMERSION	lure	n/a	n/a	n/a	1
8.163	1.016658282	BLACKBERRY	fruit	603	2	2	1
9.18	0.399991777	COLLATERAL	lure	n/a	n/a	n/a	1
9.58	0.751953904	BOARDROOM	lure	n/a	n/a	n/a	1
10.331	0.381363925	MELANCHOLY	lure	n/a	n/a	n/a	1
10.713	0.699991922	AMNESTY	lure	n/a	n/a	n/a	1
11.413	0.383329488	CHECKUP	lure	n/a	n/a	n/a	1
11.796	0.366655674	FROG	lure	n/a	n/a	n/a	1
12.163	0.449993936	RAVEL	lure	n/a	n/a	n/a	1
12.613	0.749994908	SWORDPLAY	lure	n/a	n/a	n/a	1
13.363	0.649989612	SUBSPACE	lure	n/a	n/a	n/a	1
14.013	0.766657692	DIPHTHERIA	lure	n/a	n/a	n/a	1
14.779	0.733320051	GLIDER	lure	n/a	n/a	n/a	1
15.513	0.683326995	BUREAU	lure	n/a	n/a	n/a	1
16.196	0.549989046	KNOTHOLE	lure	n/a	n/a	n/a	1
16.746	2.016642269	LABEL	long	n/a	n/a	n/a	1
18.763	0.516659489	MAGICIAN	lure	n/a	n/a	n/a	1
19.279	0.5333223	KEYSTONE	lure	n/a	n/a	n/a	1
19.813	0.449998291	INVASION	lure	n/a	n/a	n/a	1
20.263	0.583318086	DYNAMITE	lure	n/a	n/a	n/a	1
20.846	0.666661772	TEPEE	lure	n/a	n/a	n/a	1
21.513	0.350401215	CHURCH	lure	n/a	n/a	n/a	1
21.863	0.666251571	BOMBSIGHT	lure	n/a	n/a	n/a	1
22.529	0.31666357	EMBLEM	lure	n/a	n/a	n/a	1
22.846	0.416660496	DISTORTION	lure	n/a	n/a	n/a	1
23.263	0.749987416	AUNTIE	lure	n/a	n/a	n/a	1
24.013	0.466663209	PASSAGEWAY	lure	n/a	n/a	n/a	1
24.479	0.500111954	YEARLING	lure	n/a	n/a	n/a	1
24.979	2.016520227	PHOTO	long	n/a	n/a	n/a	1
26.996	0.749989118	MYTHOLOGY	lure	n/a	n/a	n/a	1
27.746	0.616698288	GIRTH	lure	n/a	n/a	n/a	1
28.363	0.616615942	INSIGNIA	lure	n/a	n/a	n/a	1
28.979	0.46666388	REFRACTION	lure	n/a	n/a	n/a	1
29.446	0.566655972	VERTEBRAE	lure	n/a	n/a	n/a	1
30.013	0.333367518	BLACKBOARD	lure	n/a	n/a	n/a	1
30.346	0.616620786	NECKLINE	lure	n/a	n/a	n/a	1
30.963	0.499992061	BREAKER	lure	n/a	n/a	n/a	1
31.463	0.616655723	POTHOLE	lure	n/a	n/a	n/a	1
32.079	0.466663431	POPPYCOCK	lure	n/a	n/a	n/a	1
32.546	0.483326598	SOLITAIRE	lure	n/a	n/a	n/a	1
33.029	0.666657489	PROCESSION	lure	n/a	n/a	n/a	1
33.696	1.016648319	PEAR	fruit	630	2	2	1
34.712	0.616661927	DARKROOM	lure	n/a	n/a	n/a	1
35.329	0.401418351	CORNEA	lure	n/a	n/a	n/a	1
