onset	duration	stim	cond	RT	resp	cresp	acc
4.049	0.396586161	FLAPPER	lure	n/a	n/a	n/a	1
4.445	0.366700281	PACEMAKER	lure	n/a	n/a	n/a	1
4.812	0.39995058	INFLUX	lure	n/a	n/a	n/a	1
5.212	0.749993179	HORSEPOWER	lure	n/a	n/a	n/a	1
5.962	0.566659125	BELLFLOWER	lure	n/a	n/a	n/a	1
6.529	0.466660845	ATMOSPHERE	lure	n/a	n/a	n/a	1
6.995	0.533325772	SWORDFISH	lure	n/a	n/a	n/a	1
7.529	0.333330749	LECTURER	lure	n/a	n/a	n/a	1
7.862	2.016640321	TRIPOD	long	n/a	n/a	n/a	1
9.879	0.599990024	CHOPPER	lure	n/a	n/a	n/a	1
10.479	0.733320457	TOXICITY	lure	n/a	n/a	n/a	1
11.212	0.433373311	HERBIVORE	lure	n/a	n/a	n/a	1
11.645	0.616613329	UNDERGRAD	lure	n/a	n/a	n/a	1
12.262	0.416657291	CALAMITY	lure	n/a	n/a	n/a	1
12.679	0.6500596	SECULARISM	lure	n/a	n/a	n/a	1
13.329	0.333262945	FLAIR	lure	n/a	n/a	n/a	1
13.662	0.666658215	ADVERTISER	lure	n/a	n/a	n/a	1
14.329	0.549989712	GLACIER	lure	n/a	n/a	n/a	1
14.879	0.449994373	JAB	lure	n/a	n/a	n/a	1
15.329	0.649989652	BUTCHERY	lure	n/a	n/a	n/a	1
15.979	2.016641461	LABEL	long	n/a	n/a	n/a	1
17.995	0.583365877	INNING	lure	n/a	n/a	n/a	1
18.579	0.700007781	BANNER	lure	n/a	n/a	n/a	1
19.279	0.4167067	JAY	lure	n/a	n/a	n/a	1
19.695	0.566554704	WINDJAMMER	lure	n/a	n/a	n/a	1
20.262	0.63332502	MIDDLEMAN	lure	n/a	n/a	n/a	1
20.895	0.583393421	METHYL	lure	n/a	n/a	n/a	1
21.479	0.566583616	WINNER	lure	n/a	n/a	n/a	1
22.045	0.549998832	LATTER	lure	n/a	n/a	n/a	1
22.595	0.699985115	FRAILTY	lure	n/a	n/a	n/a	1
23.295	0.316727972	GEM	lure	n/a	n/a	n/a	1
23.612	0.683293981	PEPTIDE	lure	n/a	n/a	n/a	1
24.295	1.016615487	CHERRY	fruit	614	2	2	1
25.312	0.499995513	DIRECTOR	lure	n/a	n/a	n/a	1
25.812	0.66666023	ACTIVISM	lure	n/a	n/a	n/a	1
26.478	0.466704087	EXPOSITION	lure	n/a	n/a	n/a	1
26.945	0.349945039	SORORITY	lure	n/a	n/a	n/a	1
27.295	0.699995494	BORDERLAND	lure	n/a	n/a	n/a	1
27.995	0.449990664	THEME	lure	n/a	n/a	n/a	1
28.445	0.449996341	MARATHON	lure	n/a	n/a	n/a	1
28.895	0.500052891	ISLAND	lure	n/a	n/a	n/a	1
29.395	0.666599441	DISCOVERER	lure	n/a	n/a	n/a	1
30.062	0.333370506	MAILER	lure	n/a	n/a	n/a	1
30.395	0.383333372	BRIGADE	lure	n/a	n/a	n/a	1
30.778	0.583273832	MALT	lure	n/a	n/a	n/a	1
31.362	0.566658671	DISHARMONY	lure	n/a	n/a	n/a	1
31.928	0.766658642	WARHORSE	lure	n/a	n/a	n/a	1
32.695	0.616656545	CHROME	short	n/a	n/a	n/a	1
33.312	0.433324334	GOSPEL	lure	n/a	n/a	n/a	1
33.745	0.366661523	ANEMIA	lure	n/a	n/a	n/a	1
34.112	0.483326219	THROWER	lure	n/a	n/a	n/a	1
34.595	0.483328157	TRIBE	lure	n/a	n/a	n/a	1
35.078	0.533328021	DUNE	lure	n/a	n/a	n/a	1
35.612	0.683320413	POSTBOX	lure	n/a	n/a	n/a	1
36.295	0.599992683	QUOTATION	lure	n/a	n/a	n/a	1
36.895	0.733326307	EXPRESSION	lure	n/a	n/a	n/a	1
37.628	0.699987831	ASSAILANT	lure	n/a	n/a	n/a	1
38.328	0.449992193	SCRIPTURE	lure	n/a	n/a	n/a	1
38.778	0.383331387	TUMBLER	lure	n/a	n/a	n/a	1
39.162	0.549983935	WINDSTORM	lure	n/a	n/a	n/a	1
39.712	0.533334159	REALIST	lure	n/a	n/a	n/a	1
40.245	0.583327397	SIMULATION	lure	n/a	n/a	n/a	1
40.828	2.016629418	PYRAMID	long	745	2	n/a	0
42.845	0.583372644	DOMINATION	lure	n/a	n/a	n/a	1
43.428	0.699945804	FINGERNAIL	lure	n/a	n/a	n/a	1
44.128	0.399994294	DREAMWORLD	lure	n/a	n/a	n/a	1
44.528	0.533330527	GIFT	lure	n/a	n/a	n/a	1
45.061	0.449985608	LOT	lure	n/a	n/a	n/a	1
45.511	0.71665937	JAILBIRD	lure	n/a	n/a	n/a	1
46.228	0.733322522	MERINGUE	lure	n/a	n/a	n/a	1
46.961	0.716658648	CONTRACTOR	lure	n/a	n/a	n/a	1
47.678	0.733320219	ALTAR	lure	n/a	n/a	n/a	1
48.411	0.700037127	HERDSMAN	lure	n/a	n/a	n/a	1
49.111	0.616610964	ARCTIC	short	n/a	n/a	n/a	1
49.728	0.534867823	SURCHARGE	lure	n/a	n/a	n/a	1
50.263	0.648451291	GEEZER	lure	n/a	n/a	n/a	1
50.911	0.350040914	THUG	lure	n/a	n/a	n/a	1
51.261	0.399946086	JIGSAW	lure	n/a	n/a	n/a	1
51.661	0.516658369	COLE	lure	n/a	n/a	n/a	1
52.178	0.499994235	CITADEL	lure	n/a	n/a	n/a	1
52.678	0.616657986	CANDOR	lure	n/a	n/a	n/a	1
53.295	0.749989737	DARKROOM	lure	n/a	n/a	n/a	1
54.045	0.56665883	MARKSMAN	lure	n/a	n/a	n/a	1
54.611	0.349994348	BULLFROG	lure	n/a	n/a	n/a	1
54.961	0.666657666	MANPOWER	lure	n/a	n/a	n/a	1
55.628	0.49999231	BIGAMY	lure	n/a	n/a	n/a	1
56.128	0.483327653	COPYRIGHT	lure	n/a	n/a	n/a	1
56.611	0.549991852	SUPERSTAR	lure	n/a	n/a	n/a	1
57.161	0.333329762	MORPHOLOGY	lure	n/a	n/a	n/a	1
57.495	0.649991286	REGISTER	short	n/a	n/a	n/a	1
58.145	0.6333248	MILKSHAKE	lure	n/a	n/a	n/a	1
58.778	0.399991823	TERRAIN	lure	n/a	n/a	n/a	1
59.178	0.666658153	ARTIFACT	lure	n/a	n/a	n/a	1
59.845	0.433325371	DUNGEON	lure	n/a	n/a	n/a	1
60.278	0.566661699	DETENTION	lure	n/a	n/a	n/a	1
60.845	0.549989958	HANDLER	lure	n/a	n/a	n/a	1
61.395	0.383327796	BASKET	lure	n/a	n/a	n/a	1
61.778	0.399993346	SCOPE	lure	n/a	n/a	n/a	1
62.178	0.449994489	INITIATIVE	lure	n/a	n/a	n/a	1
62.628	0.433388095	PARKLAND	lure	n/a	n/a	n/a	1
63.061	0.533267339	CRADLE	lure	n/a	n/a	n/a	1
63.595	0.333385351	CONCEIT	lure	n/a	n/a	n/a	1
63.928	0.533269181	VOLTAGE	lure	n/a	n/a	n/a	1
64.461	0.616719174	SAMPLER	lure	n/a	n/a	n/a	1
65.078	0.449977366	FARMLAND	lure	n/a	n/a	n/a	1
65.528	0.616667247	PIN	short	n/a	n/a	n/a	1
66.145	0.549936072	PIANIST	lure	n/a	n/a	n/a	1
66.695	0.549992697	CALCULATOR	lure	n/a	n/a	n/a	1
67.244	0.466660398	RELUCTANCE	lure	n/a	n/a	n/a	1
67.711	0.733322239	ROADHOUSE	lure	n/a	n/a	n/a	1
68.444	0.366719057	THORN	lure	n/a	n/a	n/a	1
68.811	0.533267366	FATALISM	lure	n/a	n/a	n/a	1
69.344	0.349995727	MORON	lure	n/a	n/a	n/a	1
69.694	0.716657014	FAILURE	lure	n/a	n/a	n/a	1
70.411	0.316739623	HOSTILITY	lure	n/a	n/a	n/a	1
70.728	0.433249237	SLATE	lure	n/a	n/a	n/a	1
71.161	0.683326401	CUBISM	lure	n/a	n/a	n/a	1
71.844	0.366660199	DRUMSTICK	lure	n/a	n/a	n/a	1
72.211	0.466658651	HARPIST	lure	n/a	n/a	n/a	1
72.678	0.649987304	HATCHBACK	lure	n/a	n/a	n/a	1
73.328	0.433331043	NONSMOKER	lure	n/a	n/a	n/a	1
73.761	1.018512579	MULBERRY	fruit	820	2	2	1
74.78	0.649567837	CHAMPAIGN	lure	n/a	n/a	n/a	1
75.429	0.431892133	EQUALITY	lure	n/a	n/a	n/a	1
75.861	0.699984147	ARCHITECT	lure	n/a	n/a	n/a	1
76.561	0.66665915	MUSICIAN	lure	n/a	n/a	n/a	1
77.228	0.566660597	SALVATION	lure	n/a	n/a	n/a	1
77.794	0.450042551	PUN	lure	n/a	n/a	n/a	1
78.244	0.433278185	CYCLONE	lure	n/a	n/a	n/a	1
78.678	0.699990138	SLEEPER	lure	n/a	n/a	n/a	1
79.378	0.533399857	MINDER	lure	n/a	n/a	n/a	1
79.911	0.566585093	UPSHOT	lure	n/a	n/a	n/a	1
80.478	0.566659671	EPITAPH	lure	n/a	n/a	n/a	1
81.044	0.349993002	SAUSAGE	lure	n/a	n/a	n/a	1
81.394	0.333328762	OUTCRY	lure	n/a	n/a	n/a	1
81.728	0.616654116	MORNING	short	n/a	n/a	n/a	1
82.344	0.333333048	CITATION	lure	n/a	n/a	n/a	1
82.678	0.516659387	LANDSCAPE	lure	n/a	n/a	n/a	1
83.194	0.566716699	INVENTORY	lure	n/a	n/a	n/a	1
83.761	0.566599212	KITE	lure	n/a	n/a	n/a	1
84.328	0.533412107	SLIPSTREAM	lure	n/a	n/a	n/a	1
84.861	0.733233607	FEEDER	lure	n/a	n/a	n/a	1
85.594	0.633392482	TURNCOAT	lure	n/a	n/a	n/a	1
86.228	0.466644365	MUTATION	lure	n/a	n/a	n/a	1
86.694	0.716608728	LOCKJAW	lure	n/a	n/a	n/a	1
87.411	0.316662682	SOMEONE	lure	n/a	n/a	n/a	1
87.728	0.549991938	GLIDER	lure	n/a	n/a	n/a	1
88.278	0.399990789	FRATERNITY	lure	n/a	n/a	n/a	1
88.678	0.65193919	CHIMP	lure	n/a	n/a	n/a	1
89.329	0.764710837	EJECTOR	lure	n/a	n/a	n/a	1
90.094	2.016638912	COAT	long	n/a	n/a	n/a	1
92.111	0.666656375	EXCERPT	lure	n/a	n/a	n/a	1
92.777	0.451856404	EARPHONE	lure	n/a	n/a	n/a	1
93.229	0.448132666	CAUSATION	lure	n/a	n/a	n/a	1
93.677	0.533325261	COMPLEXITY	lure	n/a	n/a	n/a	1
94.211	0.399991134	SINGLETON	lure	n/a	n/a	n/a	1
94.611	0.699991385	TAXICAB	lure	n/a	n/a	n/a	1
95.311	0.349996842	JASPER	lure	n/a	n/a	n/a	1
95.661	0.566657489	BARNACLE	lure	n/a	n/a	n/a	1
