onset	duration	cond	RT	resp	cresp	acc
72.004	0.917	scene	n/a	n/a	n/a	1
83.088	0.917	car	n/a	n/a	n/a	1
84.054	0.917	car	n/a	n/a	n/a	1
85.004	0.917	car	502	2	2	1
85.988	0.917	car	n/a	n/a	n/a	1
86.987	0.917	car	n/a	n/a	n/a	1
88.004	0.917	car	522	2	2	1
89.004	0.917	car	n/a	n/a	n/a	1
90.004	0.917	car	484	2	2	1
91.004	0.917	car	n/a	n/a	n/a	1
92.004	0.917	car	n/a	n/a	n/a	1
93.004	0.917	car	517	2	2	1
94.004	0.9	car	n/a	n/a	n/a	1
95.006	0.914	car	483	2	2	1
96.004	0.917	car	n/a	n/a	n/a	1
97.004	0.917	car	491	2	2	1
98.004	0.917	car	n/a	n/a	n/a	1
109.071	0.917	face	n/a	n/a	n/a	1
110.02	0.917	face	n/a	n/a	n/a	1
111.004	0.917	face	490	2	2	1
112.004	0.917	face	n/a	n/a	n/a	1
113.004	0.917	face	442	2	2	1
114.004	0.917	face	n/a	n/a	n/a	1
115.004	0.917	face	527	2	2	1
116.004	0.917	face	n/a	n/a	n/a	1
117.004	0.917	face	n/a	n/a	n/a	1
118.004	0.917	face	n/a	n/a	n/a	1
119.004	0.917	face	483	2	2	1
120.004	0.9	face	n/a	n/a	n/a	1
121.008	0.917	face	498	2	2	1
122.004	0.917	face	n/a	n/a	n/a	1
123.004	0.917	face	421	2	2	1
124.004	0.917	face	n/a	n/a	n/a	1
135.07	0.917	car	n/a	n/a	n/a	1
136.02	0.917	car	n/a	n/a	n/a	1
137.003	0.917	car	n/a	n/a	n/a	1
138.003	0.917	car	519	2	2	1
139.003	0.917	car	n/a	n/a	n/a	1
140.003	0.917	car	n/a	n/a	n/a	1
141.003	0.917	car	494	2	2	1
142.003	0.917	car	n/a	n/a	n/a	1
143.003	0.917	car	464	2	2	1
144.003	0.917	car	n/a	n/a	n/a	1
145.003	0.917	car	573	2	n/a	0
146.003	0.917	car	n/a	n/a	2	0
147.003	0.917	car	n/a	n/a	n/a	1
148.003	0.917	car	528	2	2	1
149.003	0.917	car	n/a	n/a	n/a	1
150.003	0.917	car	557	2	2	1
161.07	0.917	scene	n/a	n/a	n/a	1
162.02	0.917	scene	508	2	2	1
163.003	0.917	scene	n/a	n/a	n/a	1
164.003	0.917	scene	n/a	n/a	n/a	1
165.003	0.917	scene	535	2	2	1
166.003	0.917	scene	n/a	n/a	n/a	1
167.003	0.917	scene	460	2	2	1
168.003	0.917	scene	n/a	n/a	n/a	1
169.003	0.917	scene	477	2	2	1
170.003	0.917	scene	n/a	n/a	n/a	1
171.003	0.9	scene	n/a	n/a	n/a	1
172.003	0.917	scene	608	2	2	1
173.003	0.917	scene	n/a	n/a	n/a	1
174.003	0.917	scene	n/a	n/a	n/a	1
175.003	0.917	scene	574	2	2	1
176.003	0.917	scene	n/a	n/a	n/a	1
187.069	0.917	word	n/a	n/a	n/a	1
188.019	0.917	word	n/a	n/a	n/a	1
189.003	0.917	word	491	2	2	1
190.003	0.917	word	n/a	n/a	n/a	1
191.003	0.917	word	526	2	2	1
192.003	0.917	word	n/a	n/a	n/a	1
193.003	0.917	word	n/a	n/a	n/a	1
194.003	0.917	word	581	2	2	1
195.003	0.917	word	n/a	n/a	n/a	1
196.003	0.917	word	487	2	2	1
197.003	0.917	word	n/a	n/a	n/a	1
198.003	0.917	word	455	2	2	1
199.003	0.917	word	n/a	n/a	n/a	1
200.003	0.917	word	488	2	2	1
201.003	0.917	word	n/a	n/a	n/a	1
202.003	0.917	word	n/a	n/a	n/a	1
213.074	0.912	car	n/a	n/a	n/a	1
214.019	0.917	car	n/a	n/a	n/a	1
215.002	0.918	car	n/a	n/a	n/a	1
216.002	0.917	car	461	2	2	1
217.002	0.917	car	n/a	n/a	n/a	1
218.002	0.917	car	579	2	2	1
219.002	0.917	car	n/a	n/a	n/a	1
220.002	0.917	car	n/a	n/a	n/a	1
221.002	0.917	car	608	2	2	1
222.002	0.917	car	n/a	n/a	n/a	1
223.002	0.917	car	638	2	2	1
224.002	0.9	car	n/a	n/a	n/a	1
225.006	0.913	car	577	2	2	1
226.002	0.917	car	n/a	n/a	n/a	1
227.002	0.917	car	n/a	n/a	n/a	1
228.002	0.917	car	527	2	2	1
239.069	0.917	scene	n/a	n/a	n/a	1
240.019	0.917	scene	n/a	n/a	n/a	1
241.002	0.918	scene	417	2	2	1
242.002	0.917	scene	n/a	n/a	n/a	1
243.002	0.917	scene	477	2	2	1
244.002	0.917	scene	n/a	n/a	n/a	1
245.002	0.917	scene	n/a	n/a	n/a	1
246.002	0.917	scene	694	2	2	1
247.002	0.917	scene	n/a	n/a	n/a	1
248.002	0.917	scene	n/a	n/a	n/a	1
249.002	0.917	scene	525	2	2	1
250.002	0.917	scene	n/a	n/a	n/a	1
251.002	0.917	scene	505	2	2	1
252.002	0.917	scene	n/a	n/a	n/a	1
253.002	0.917	scene	476	2	2	1
254.002	0.917	scene	n/a	n/a	n/a	1
265.072	0.913	face	n/a	n/a	n/a	1
266.018	0.917	face	470	2	2	1
267.002	0.917	face	n/a	n/a	n/a	1
268.002	0.917	face	n/a	n/a	n/a	1
269.002	0.917	face	n/a	n/a	n/a	1
270.002	0.917	face	489	2	2	1
271.001	0.917	face	n/a	n/a	n/a	1
272.002	0.917	face	n/a	n/a	n/a	1
273.002	0.917	face	609	2	2	1
274.001	0.917	face	n/a	n/a	n/a	1
275.001	0.917	face	n/a	n/a	n/a	1
276.002	0.917	face	672	2	2	1
277.001	0.917	face	n/a	n/a	n/a	1
278.001	0.917	face	469	2	2	1
279.001	0.917	face	n/a	n/a	n/a	1
280.001	0.917	face	514	2	2	1
291.068	0.917	word	n/a	n/a	n/a	1
292.018	0.917	word	568	2	2	1
293.001	0.92	word	n/a	n/a	n/a	1
294.001	0.917	word	490	2	2	1
295.001	0.9	word	n/a	n/a	n/a	1
296.001	0.917	word	n/a	n/a	n/a	1
297.001	0.918	word	570	2	2	1
298.001	0.9	word	n/a	n/a	n/a	1
299.001	0.917	word	n/a	n/a	n/a	1
300.001	0.917	word	518	2	2	1
301.001	0.917	word	n/a	n/a	n/a	1
302.001	0.917	word	n/a	n/a	n/a	1
303.001	0.917	word	474	2	2	1
304.001	0.917	word	n/a	n/a	n/a	1
305.001	0.917	word	666	2	2	1
306.001	0.917	word	n/a	n/a	n/a	1
317.067	0.917	scene	n/a	n/a	n/a	1
318.017	0.9	scene	n/a	n/a	n/a	1
319.001	0.92	scene	454	2	2	1
320.001	0.917	scene	n/a	n/a	n/a	1
321.001	0.917	scene	n/a	n/a	n/a	1
322.001	0.917	scene	471	2	2	1
323.001	0.917	scene	n/a	n/a	n/a	1
324.001	0.917	scene	490	2	2	1
325.001	0.917	scene	n/a	n/a	n/a	1
326.001	0.917	scene	495	2	2	1
327.001	0.9	scene	n/a	n/a	n/a	1
328.001	0.917	scene	447	2	2	1
329.001	0.917	scene	n/a	n/a	n/a	1
330.005	0.912	scene	n/a	n/a	n/a	1
331.001	0.919	scene	449	2	2	1
332.001	0.917	scene	n/a	n/a	n/a	1
343.071	0.913	car	n/a	n/a	n/a	1
344.034	0.917	car	n/a	n/a	n/a	1
345	0.917	car	410	2	2	1
346	0.917	car	n/a	n/a	n/a	1
347	0.917	car	n/a	n/a	n/a	1
348	0.917	car	635	2	2	1
349	0.917	car	n/a	n/a	n/a	1
350	0.9	car	632	2	2	1
351	0.917	car	n/a	n/a	n/a	1
352	0.917	car	n/a	n/a	n/a	1
353	0.917	car	774	2	2	1
354	0.917	car	n/a	n/a	n/a	1
355	0.917	car	771	2	2	1
356	0.917	car	n/a	n/a	n/a	1
357	0.9	car	503	2	2	1
358	0.917	car	n/a	n/a	n/a	1
369.067	0.917	word	n/a	n/a	n/a	1
370.033	0.917	word	n/a	n/a	n/a	1
371	0.919	word	486	2	2	1
372	0.917	word	n/a	n/a	n/a	1
373	0.917	word	439	2	2	1
374	0.917	word	n/a	n/a	n/a	1
375	0.917	word	n/a	n/a	n/a	1
376	0.917	word	665	2	2	1
377	0.917	word	n/a	n/a	n/a	1
378	0.917	word	n/a	n/a	n/a	1
379	0.9	word	632	2	2	1
380	0.917	word	n/a	n/a	2	0
381	0.917	word	n/a	n/a	n/a	1
382	0.917	word	569	2	2	1
383	0.917	word	n/a	n/a	n/a	1
384	0.917	word	n/a	n/a	n/a	1
395.066	0.917	face	n/a	n/a	n/a	1
396.033	0.917	face	450	2	2	1
397.016	0.917	face	n/a	n/a	n/a	1
398	0.918	face	593	2	2	1
399	0.917	face	n/a	n/a	n/a	1
400	0.917	face	n/a	n/a	n/a	1
401	0.917	face	n/a	n/a	n/a	1
402	0.918	face	562	2	2	1
403	0.917	face	n/a	n/a	n/a	1
404	0.917	face	420	2	2	1
405	0.917	face	n/a	n/a	n/a	1
405.983	0.917	face	n/a	n/a	n/a	1
407	0.917	face	n/a	n/a	n/a	1
408	0.917	face	535	2	2	1
409	0.917	face	n/a	n/a	n/a	1
410	0.917	face	546	2	2	1
421.066	0.917	car	n/a	n/a	n/a	1
422.033	0.917	car	450	2	2	1
422.999	0.92	car	n/a	n/a	n/a	1
423.999	0.917	car	523	2	2	1
424.999	0.917	car	n/a	n/a	n/a	1
425.999	0.917	car	467	2	2	1
426.999	0.917	car	n/a	n/a	n/a	1
427.999	0.917	car	n/a	n/a	n/a	1
428.999	0.918	car	449	2	2	1
429.999	0.917	car	n/a	n/a	n/a	1
430.999	0.917	car	n/a	n/a	n/a	1
431.999	0.917	car	495	2	2	1
432.999	0.917	car	n/a	n/a	n/a	1
433.999	0.917	car	516	2	2	1
434.999	0.917	car	n/a	n/a	n/a	1
435.999	0.917	car	n/a	n/a	n/a	1
447.066	0.917	word	n/a	n/a	n/a	1
448.032	0.917	word	n/a	n/a	n/a	1
448.999	0.921	word	460	2	2	1
449.999	0.917	word	n/a	n/a	n/a	1
450.999	0.917	word	n/a	n/a	n/a	1
451.999	0.917	word	531	2	2	1
452.999	0.917	word	n/a	n/a	n/a	1
453.999	0.917	word	n/a	n/a	n/a	1
454.999	0.917	word	530	2	2	1
455.999	0.917	word	n/a	n/a	n/a	1
457.015	0.917	word	529	2	2	1
457.999	0.917	word	n/a	n/a	n/a	1
458.999	0.917	word	n/a	n/a	n/a	1
460.015	0.917	word	588	2	2	1
460.999	0.917	word	n/a	n/a	n/a	1
461.999	0.917	word	625	2	2	1
473.065	0.917	face	n/a	n/a	n/a	1
474.032	0.917	face	609	2	2	1
475.015	0.917	face	n/a	n/a	n/a	1
476.015	0.917	face	n/a	n/a	n/a	1
476.999	0.917	face	456	2	2	1
478.015	0.917	face	n/a	n/a	n/a	1
478.999	0.917	face	427	2	2	1
480.016	0.916	face	n/a	n/a	n/a	1
480.999	0.917	face	450	2	2	1
482.015	0.917	face	n/a	n/a	n/a	1
482.999	0.9	face	503	2	2	1
484.015	0.917	face	n/a	n/a	n/a	1
484.998	0.917	face	n/a	n/a	n/a	1
486.016	0.916	face	n/a	n/a	n/a	1
486.998	0.917	face	n/a	n/a	n/a	1
488.015	0.917	face	384	2	2	1
499.082	0.917	scene	n/a	n/a	n/a	1
500.048	0.917	scene	n/a	n/a	n/a	1
501.015	0.917	scene	n/a	n/a	n/a	1
501.998	0.917	scene	425	2	2	1
502.998	0.917	scene	n/a	n/a	n/a	1
504.015	0.916	scene	n/a	n/a	n/a	1
504.998	0.917	scene	426	2	2	1
506.015	0.917	scene	n/a	n/a	n/a	1
506.998	0.917	scene	477	2	2	1
507.998	0.917	scene	n/a	n/a	n/a	1
509.015	0.917	scene	431	2	2	1
509.998	0.917	scene	n/a	n/a	n/a	1
510.998	0.917	scene	n/a	n/a	n/a	1
512.015	0.918	scene	492	2	2	1
513.015	0.917	scene	n/a	n/a	n/a	1
514.015	0.917	scene	615	2	2	1
525.081	0.917	car	n/a	n/a	n/a	1
526.048	0.917	car	n/a	n/a	n/a	1
527.014	0.921	car	n/a	n/a	n/a	1
527.998	0.917	car	610	2	2	1
529.014	0.917	car	n/a	n/a	n/a	1
529.998	0.917	car	n/a	n/a	n/a	1
531.015	0.916	car	479	2	2	1
531.998	0.917	car	n/a	n/a	n/a	1
533.014	0.917	car	617	2	2	1
533.998	0.917	car	n/a	n/a	n/a	1
535.014	0.917	car	586	2	2	1
535.998	0.917	car	n/a	n/a	n/a	1
537.015	0.916	car	n/a	n/a	n/a	1
537.998	0.917	car	680	2	2	1
539.014	0.917	car	n/a	n/a	n/a	1
539.998	0.917	car	545	2	2	1
551.064	0.917	face	n/a	n/a	n/a	1
552.031	0.917	face	n/a	n/a	n/a	1
553.014	0.917	face	348	2	2	1
554.014	0.917	face	n/a	n/a	n/a	1
555.014	0.917	face	397	2	2	1
556.014	0.917	face	n/a	n/a	n/a	1
557.014	0.917	face	389	2	2	1
558.014	0.917	face	n/a	n/a	n/a	1
558.997	0.917	face	486	2	2	1
560.014	0.917	face	n/a	n/a	n/a	1
561.014	0.917	face	409	2	2	1
562.014	0.917	face	n/a	n/a	n/a	1
563.014	0.917	face	n/a	n/a	n/a	1
564.014	0.917	face	n/a	n/a	n/a	1
565.014	0.917	face	n/a	n/a	n/a	1
566.014	0.917	face	537	2	2	1
577.08	0.917	scene	n/a	n/a	n/a	1
578.047	0.917	scene	n/a	n/a	n/a	1
579.014	0.917	scene	556	2	2	1
580.014	0.917	scene	n/a	n/a	n/a	1
581.014	0.917	scene	493	2	2	1
582.014	0.917	scene	n/a	n/a	n/a	1
582.997	0.917	scene	534	2	2	1
584.014	0.917	scene	n/a	n/a	n/a	1
585.014	0.917	scene	n/a	n/a	n/a	1
586.014	0.917	scene	490	2	2	1
587.014	0.917	scene	n/a	n/a	n/a	1
587.997	0.917	scene	409	2	2	1
589.014	0.917	scene	n/a	n/a	n/a	1
590.014	0.917	scene	n/a	n/a	n/a	1
591.014	0.917	scene	n/a	n/a	n/a	1
592.014	0.917	scene	462	2	2	1
603.098	0.915	word	n/a	n/a	n/a	1
604.063	0.917	word	546	2	2	1
605.03	0.917	word	n/a	n/a	n/a	1
605.997	0.917	word	484	2	2	1
607.014	0.916	word	n/a	n/a	n/a	1
608.013	0.917	word	n/a	n/a	n/a	1
609.013	0.917	word	562	2	2	1
610.013	0.917	word	n/a	n/a	n/a	1
611.013	0.917	word	n/a	n/a	n/a	1
612.013	0.917	word	473	2	2	1
613.013	0.917	word	n/a	n/a	n/a	1
614.013	0.917	word	n/a	n/a	n/a	1
615.013	0.917	word	564	2	2	1
616.013	0.917	word	n/a	n/a	n/a	1
617.013	0.917	word	580	2	2	1
618.013	0.917	word	n/a	n/a	n/a	1
