onset	duration	stim	cond	RT	resp	cresp	acc
4.044	0.714130986	DONKEY	lure	n/a	n/a	n/a	1
4.758	0.533382654	SKYLINE	lure	n/a	n/a	n/a	1
5.292	0.53327073	PRANKSTER	lure	n/a	n/a	n/a	1
5.825	0.350047715	PAUPER	lure	n/a	n/a	n/a	1
6.175	0.416601599	REVERIE	lure	n/a	n/a	n/a	1
6.592	0.649991677	RIFT	lure	n/a	n/a	n/a	1
7.242	0.633327686	MEDIATION	lure	n/a	n/a	n/a	1
7.875	2.016639908	SKETCH	long	n/a	n/a	n/a	1
9.892	0.616660492	GYPSY	lure	n/a	n/a	n/a	1
10.508	0.666654612	BRISKET	lure	n/a	n/a	n/a	1
11.175	0.599992771	MOTORBIKE	lure	n/a	n/a	n/a	1
11.775	0.566659588	RESHUFFLE	lure	n/a	n/a	n/a	1
12.342	0.566652361	LOLLIPOP	lure	n/a	n/a	n/a	1
12.908	0.349996099	GOOBER	lure	n/a	n/a	n/a	1
13.258	0.483330579	SHOWCASE	lure	n/a	n/a	n/a	1
13.742	0.749988223	HATBAND	lure	n/a	n/a	n/a	1
14.492	0.683322203	SURVIVAL	lure	n/a	n/a	n/a	1
15.175	0.716717463	HERON	lure	n/a	n/a	n/a	1
15.892	0.72114026	CATTLE	lure	n/a	n/a	n/a	1
16.613	0.662111718	NICKEL	short	n/a	n/a	n/a	1
17.275	0.61666257	SOJOURNER	lure	n/a	n/a	n/a	1
17.891	0.350036425	NAVIGATOR	lure	n/a	n/a	n/a	1
18.242	0.566612993	DISRESPECT	lure	n/a	n/a	n/a	1
18.808	0.366662002	BOMBER	lure	n/a	n/a	n/a	1
19.175	0.483328202	BEESWAX	lure	n/a	n/a	n/a	1
19.658	0.516704582	BOROUGH	lure	n/a	n/a	n/a	1
20.175	0.616711736	EXCITEMENT	lure	n/a	n/a	n/a	1
20.792	0.699889834	GIBBERISH	lure	n/a	n/a	n/a	1
21.491	0.549989075	PROXY	lure	n/a	n/a	n/a	1
22.041	0.416663587	FADEOUT	lure	n/a	n/a	n/a	1
22.458	0.366660566	LINEN	lure	n/a	n/a	n/a	1
22.825	0.416708672	STRINGENCY	lure	n/a	n/a	n/a	1
23.241	0.566612518	AQUARIUM	lure	n/a	n/a	n/a	1
23.808	0.433326407	MEDIUM	lure	n/a	n/a	n/a	1
24.241	0.636696743	HORSESHOE	lure	n/a	n/a	n/a	1
24.878	0.61356592	SOAP	short	n/a	n/a	n/a	1
25.492	0.616488929	STORAGE	lure	n/a	n/a	n/a	1
26.108	0.333216872	POVERTY	lure	n/a	n/a	n/a	1
26.441	0.483372523	BOATLOAD	lure	n/a	n/a	n/a	1
26.925	0.516675477	ANTECEDENT	lure	n/a	n/a	n/a	1
27.441	0.349983247	WAIVER	lure	n/a	n/a	n/a	1
27.791	0.616694219	SATELLITE	lure	n/a	n/a	n/a	1
28.408	0.766569424	CUPID	lure	n/a	n/a	n/a	1
29.175	0.716740693	VIDEOTAPE	lure	n/a	n/a	n/a	1
29.891	0.633287613	METEOR	lure	n/a	n/a	n/a	1
30.525	0.416613446	FEROCITY	lure	n/a	n/a	n/a	1
30.941	0.549988316	MANDARIN	lure	n/a	n/a	n/a	1
31.491	0.349998897	REDNECK	lure	n/a	n/a	n/a	1
31.841	0.568614777	TUMMY	lure	n/a	n/a	n/a	1
32.41	0.764700002	RITE	lure	n/a	n/a	n/a	1
33.175	2.016685767	TIRE	long	n/a	n/a	n/a	1
35.191	0.616611452	BALM	lure	n/a	n/a	n/a	1
35.808	0.316780648	BRANDY	lure	n/a	n/a	n/a	1
36.125	0.566535011	DELIVERY	lure	n/a	n/a	n/a	1
36.691	0.366665666	SOLICITOR	lure	n/a	n/a	n/a	1
37.058	0.533327377	WORKBASKET	lure	n/a	n/a	n/a	1
37.591	0.499992314	SEIZURE	lure	n/a	n/a	n/a	1
38.091	0.566657769	MONGREL	lure	n/a	n/a	n/a	1
38.658	0.566658551	PATHOLOGY	lure	n/a	n/a	n/a	1
39.225	0.683322231	RACCOON	lure	n/a	n/a	n/a	1
39.908	0.433329498	TROUT	lure	n/a	n/a	n/a	1
40.341	0.349994619	HAIR	lure	n/a	n/a	n/a	1
40.691	0.587580551	IMMERSION	lure	n/a	n/a	n/a	1
41.279	0.613605238	TIMBER	short	n/a	n/a	n/a	1
41.892	0.648785802	HISTORY	lure	n/a	n/a	n/a	1
42.541	0.733324694	LONGHORN	lure	n/a	n/a	n/a	1
43.274	0.416659662	SEAWEED	lure	n/a	n/a	n/a	1
43.691	0.599995979	FIREPOWER	lure	n/a	n/a	n/a	1
44.291	0.499990385	TYPOLOGY	lure	n/a	n/a	n/a	1
44.791	0.483386728	POSSE	lure	n/a	n/a	n/a	1
45.274	0.316601199	BASEMENT	lure	n/a	n/a	n/a	1
45.591	0.649987464	UNDERLAY	lure	n/a	n/a	n/a	1
46.241	0.549996403	RAG	lure	n/a	n/a	n/a	1
46.791	0.683327569	SERGE	lure	n/a	n/a	n/a	1
47.474	0.367571548	DURATION	lure	n/a	n/a	n/a	1
47.842	0.665743366	MOTHER	lure	n/a	n/a	n/a	1
48.508	0.616661284	NODE	lure	n/a	n/a	n/a	1
49.124	0.633322111	POSTULATE	lure	n/a	n/a	n/a	1
49.758	0.616657971	LENS	short	n/a	n/a	n/a	1
50.374	0.399994487	EVILDOER	lure	n/a	n/a	n/a	1
50.774	0.649991798	PARABOLA	lure	n/a	n/a	n/a	1
51.424	0.616651907	DISHARMONY	lure	n/a	n/a	n/a	1
52.041	0.333331562	INNOVATION	lure	n/a	n/a	n/a	1
52.374	0.533327597	MILKSHAKE	lure	n/a	n/a	n/a	1
52.908	0.533326126	GRASSLAND	lure	n/a	n/a	n/a	1
53.441	0.333330802	TEARJERKER	lure	n/a	n/a	n/a	1
53.774	0.749980738	ANVIL	lure	n/a	n/a	n/a	1
54.524	0.583334214	CLERGYMAN	lure	n/a	n/a	n/a	1
55.108	0.749987016	HANDGUN	lure	n/a	n/a	n/a	1
55.858	0.566658486	INABILITY	lure	n/a	n/a	n/a	1
56.424	0.483323364	SWEATSHOP	lure	n/a	n/a	n/a	1
56.908	0.583327013	SIDEWINDER	lure	n/a	n/a	n/a	1
57.491	0.716658355	ARCHANGEL	lure	n/a	n/a	n/a	1
58.208	2.016636666	CURB	long	n/a	n/a	n/a	1
60.224	0.500048369	SUNBONNET	lure	n/a	n/a	n/a	1
60.724	0.683267842	WHOPPER	lure	n/a	n/a	n/a	1
61.408	0.616656091	IGNORANCE	lure	n/a	n/a	n/a	1
62.024	0.583327641	SCREENPLAY	lure	n/a	n/a	n/a	1
62.608	0.533387169	TROUPE	lure	n/a	n/a	n/a	1
63.141	0.449934215	BROADCLOTH	lure	n/a	n/a	n/a	1
63.591	0.56666001	JOCKEY	lure	n/a	n/a	n/a	1
64.157	0.649988057	KING	lure	n/a	n/a	n/a	1
64.807	0.683321734	RELIANCE	lure	n/a	n/a	n/a	1
65.491	0.666658765	ARMORY	lure	n/a	n/a	n/a	1
66.157	0.733323402	SHIRTWAIST	lure	n/a	n/a	n/a	1
66.891	1.016653188	MANGO	fruit	706	2	2	1
67.907	0.483323889	SMASHER	lure	n/a	n/a	n/a	1
68.391	0.483326658	WHEELBASE	lure	n/a	n/a	n/a	1
68.874	0.366660814	PLASTICITY	lure	n/a	n/a	n/a	1
69.241	0.633321727	LIMESTONE	lure	n/a	n/a	n/a	1
69.874	0.483331989	HEIR	lure	n/a	n/a	n/a	1
70.357	0.583439923	INTERCOM	lure	n/a	n/a	n/a	1
70.941	0.449880139	DAUGHTER	lure	n/a	n/a	n/a	1
71.391	0.483321693	STEAMSHIP	lure	n/a	n/a	n/a	1
71.874	0.717015742	SIXPENCE	lure	n/a	n/a	n/a	1
72.591	0.366367878	ADMIRALTY	lure	n/a	n/a	n/a	1
72.957	0.749978056	UPRISING	lure	n/a	n/a	n/a	1
73.707	0.533275344	BRAVADO	lure	n/a	n/a	n/a	1
74.241	0.449994922	WATERFRONT	lure	n/a	n/a	n/a	1
74.691	0.549987559	DRIVER	lure	n/a	n/a	n/a	1
75.241	2.016642606	CONTRACT	long	n/a	n/a	n/a	1
77.257	0.499990978	CITADEL	lure	n/a	n/a	n/a	1
77.757	0.683322952	TRANSITION	lure	n/a	n/a	n/a	1
78.441	0.33333195	ALTERNATOR	lure	n/a	n/a	n/a	1
78.774	0.43332763	OYSTER	lure	n/a	n/a	n/a	1
79.207	0.466659616	UNCONCERN	lure	n/a	n/a	n/a	1
79.674	0.766653857	TURNOFF	lure	n/a	n/a	n/a	1
80.441	0.399994928	JAY	lure	n/a	n/a	n/a	1
80.841	0.566654846	PICNIC	lure	n/a	n/a	n/a	1
81.407	0.583327324	CURBSIDE	lure	n/a	n/a	n/a	1
81.991	0.349999335	UNDERGRAD	lure	n/a	n/a	n/a	1
82.341	0.633322001	COLLECTOR	lure	n/a	n/a	n/a	1
82.974	0.537217743	TOURNAMENT	lure	n/a	n/a	n/a	1
83.511	1.012757305	BERRY	fruit	566	2	2	1
84.524	0.41666411	WHIRLWIND	lure	n/a	n/a	n/a	1
84.941	0.333327582	TAXIDERMY	lure	n/a	n/a	n/a	1
85.274	0.683322308	OILSKIN	lure	n/a	n/a	n/a	1
85.957	0.533323704	TEAROOM	lure	n/a	n/a	n/a	1
86.491	0.383382726	SLEEPER	lure	n/a	n/a	n/a	1
86.874	0.733272555	CASEBOOK	lure	n/a	n/a	n/a	1
87.607	0.666653083	COMRADE	lure	n/a	n/a	n/a	1
88.274	0.499995399	ADVENT	lure	n/a	n/a	n/a	1
88.774	0.333332008	PLURALITY	lure	n/a	n/a	n/a	1
89.107	0.716655329	DASHBOARD	lure	n/a	n/a	n/a	1
89.824	0.633325302	ENERGY	lure	n/a	n/a	n/a	1
