onset	duration	stim	cond	dur	RT	resp	cresp	acc
99.918	2.016634872	BRIDGE	long	n/a	n/a	n/a	n/a	1
101.935	0.633377918	GLUCOSE	lure	n/a	n/a	n/a	n/a	1
102.568	0.652939132	IRONSIDE	lure	n/a	n/a	n/a	n/a	1
103.221	0.363658893	PACT	lure	n/a	n/a	n/a	n/a	1
103.585	0.616658046	HYPOCRISY	lure	n/a	n/a	n/a	n/a	1
104.201	0.349994182	MEGAPHONE	lure	n/a	n/a	n/a	n/a	1
104.551	0.600050799	SEASHORE	lure	n/a	n/a	n/a	n/a	1
105.151	0.633321915	SHORTCUT	lure	n/a	n/a	n/a	n/a	1
105.785	0.516600748	MARSHALL	lure	n/a	n/a	n/a	n/a	1
106.301	0.400050756	STREET	lure	n/a	n/a	n/a	n/a	1
106.701	0.733268577	RETHINK	lure	n/a	n/a	n/a	n/a	1
107.435	0.433387464	ALPHABET	lure	n/a	n/a	n/a	n/a	1
107.868	0.616598688	CURTAIN	short	n/a	n/a	n/a	n/a	1
108.485	0.366656529	GRAVITY	lure	n/a	n/a	n/a	n/a	1
108.851	0.483374151	LETTERHEAD	lure	n/a	n/a	n/a	n/a	1
109.335	0.40261242	ONSLAUGHT	lure	n/a	n/a	n/a	n/a	1
109.737	0.580664359	INSTANCE	lure	n/a	n/a	n/a	n/a	1
110.318	0.683375188	EMPLOYER	lure	n/a	n/a	n/a	n/a	1
111.001	0.649996371	TRAINER	lure	n/a	n/a	n/a	n/a	1
111.651	0.583264478	PISTON	lure	n/a	n/a	n/a	n/a	1
112.235	0.466660311	PACIFISM	lure	n/a	n/a	n/a	n/a	1
112.701	0.449988892	WHIRLPOOL	lure	n/a	n/a	n/a	n/a	1
113.151	0.433390684	TAXPAYER	lure	n/a	n/a	n/a	n/a	1
113.585	0.416602928	STATIONERY	lure	n/a	n/a	n/a	n/a	1
114.001	0.499991761	TRIBUTARY	lure	n/a	n/a	n/a	n/a	1
114.501	0.450052977	WASTEWATER	lure	n/a	n/a	n/a	n/a	1
114.951	0.616651475	KETCHUP	lure	n/a	n/a	n/a	n/a	1
115.568	0.583273711	DESSERT	lure	n/a	n/a	n/a	n/a	1
116.151	0.649989306	MATCH	short	n/a	n/a	n/a	n/a	1
116.801	0.35004205	MILLIGRAM	lure	n/a	n/a	n/a	n/a	1
117.151	0.366675605	COMMISSARY	lure	n/a	n/a	n/a	n/a	1
117.518	0.533264384	BIGAMY	lure	n/a	n/a	n/a	n/a	1
118.051	0.466660403	DEVICE	lure	n/a	n/a	n/a	n/a	1
118.518	0.416661419	HIGHLAND	lure	n/a	n/a	n/a	n/a	1
118.935	0.733324768	CALFSKIN	lure	n/a	n/a	n/a	n/a	1
119.668	0.600041359	TENURE	lure	n/a	n/a	n/a	n/a	1
120.268	0.633330004	CUPCAKE	lure	n/a	n/a	n/a	n/a	1
120.901	0.616600383	MOTORCAR	lure	n/a	n/a	n/a	n/a	1
121.518	0.566656267	PIGSKIN	lure	n/a	n/a	n/a	n/a	1
122.084	0.599991681	OPPONENT	lure	n/a	n/a	n/a	n/a	1
122.684	0.616659703	VALENCE	lure	n/a	n/a	n/a	n/a	1
123.301	0.583381676	CARNIVAL	lure	n/a	n/a	n/a	n/a	1
123.885	0.716599069	SCIENCE	lure	n/a	n/a	n/a	n/a	1
124.601	2.016639093	ROPE	long	n/a	n/a	n/a	n/a	1
126.618	0.533382859	SHEATH	lure	n/a	n/a	n/a	n/a	1
127.151	0.716597784	DEFLECTION	lure	n/a	n/a	n/a	n/a	1
127.868	0.566657353	FIREBIRD	lure	n/a	n/a	n/a	n/a	1
128.434	0.683383511	GROWER	lure	n/a	n/a	n/a	n/a	1
129.118	0.799929142	MINUTE	lure	n/a	n/a	n/a	n/a	1
129.918	0.519017242	AMORALITY	lure	n/a	n/a	n/a	n/a	1
130.437	0.364304547	GAUNTLET	lure	n/a	n/a	n/a	n/a	1
130.801	0.534600348	TIRADE	lure	n/a	n/a	n/a	n/a	1
131.336	0.382055401	RELIANCE	lure	n/a	n/a	n/a	n/a	1
131.718	0.449991321	PERIWINKLE	lure	n/a	n/a	n/a	n/a	1
132.168	0.583323255	COMMANDER	lure	n/a	n/a	n/a	n/a	1
132.751	2.018524518	BUCKLE	long	n/a	n/a	n/a	n/a	1
134.77	0.548165153	METAL	lure	n/a	n/a	n/a	n/a	1
135.318	0.583324819	FOXHOLE	lure	n/a	n/a	n/a	n/a	1
135.901	0.633264798	REMORSE	lure	n/a	n/a	n/a	n/a	1
136.534	0.499993414	CELLAR	lure	n/a	n/a	n/a	n/a	1
137.034	0.533325567	LUNCHEON	lure	n/a	n/a	n/a	n/a	1
137.568	0.733321144	COMPOSITOR	lure	n/a	n/a	n/a	n/a	1
138.301	0.486069651	GUNSMITH	lure	n/a	n/a	n/a	n/a	1
138.787	0.530585451	PERSUASION	lure	n/a	n/a	n/a	n/a	1
139.318	0.466659584	SORCERER	lure	n/a	n/a	n/a	n/a	1
139.784	0.599988456	SKULLCAP	lure	n/a	n/a	n/a	n/a	1
140.384	0.566659893	ILLEGALITY	lure	n/a	n/a	n/a	n/a	1
140.951	0.349994481	PLACEBO	lure	n/a	n/a	n/a	n/a	1
141.301	1.049987042	CRANBERRY	fruit	n/a	679	2	2	1
142.351	0.59999157	PHOSPHATE	lure	n/a	n/a	n/a	n/a	1
142.951	0.399993898	PULLEY	lure	n/a	n/a	n/a	n/a	1
143.351	0.666655331	OGRE	lure	n/a	n/a	n/a	n/a	1
144.018	0.416663023	PRONOUN	lure	n/a	n/a	n/a	n/a	1
144.434	0.716656588	CLASSICIST	lure	n/a	n/a	n/a	n/a	1
145.151	0.533323389	NAMEPLATE	lure	n/a	n/a	n/a	n/a	1
145.684	0.483328378	SUSPENSE	lure	n/a	n/a	n/a	n/a	1
146.167	0.633324023	DISORDER	lure	n/a	n/a	n/a	n/a	1
146.801	0.733320938	CATALOG	lure	n/a	n/a	n/a	n/a	1
147.534	0.549992732	ORCHID	lure	n/a	n/a	n/a	n/a	1
148.084	0.41665959	GUNNER	lure	n/a	n/a	n/a	n/a	1
148.501	0.416656491	CONTEXT	lure	n/a	n/a	n/a	n/a	1
148.917	0.449999659	MEDIUM	lure	n/a	n/a	n/a	n/a	1
149.367	0.483325057	MEDICINE	lure	n/a	n/a	n/a	n/a	1
149.851	0.616659529	DENT	short	n/a	n/a	n/a	n/a	1
150.467	0.516657441	BIGAMIST	lure	n/a	n/a	n/a	n/a	1
150.984	0.54999197	GUITARIST	lure	n/a	n/a	n/a	n/a	1
151.534	0.449993629	CROWBAR	lure	n/a	n/a	n/a	n/a	1
151.984	0.48332844	GODSON	lure	n/a	n/a	n/a	n/a	1
152.467	0.566658107	UPKEEP	lure	n/a	n/a	n/a	n/a	1
153.034	0.53332463	MICROWAVE	lure	n/a	n/a	n/a	n/a	1
153.567	0.449993518	PIECEWORK	lure	n/a	n/a	n/a	n/a	1
154.017	0.649990798	EYELET	lure	n/a	n/a	n/a	n/a	1
154.667	0.349993977	DRIVER	lure	n/a	n/a	n/a	n/a	1
155.017	0.366663756	TON	lure	n/a	n/a	n/a	n/a	1
155.384	0.516658208	COWARD	lure	n/a	n/a	n/a	n/a	1
155.901	0.633325676	BRIAR	lure	n/a	n/a	n/a	n/a	1
156.534	0.549990373	NUGGET	lure	n/a	n/a	n/a	n/a	1
157.084	0.333328374	CANDOR	lure	n/a	n/a	n/a	n/a	1
157.417	0.433328423	DAD	lure	n/a	n/a	n/a	n/a	1
157.851	0.618052923	SCREEN	short	n/a	n/a	n/a	n/a	1
158.469	0.565262031	CHURCHMEN	lure	n/a	n/a	n/a	n/a	1
159.034	0.449993456	TRAILER	lure	n/a	n/a	n/a	n/a	1
159.484	0.733323762	ALTERNATOR	lure	n/a	n/a	n/a	n/a	1
160.217	0.716661934	NIGHT	lure	n/a	n/a	n/a	n/a	1
160.934	0.699983697	DEITY	lure	n/a	n/a	n/a	n/a	1
161.634	0.451676911	DISABILITY	lure	n/a	n/a	n/a	n/a	1
162.086	0.568566341	EQUALITY	lure	n/a	n/a	n/a	n/a	1
162.654	0.62973472	PERCENT	lure	n/a	n/a	n/a	n/a	1
163.284	0.449991331	TURNER	lure	n/a	n/a	n/a	n/a	1
163.734	0.449997611	LOCKSMITH	lure	n/a	n/a	n/a	n/a	1
164.184	0.633318481	PERMANENCE	lure	n/a	n/a	n/a	n/a	1
164.817	0.333334522	VAMP	lure	n/a	n/a	n/a	n/a	1
165.151	0.616656763	SCORECARD	lure	n/a	n/a	n/a	n/a	1
165.767	0.466654052	ELASTICITY	lure	n/a	n/a	n/a	n/a	1
166.234	2.016640541	CONE	long	n/a	n/a	n/a	n/a	1
168.25	0.349998378	IMMERSION	lure	n/a	n/a	n/a	n/a	1
168.6	0.449990178	BLASPHEMY	lure	n/a	n/a	n/a	n/a	1
169.05	0.633327567	TELLER	lure	n/a	n/a	n/a	n/a	1
169.684	0.749986128	SECTOR	lure	n/a	n/a	n/a	n/a	1
170.434	0.349994724	EXCAVATION	lure	n/a	n/a	n/a	n/a	1
170.784	0.749989089	SCOOTER	lure	n/a	n/a	n/a	n/a	1
171.534	0.533321033	SPECTRUM	lure	n/a	n/a	n/a	n/a	1
172.067	0.333333879	COFFEE	lure	n/a	n/a	n/a	n/a	1
172.4	0.466661093	PATIENCE	lure	n/a	n/a	n/a	n/a	1
172.867	0.700033382	TALE	lure	n/a	n/a	n/a	n/a	1
173.567	0.333286108	BORROWER	lure	n/a	n/a	n/a	n/a	1
173.9	0.533384329	BOY	lure	n/a	n/a	n/a	n/a	1
174.434	1.017442545	BAn/aA	fruit	n/a	676	2	2	1
175.451	0.499139523	PATHFINDER	lure	n/a	n/a	n/a	n/a	1
175.95	0.568212202	RITZ	lure	n/a	n/a	n/a	n/a	1
176.519	0.731770323	RECORDER	lure	n/a	n/a	n/a	n/a	1
177.25	0.466661769	REGULATOR	lure	n/a	n/a	n/a	n/a	1
177.717	0.649991238	ANTIPATHY	lure	n/a	n/a	n/a	n/a	1
178.367	0.716655262	CAUSALITY	lure	n/a	n/a	n/a	n/a	1
179.084	0.566652635	OPTICIAN	lure	n/a	n/a	n/a	n/a	1
179.65	0.533328729	ENMITY	lure	n/a	n/a	n/a	n/a	1
180.184	0.349994642	GROUNDER	lure	n/a	n/a	n/a	n/a	1
180.534	0.683321557	LOUGH	lure	n/a	n/a	n/a	n/a	1
181.217	0.783389371	FOLKLORE	lure	n/a	n/a	n/a	n/a	1
182	0.499985255	PROPENSITY	lure	n/a	n/a	n/a	n/a	1
182.5	0.616603532	VAULT	short	n/a	n/a	n/a	n/a	1
183.117	0.349997188	CLOUDBURST	lure	n/a	n/a	n/a	n/a	1
183.467	0.416660677	GASP	lure	n/a	n/a	n/a	n/a	1
183.884	0.666653489	SEDATIVE	lure	n/a	n/a	n/a	n/a	1
184.55	0.699993986	BELIEVER	lure	n/a	n/a	n/a	n/a	1
185.25	0.583317233	BARRACK	lure	n/a	n/a	n/a	n/a	1
185.834	0.733328813	UNDERDOG	lure	n/a	n/a	n/a	n/a	1
186.567	0.666656656	ROADSIDE	lure	n/a	n/a	n/a	n/a	1
187.234	0.783322489	VIEWPOINT	lure	n/a	n/a	n/a	n/a	1
188.017	0.68332207	VERSE	lure	n/a	n/a	n/a	n/a	1
188.7	0.433321621	ERRAND	lure	n/a	n/a	n/a	n/a	1
189.134	0.354534562	CHAIRMEN	lure	n/a	n/a	n/a	n/a	1
189.488	0.412125452	HOOF	lure	n/a	n/a	n/a	n/a	1
189.9	0.599993825	STRAGGLER	lure	n/a	n/a	n/a	n/a	1
190.5	0.416662389	EXPIRATION	lure	n/a	n/a	n/a	n/a	1
190.917	2.017121317	TRUCK	long	n/a	n/a	n/a	n/a	1
192.934	0.699506792	SHIPMENT	lure	n/a	n/a	n/a	n/a	1
193.633	0.733321001	CINNAMON	lure	n/a	n/a	n/a	n/a	1
194.367	0.483328282	PROTEIN	lure	n/a	n/a	n/a	n/a	1
194.85	0.366661087	INFORMER	lure	n/a	n/a	n/a	n/a	1
195.217	0.516654124	PLOY	lure	n/a	n/a	n/a	n/a	1
195.733	0.34999796	TOMBOY	lure	n/a	n/a	n/a	n/a	1
196.083	0.449995989	INQUIRER	lure	n/a	n/a	n/a	n/a	1
196.533	0.349993556	PANACEA	lure	n/a	n/a	n/a	n/a	1
196.883	0.53332234	SUBHEADING	lure	n/a	n/a	n/a	n/a	1
197.417	0.766653919	TOTALITY	lure	n/a	n/a	n/a	n/a	1
198.183	0.666661456	LETDOWN	lure	n/a	n/a	n/a	n/a	1
198.85	0.499994235	GOALIE	lure	n/a	n/a	n/a	n/a	1
199.35	1.06664666	GRAPE	fruit	n/a	n/a	n/a	2	0
200.417	0.566658017	SHORTSTOP	lure	n/a	378	2	n/a	0
200.983	0.483328024	MOCCASIN	lure	n/a	n/a	n/a	n/a	1
201.467	0.58332638	NOTATION	lure	n/a	n/a	n/a	n/a	1
202.05	0.583325463	HARPER	lure	n/a	n/a	n/a	n/a	1
202.633	0.749987778	WHISTLE	lure	n/a	n/a	n/a	n/a	1
203.383	0.383329127	WORKTABLE	lure	n/a	n/a	n/a	n/a	1
203.767	0.716653097	MANNER	lure	n/a	n/a	n/a	n/a	1
204.483	0.633377058	REPARATION	lure	n/a	n/a	n/a	n/a	1
205.117	0.683273478	MARINER	lure	n/a	n/a	n/a	n/a	1
205.8	0.683386192	TRINKET	lure	n/a	n/a	n/a	n/a	1
206.483	0.683263013	DAGGER	lure	n/a	n/a	n/a	n/a	1
207.167	0.483963947	HOGWASH	lure	n/a	n/a	n/a	n/a	1
207.651	2.016104326	TERRACE	long	n/a	n/a	n/a	n/a	1
209.667	0.749970676	OPTIMALITY	lure	n/a	n/a	n/a	n/a	1
210.417	0.39990758	CASSETTE	lure	n/a	n/a	n/a	n/a	1
210.817	0.466658388	PUPPY	lure	n/a	n/a	n/a	n/a	1
211.283	0.516660096	WRIGHT	lure	n/a	n/a	n/a	n/a	1
211.8	0.466661225	BEDSPREAD	lure	n/a	n/a	n/a	n/a	1
212.267	0.4499873	CORNFLOUR	lure	n/a	n/a	n/a	n/a	1
212.717	0.550056424	SUNSET	lure	n/a	n/a	n/a	n/a	1
213.267	0.333376872	SHOWDOWN	lure	n/a	n/a	n/a	n/a	1
213.6	0.484298052	FROSTBITE	lure	n/a	n/a	n/a	n/a	1
214.084	0.582245728	POLYGAMY	lure	n/a	n/a	n/a	n/a	1
214.666	0.433380131	PIE	lure	n/a	n/a	n/a	n/a	1
215.1	0.583307766	LIKELIHOOD	lure	n/a	n/a	n/a	n/a	1
215.683	0.616618134	PYRAMID	short	n/a	n/a	n/a	n/a	1
216.3	0.433390276	DIVERGENCE	lure	n/a	n/a	n/a	n/a	1
216.733	0.749929803	KINFOLK	lure	n/a	n/a	n/a	n/a	1
217.483	0.433382466	FOOTNOTE	lure	n/a	n/a	n/a	n/a	1
217.917	0.549935238	DEPLOYMENT	lure	n/a	n/a	n/a	n/a	1
218.466	0.500052302	CYNIC	lure	n/a	n/a	n/a	n/a	1
218.966	0.366684995	CORNFIELD	lure	n/a	n/a	n/a	n/a	1
219.333	0.733297765	WORKSHEET	lure	n/a	n/a	n/a	n/a	1
220.066	0.752235987	ROUNDHOUSE	lure	n/a	n/a	n/a	n/a	1
220.819	0.514354346	MANIFESTO	lure	n/a	n/a	n/a	n/a	1
221.333	0.416723586	PHENOMENON	lure	n/a	n/a	n/a	n/a	1
221.75	0.566595194	DOORMEN	lure	n/a	n/a	n/a	n/a	1
222.316	0.466664382	MAILER	lure	n/a	n/a	n/a	n/a	1
222.783	0.399990725	METHYL	lure	n/a	n/a	n/a	n/a	1
