onset	duration	stim	cond	RT	resp	cresp	acc
4.05	0.383387232	BYSTANDER	lure	n/a	n/a	n/a	1
4.433	0.366604045	AMNESTY	lure	n/a	n/a	n/a	1
4.8	0.499992906	DRIVEWAY	lure	n/a	n/a	n/a	1
5.3	0.766655671	EXHALATION	lure	n/a	n/a	n/a	1
6.066	0.583324624	BUFFET	lure	n/a	n/a	n/a	1
6.65	0.433385268	FOOTBALL	lure	n/a	n/a	n/a	1
7.083	0.41665345	LOCALITY	lure	n/a	n/a	n/a	1
7.5	0.74998603	NAVEL	lure	n/a	n/a	n/a	1
8.25	2.016648107	RAVINE	long	n/a	n/a	n/a	1
10.266	0.433273542	URBANISM	lure	n/a	n/a	n/a	1
10.7	0.483324974	MORTAR	lure	n/a	n/a	n/a	1
11.183	0.566654922	MONOXIDE	lure	n/a	n/a	n/a	1
11.75	0.3833314	TYPHOON	lure	n/a	n/a	n/a	1
12.133	0.566659263	INSECURITY	lure	n/a	n/a	n/a	1
12.7	0.583325711	FLORA	lure	n/a	n/a	n/a	1
13.283	0.683318819	BREAKOUT	lure	n/a	n/a	n/a	1
13.966	0.616719989	MARSUPIAL	lure	n/a	n/a	n/a	1
14.583	0.733265873	SONGBOOK	lure	n/a	n/a	n/a	1
15.316	0.733322946	COWHAND	lure	n/a	n/a	n/a	1
16.05	0.418569198	FOOTLIGHT	lure	n/a	n/a	n/a	1
16.468	0.614751355	CORK	short	n/a	n/a	n/a	1
17.083	0.633375661	SECLUSION	lure	n/a	n/a	n/a	1
17.716	0.700000296	VISITATION	lure	n/a	n/a	n/a	1
18.416	0.349929164	FOLKLORIST	lure	n/a	n/a	n/a	1
18.766	0.666658387	BROW	lure	n/a	n/a	n/a	1
19.433	0.499994129	RITE	lure	n/a	n/a	n/a	1
19.933	0.549993516	MAESTRO	lure	n/a	n/a	n/a	1
20.483	0.566656559	RAINWATER	lure	n/a	n/a	n/a	1
21.049	0.749990016	JOKER	lure	n/a	n/a	n/a	1
21.799	0.666654676	NEWT	lure	n/a	n/a	n/a	1
22.466	0.736463613	SEAWAY	lure	n/a	n/a	n/a	1
23.203	0.680231258	SCHISM	lure	n/a	n/a	n/a	1
23.883	0.399950188	METHYL	lure	n/a	n/a	n/a	1
24.283	2.016637118	CONE	long	n/a	n/a	n/a	1
26.299	0.73332567	FROSTBITE	lure	n/a	n/a	n/a	1
27.033	0.435328442	KNACK	lure	n/a	n/a	n/a	1
27.468	0.364655036	COMMUNISM	lure	n/a	n/a	n/a	1
27.833	0.449996439	SALESMEN	lure	n/a	n/a	n/a	1
28.283	0.733318376	REPUTATION	lure	n/a	n/a	n/a	1
29.016	0.350001632	WINDOW	lure	n/a	n/a	n/a	1
29.366	0.633322682	SPATULA	lure	n/a	n/a	n/a	1
29.999	0.366661726	YEARBOOK	lure	n/a	n/a	n/a	1
30.366	0.733326174	TAILWIND	lure	n/a	n/a	n/a	1
31.099	0.516658013	TRANSDUCER	lure	n/a	n/a	n/a	1
31.616	0.683317491	ACADEMY	lure	n/a	n/a	n/a	1
32.299	0.450053491	PUDDLE	lure	n/a	n/a	n/a	1
32.749	1.016660549	KIWI	fruit	656	2	2	1
33.766	0.483264092	ROOFTOP	lure	n/a	n/a	n/a	1
34.249	0.666714456	BRIMSTONE	lure	n/a	n/a	n/a	1
34.916	0.433268747	DOCKET	lure	n/a	n/a	n/a	1
35.349	0.533381529	SHEEN	lure	n/a	n/a	n/a	1
35.883	0.716657683	RAINBOW	lure	n/a	n/a	n/a	1
36.599	0.666602521	AGITATION	lure	n/a	n/a	n/a	1
37.266	0.449991609	GYPSY	lure	n/a	n/a	n/a	1
37.716	0.750043347	DOUBTER	lure	n/a	n/a	n/a	1
38.466	0.533273128	PARCHMENT	lure	n/a	n/a	n/a	1
38.999	0.599986282	LIPSTICK	lure	n/a	n/a	n/a	1
39.599	0.383330201	LIGHTSHIP	lure	n/a	n/a	n/a	1
39.983	0.699994271	JAILER	lure	n/a	n/a	n/a	1
40.683	0.633324467	FOLLICLE	lure	n/a	n/a	n/a	1
41.316	1.016653526	BERRY	fruit	633	2	2	1
42.333	0.383325217	LADING	lure	n/a	n/a	n/a	1
42.716	0.450057573	NOVEL	lure	n/a	n/a	n/a	1
43.166	0.39998129	STILT	lure	n/a	n/a	n/a	1
43.566	0.41660988	UPSHOT	lure	n/a	n/a	n/a	1
43.983	0.650038682	LIBRARIAN	lure	n/a	n/a	n/a	1
44.633	0.716675049	FINGERTIP	lure	n/a	n/a	n/a	1
45.349	0.649925188	PROSECUTOR	lure	n/a	n/a	n/a	1
45.999	0.366661636	PURSUER	lure	n/a	n/a	n/a	1
46.366	0.59999233	BRIDEGROOM	lure	n/a	n/a	n/a	1
46.966	0.633390549	REGENT	lure	n/a	n/a	n/a	1
47.599	0.516591756	AMUSEMENT	lure	n/a	n/a	n/a	1
48.116	0.433377135	SPECIALTY	lure	n/a	n/a	n/a	1
48.549	0.349947408	BUFFALO	lure	n/a	n/a	n/a	1
48.899	0.399994039	MUSCLEMAN	lure	n/a	n/a	n/a	1
49.299	2.016638729	BRUSH	long	n/a	n/a	n/a	1
51.316	0.349990871	SURGERY	lure	n/a	n/a	n/a	1
51.666	0.316663963	GALLEY	lure	n/a	n/a	n/a	1
51.982	0.599992355	SURCHARGE	lure	n/a	n/a	n/a	1
52.582	0.668788685	FLAGSHIP	lure	n/a	n/a	n/a	1
53.251	0.54792331	BUSYBODY	lure	n/a	n/a	n/a	1
53.799	0.483311628	WIDOWER	lure	n/a	n/a	n/a	1
54.282	0.650001484	SLATE	lure	n/a	n/a	n/a	1
54.932	0.466659616	FALCON	lure	n/a	n/a	n/a	1
55.399	0.516604024	FREEBOARD	lure	n/a	n/a	n/a	1
55.916	0.333326368	PLAYGROUND	lure	n/a	n/a	n/a	1
56.249	0.499986785	CHARIOT	lure	n/a	n/a	n/a	1
56.749	0.366669737	UNICORN	lure	n/a	n/a	n/a	1
57.116	1.016714807	MANGO	fruit	802	2	2	1
58.132	0.783258127	ARSON	lure	n/a	n/a	n/a	1
58.916	0.749985226	BEELINE	lure	n/a	n/a	n/a	1
59.666	0.616659549	SIGNALMAN	lure	n/a	n/a	n/a	1
60.282	0.333386889	TOASTER	lure	n/a	n/a	n/a	1
60.616	0.48331745	CHARISMA	lure	n/a	n/a	n/a	1
61.099	0.449947335	UNANIMITY	lure	n/a	n/a	n/a	1
61.549	0.633324267	HEATHER	lure	n/a	n/a	n/a	1
62.182	0.716656887	UBIQUITY	lure	n/a	n/a	n/a	1
62.899	0.349994618	CARTWHEEL	lure	n/a	n/a	n/a	1
63.249	0.449994563	BEARSKIN	lure	n/a	n/a	n/a	1
63.699	0.783320622	MENU	lure	n/a	n/a	n/a	1
64.482	0.349991132	EMULATION	lure	n/a	n/a	n/a	1
64.832	0.350049368	SHIPWRECK	lure	n/a	n/a	n/a	1
65.182	0.616612728	DIRT	short	n/a	n/a	n/a	1
65.799	0.44999184	DEED	lure	n/a	n/a	n/a	1
66.249	0.733322083	MANIFESTO	lure	n/a	n/a	n/a	1
66.982	0.449992456	ENTIRETY	lure	n/a	n/a	n/a	1
67.432	0.749991718	INNING	lure	n/a	n/a	n/a	1
68.182	0.483320655	SERPENT	lure	n/a	n/a	n/a	1
68.665	0.533330562	HOOKY	lure	n/a	n/a	n/a	1
69.199	0.6167064	INVESTMENT	lure	n/a	n/a	n/a	1
69.816	0.383278776	ALGEBRA	lure	n/a	n/a	n/a	1
70.199	0.483326841	SAWHORSE	lure	n/a	n/a	n/a	1
70.682	0.683323155	CAMERAMEN	lure	n/a	n/a	n/a	1
71.365	0.566660819	TANDEM	lure	n/a	n/a	n/a	1
71.932	0.68337733	APPENDAGE	lure	n/a	n/a	n/a	1
72.615	0.649936457	WHIRLPOOL	lure	n/a	n/a	n/a	1
73.265	0.566655043	FARCE	lure	n/a	n/a	n/a	1
73.832	0.616662038	DRILL	short	n/a	n/a	n/a	1
74.449	0.670520171	ARK	lure	n/a	n/a	n/a	1
75.119	0.496128156	FEEDBAG	lure	n/a	n/a	n/a	1
75.615	0.749992171	EPISTLE	lure	n/a	n/a	n/a	1
76.365	0.566653678	DIRECTOR	lure	n/a	n/a	n/a	1
76.932	0.599996326	SALAMANDER	lure	n/a	n/a	n/a	1
77.532	0.566657087	LINEAGE	lure	n/a	n/a	n/a	1
78.099	0.616657089	QUANDARY	lure	n/a	n/a	n/a	1
78.715	0.566658438	GOURMET	lure	n/a	n/a	n/a	1
79.282	0.466659679	RAGTAG	lure	n/a	n/a	n/a	1
79.749	0.616657367	SOCIETY	lure	n/a	n/a	n/a	1
80.365	0.483326795	PREDATOR	lure	n/a	n/a	n/a	1
80.849	0.483326261	MICROSCOPY	lure	n/a	n/a	n/a	1
81.332	0.416663933	STAPLER	lure	n/a	n/a	n/a	1
81.749	2.016639658	PUTTY	long	n/a	n/a	n/a	1
83.765	0.449990065	HILLSIDE	lure	n/a	n/a	n/a	1
84.215	0.553568274	FENCER	lure	n/a	n/a	n/a	1
84.769	0.713083034	COOKBOOK	lure	n/a	n/a	n/a	1
85.482	0.499994419	FLASHBULB	lure	n/a	n/a	n/a	1
85.982	0.366722812	SYLLABLE	lure	n/a	n/a	n/a	1
86.349	0.683263688	PAINTBRUSH	lure	n/a	n/a	n/a	1
87.032	0.666651995	WORKHOUSE	lure	n/a	n/a	n/a	1
87.699	0.64999079	FALLOFF	lure	n/a	n/a	n/a	1
88.349	0.616662229	TASSEL	lure	n/a	n/a	n/a	1
88.965	0.616657563	BREADFRUIT	lure	n/a	n/a	n/a	1
89.582	0.383326172	SOYBEAN	lure	n/a	n/a	n/a	1
89.965	0.616653825	DEPOT	short	n/a	n/a	n/a	1
90.582	0.466660665	TRINKET	lure	n/a	n/a	n/a	1
91.049	0.766660435	STRONGHOLD	lure	n/a	n/a	n/a	1
91.815	0.433324953	TEACAKE	lure	n/a	n/a	n/a	1
92.248	0.38332769	CHEESECAKE	lure	n/a	n/a	n/a	1
92.632	0.649994577	REPRINT	lure	n/a	n/a	n/a	1
93.282	0.533322828	RELATION	lure	n/a	n/a	n/a	1
93.815	0.633330344	BEQUEST	lure	n/a	n/a	n/a	1
94.448	0.399985926	CRATE	lure	n/a	n/a	n/a	1
94.848	0.683322814	SENATOR	lure	n/a	n/a	n/a	1
95.532	0.383331149	ANKLET	lure	n/a	n/a	n/a	1
95.915	0.749990988	HOTPLATE	lure	n/a	n/a	n/a	1
96.665	0.599990537	ANEMIA	lure	n/a	n/a	n/a	1
97.265	0.686447798	ENTROPY	lure	n/a	n/a	n/a	1
97.952	0.334559738	PINNACLE	lure	n/a	n/a	n/a	1
98.286	2.014375276	MONSOON	long	n/a	n/a	n/a	1
100.3	0.783348902	PILGRIM	lure	n/a	n/a	n/a	1
101.084	0.684793868	EXPERT	lure	n/a	n/a	n/a	1
101.769	0.513120315	STEAMBOAT	lure	n/a	n/a	n/a	1
102.282	0.549946983	SILK	lure	n/a	n/a	n/a	1
102.832	0.699987723	BOWSTRING	lure	n/a	n/a	n/a	1
103.532	0.316660288	MOTORCAR	lure	n/a	n/a	n/a	1
103.848	0.366725085	LOVER	lure	n/a	n/a	n/a	1
104.215	0.549976181	SEVERITY	lure	n/a	n/a	n/a	1
104.765	0.433281431	MIDNIGHT	lure	n/a	n/a	n/a	1
105.198	0.733369305	HALTER	lure	n/a	n/a	n/a	1
105.932	0.399946216	EVOLUTION	lure	n/a	n/a	n/a	1
106.332	1.016654417	PEACH	fruit	626	2	2	1
107.348	0.333372472	PANCAKE	lure	n/a	n/a	n/a	1
