onset	duration	stim	cond	dur	RT	resp	cresp	acc
29.384	0.499991146	WOODWIND	lure	n/a	n/a	n/a	n/a	1
29.884	0.583328511	SILO	lure	n/a	n/a	n/a	n/a	1
30.468	0.416655418	RELICT	lure	n/a	n/a	n/a	n/a	1
30.884	0.583324915	SUCKER	lure	n/a	n/a	n/a	n/a	1
31.467	0.716659748	PASSENGER	lure	n/a	n/a	n/a	n/a	1
32.184	0.616661089	MUZZLE	short	n/a	n/a	n/a	n/a	1
32.801	0.349988515	DESERT	lure	n/a	n/a	n/a	n/a	1
33.151	0.316662851	UNDERBRUSH	lure	n/a	n/a	n/a	n/a	1
33.467	0.549994617	DEMOGRAPHY	lure	n/a	n/a	n/a	n/a	1
34.017	0.749986806	HAVOC	lure	n/a	n/a	n/a	n/a	1
34.767	0.649991032	CONDUCTOR	lure	n/a	n/a	n/a	n/a	1
35.417	0.499996733	ROUGHNECK	lure	n/a	n/a	n/a	n/a	1
35.917	0.433324905	RYE	lure	n/a	n/a	n/a	n/a	1
36.351	0.549991979	DICTION	lure	n/a	n/a	n/a	n/a	1
36.901	0.649995422	EPISODE	lure	n/a	n/a	n/a	n/a	1
37.551	0.399995427	HUMANITY	lure	n/a	n/a	n/a	n/a	1
37.951	0.43332881	WORKOUT	lure	n/a	n/a	n/a	n/a	1
38.384	0.416656117	DESCENDANT	lure	n/a	n/a	n/a	n/a	1
38.801	0.433332443	PAVILION	lure	n/a	n/a	n/a	n/a	1
39.234	0.499993577	SCENERY	lure	n/a	n/a	n/a	n/a	1
39.734	0.666657556	PUTTY	lure	n/a	n/a	n/a	n/a	1
40.401	0.349988518	APPLAUSE	lure	n/a	n/a	n/a	n/a	1
40.751	2.016641036	JAIL	long	n/a	n/a	n/a	n/a	1
42.767	0.533324876	ICEPACK	lure	n/a	n/a	n/a	n/a	1
43.301	0.58333051	SYMBOLISM	lure	n/a	n/a	n/a	n/a	1
43.884	0.599993337	MISFIT	lure	n/a	n/a	n/a	n/a	1
44.484	0.716652129	WATERCOLOR	lure	n/a	n/a	n/a	n/a	1
45.201	0.550047431	LINT	lure	n/a	n/a	n/a	n/a	1
45.751	0.566604528	NOSTALGIA	lure	n/a	n/a	n/a	n/a	1
46.317	0.466710389	HOLDOVER	lure	n/a	n/a	n/a	n/a	1
46.784	0.449948818	ORDINANCE	lure	n/a	n/a	n/a	n/a	1
47.234	0.533325012	PATELLA	lure	n/a	n/a	n/a	n/a	1
47.767	0.733319773	AEROSOL	lure	n/a	n/a	n/a	n/a	1
48.501	0.533328122	DISSUASION	lure	n/a	n/a	n/a	n/a	1
49.034	1.052889822	PEAR	fruit	n/a	795	2	2	1
50.087	0.580419159	LUSTRE	lure	n/a	n/a	n/a	n/a	1
50.667	0.383326764	ENAMEL	lure	n/a	n/a	n/a	n/a	1
51.051	0.533329604	ARK	lure	n/a	n/a	n/a	n/a	1
51.584	0.68332124	PREVALENCE	lure	n/a	n/a	n/a	n/a	1
52.267	0.566661103	ICEBOX	lure	n/a	n/a	n/a	n/a	1
52.834	0.599994467	ENTROPY	lure	n/a	n/a	n/a	n/a	1
53.434	0.616653849	EMPIRICISM	lure	n/a	n/a	n/a	n/a	1
54.051	0.54999824	CLINIC	lure	n/a	n/a	n/a	n/a	1
54.601	0.566658917	REGENCY	lure	n/a	n/a	n/a	n/a	1
55.167	0.400051648	PRUDENCE	lure	n/a	n/a	n/a	n/a	1
55.567	0.416597803	EMOTION	lure	n/a	n/a	n/a	n/a	1
55.984	0.633330053	HANDLEBAR	lure	n/a	n/a	n/a	n/a	1
56.617	0.5833212	LOCKJAW	lure	n/a	n/a	n/a	n/a	1
57.2	0.73332229	CORNSTARCH	lure	n/a	n/a	n/a	n/a	1
57.934	0.616665138	COUNCIL	short	n/a	n/a	n/a	n/a	1
58.55	0.649987509	MINELAYER	lure	n/a	n/a	n/a	n/a	1
59.2	0.766657752	KINSMAN	lure	n/a	n/a	n/a	n/a	1
59.967	0.633319442	WASHBASIN	lure	n/a	n/a	n/a	n/a	1
60.6	0.616665898	NUB	lure	n/a	n/a	n/a	n/a	1
61.217	0.733317472	SINKHOLE	lure	n/a	n/a	n/a	n/a	1
61.95	0.533328101	CROSSBEAM	lure	n/a	n/a	n/a	n/a	1
62.484	0.450592746	PEDIGREE	lure	n/a	n/a	n/a	n/a	1
62.934	0.349396108	DEFERENCE	lure	n/a	n/a	n/a	n/a	1
63.284	0.616659322	TRUSTEE	lure	n/a	n/a	n/a	n/a	1
63.9	0.716656788	CURD	lure	n/a	n/a	n/a	n/a	1
64.617	0.533325906	LIGHTBULB	lure	n/a	n/a	n/a	n/a	1
65.15	0.466656731	LEAGUE	lure	n/a	n/a	n/a	n/a	1
65.617	0.683330401	POTBELLY	lure	n/a	n/a	n/a	n/a	1
66.3	2.016634844	ELBOW	long	n/a	n/a	n/a	n/a	1
68.317	0.350059498	TRUANCY	lure	n/a	n/a	n/a	n/a	1
68.667	0.683261349	CONCLAVE	lure	n/a	n/a	n/a	n/a	1
69.35	0.733325401	FIST	lure	n/a	n/a	n/a	n/a	1
70.084	0.549990345	NATION	lure	n/a	n/a	n/a	n/a	1
70.634	0.716657341	AIRPLANE	lure	n/a	n/a	n/a	n/a	1
71.35	0.316662569	DELL	lure	n/a	n/a	n/a	n/a	1
71.667	0.61666142	FUR	lure	n/a	n/a	n/a	n/a	1
72.284	0.41666278	PROPULSION	lure	n/a	n/a	n/a	n/a	1
72.7	0.566659125	CHEEKBONE	lure	n/a	n/a	n/a	n/a	1
73.267	0.499986814	CANDIDATE	lure	n/a	n/a	n/a	n/a	1
73.767	0.683327297	HOMICIDE	lure	n/a	n/a	n/a	n/a	1
74.45	0.6166615	ROAD	short	n/a	n/a	n/a	n/a	1
75.067	0.400781443	NAUGHT	lure	n/a	n/a	n/a	n/a	1
75.468	0.732530714	REPAYMENT	lure	n/a	n/a	n/a	n/a	1
76.2	0.383327748	EXPEDIENCE	lure	n/a	n/a	n/a	n/a	1
76.584	0.416667582	TERRYCLOTH	lure	n/a	n/a	n/a	n/a	1
77	0.433321032	TWOSOME	lure	n/a	n/a	n/a	n/a	1
77.434	0.666657645	FESTIVITY	lure	n/a	n/a	n/a	n/a	1
78.1	0.369830146	BREAKWATER	lure	n/a	n/a	n/a	n/a	1
78.47	0.663491331	TUMBLER	lure	n/a	n/a	n/a	n/a	1
79.134	0.633328618	MUFFIN	lure	n/a	n/a	n/a	n/a	1
79.767	0.649991818	HELLCAT	lure	n/a	n/a	n/a	n/a	1
80.417	0.633359913	CRITIC	lure	n/a	n/a	n/a	n/a	1
81.05	0.633287467	CABDRIVER	lure	n/a	n/a	n/a	n/a	1
81.683	0.733321464	CUCUMBER	lure	n/a	n/a	n/a	n/a	1
82.417	0.34999511	HOCKEY	lure	n/a	n/a	n/a	n/a	1
82.767	0.616661227	SAWDUST	short	n/a	n/a	n/a	n/a	1
83.383	0.683326152	CORN	lure	n/a	n/a	n/a	n/a	1
84.067	0.416659467	LYRE	lure	n/a	n/a	n/a	n/a	1
84.483	0.599991919	FRENZY	lure	n/a	n/a	n/a	n/a	1
85.083	0.383327106	LUCK	lure	n/a	n/a	n/a	n/a	1
85.467	0.666660509	HUNTSMAN	lure	n/a	n/a	n/a	n/a	1
86.133	0.666654506	PURSUER	lure	n/a	n/a	n/a	n/a	1
86.8	0.649991509	FERTILITY	lure	n/a	n/a	n/a	n/a	1
87.45	0.433328326	ELATION	lure	n/a	n/a	n/a	n/a	1
87.883	0.416706272	SKIER	lure	n/a	n/a	n/a	n/a	1
88.3	0.399948936	SUSPICION	lure	n/a	n/a	n/a	n/a	1
88.7	0.616658612	BRAINWAVE	lure	n/a	n/a	n/a	n/a	1
89.317	0.649990082	MISTRIAL	lure	n/a	n/a	n/a	n/a	1
89.967	0.516658523	CENT	lure	n/a	n/a	n/a	n/a	1
90.483	0.6166614	WHARF	lure	n/a	n/a	n/a	n/a	1
91.1	1.016652283	BLUEBERRY	fruit	n/a	705	2	2	1
92.117	0.466662165	STALLION	lure	n/a	n/a	n/a	n/a	1
92.583	0.433375872	LLAMA	lure	n/a	n/a	n/a	n/a	1
93.017	0.483325117	FLAPPER	lure	n/a	n/a	n/a	n/a	1
93.5	0.716610721	CARRYOUT	lure	n/a	n/a	n/a	n/a	1
94.217	0.46665398	OPPRESSION	lure	n/a	n/a	n/a	n/a	1
94.683	0.484452517	KOALA	lure	n/a	n/a	n/a	n/a	1
95.168	0.432201937	POUCH	lure	n/a	n/a	n/a	n/a	1
95.6	0.733367914	WISECRACK	lure	n/a	n/a	n/a	n/a	1
96.333	0.449954639	FENDER	lure	n/a	n/a	n/a	n/a	1
96.783	0.666654205	GRAYBEARD	lure	n/a	n/a	n/a	n/a	1
97.45	0.366660715	ELASTICITY	lure	n/a	n/a	n/a	n/a	1
97.817	0.316662914	TOXIN	lure	n/a	n/a	n/a	n/a	1
98.133	0.449997914	REUNION	lure	n/a	n/a	n/a	n/a	1
98.583	0.483326395	ILLEGALITY	lure	n/a	n/a	n/a	n/a	1
99.067	0.683362461	CHIVE	lure	n/a	n/a	n/a	n/a	1
99.75	2.01659796	DIRT	long	n/a	n/a	n/a	n/a	1
101.767	0.666660458	HOUSECOAT	lure	n/a	n/a	n/a	n/a	1
102.433	0.416659273	DOCTORATE	lure	n/a	n/a	n/a	n/a	1
102.85	0.683325748	UNDERGRAD	lure	n/a	n/a	n/a	n/a	1
103.533	0.400032483	SWEATER	lure	n/a	n/a	n/a	n/a	1
103.933	0.349955443	PERMANENCE	lure	n/a	n/a	n/a	n/a	1
104.283	0.54999754	COBBLER	lure	n/a	n/a	n/a	n/a	1
104.833	0.583318369	BANQUET	lure	n/a	n/a	n/a	n/a	1
105.416	0.31666729	FOE	lure	n/a	n/a	n/a	n/a	1
105.733	0.533326289	GASKET	lure	n/a	n/a	n/a	n/a	1
106.266	0.749991757	DONOR	lure	n/a	n/a	n/a	n/a	1
107.016	0.750035646	PERIMETER	lure	n/a	n/a	n/a	n/a	1
107.767	0.702944356	CATALYST	lure	n/a	n/a	n/a	n/a	1
108.469	2.047036646	SPONGE	long	n/a	n/a	n/a	n/a	1
110.516	0.433261855	FOLIAGE	lure	n/a	n/a	n/a	n/a	1
110.95	0.333328346	PINGPONG	lure	n/a	n/a	n/a	n/a	1
111.283	0.683370503	KEROSENE	lure	n/a	n/a	n/a	n/a	1
111.966	0.749942963	SYNTAX	lure	n/a	n/a	n/a	n/a	1
112.716	0.483327648	TRIANGLE	lure	n/a	n/a	n/a	n/a	1
113.2	0.666658371	LUNCHEON	lure	n/a	n/a	n/a	n/a	1
113.866	0.549991802	FRIENDSHIP	lure	n/a	n/a	n/a	n/a	1
114.416	0.583373325	LOOTER	lure	n/a	n/a	n/a	n/a	1
115	0.349994584	MOUSTACHE	lure	n/a	n/a	n/a	n/a	1
115.35	0.449946727	LENGTH	lure	n/a	n/a	n/a	n/a	1
115.8	0.416661607	BRAINSTORM	lure	n/a	n/a	n/a	n/a	1
116.216	0.549988318	SHOWGIRL	lure	n/a	n/a	n/a	n/a	1
116.766	0.616662793	COLUMN	short	n/a	n/a	n/a	n/a	1
117.383	0.316657621	LEAKAGE	lure	n/a	n/a	n/a	n/a	1
117.7	0.466709729	BOOTH	lure	n/a	n/a	n/a	n/a	1
118.166	0.483284394	PLAYWRIGHT	lure	n/a	n/a	n/a	n/a	1
118.65	0.616704781	GROWER	lure	n/a	n/a	n/a	n/a	1
119.266	0.566606515	WORKTABLE	lure	n/a	n/a	n/a	n/a	1
119.833	0.466665879	KILO	lure	n/a	n/a	n/a	n/a	1
120.3	0.733321407	CYNIC	lure	n/a	n/a	n/a	n/a	1
121.033	0.499990202	PEDICURE	lure	n/a	n/a	n/a	n/a	1
121.533	0.433332524	LIFETIME	lure	n/a	n/a	n/a	n/a	1
121.966	0.66665588	BRICKLAYER	lure	n/a	n/a	n/a	n/a	1
122.633	0.499995372	SCOREBOOK	lure	n/a	n/a	n/a	n/a	1
123.133	0.516655104	SUBMISSION	lure	n/a	n/a	n/a	n/a	1
123.65	0.649993672	MAILBAG	lure	n/a	n/a	n/a	n/a	1
124.3	0.318922609	JACKRABBIT	lure	n/a	n/a	n/a	n/a	1
124.619	1.014391641	STRAWBERRY	fruit	n/a	611	2	2	1
125.633	0.549989894	MARROW	lure	n/a	n/a	n/a	n/a	1
126.183	0.699995574	PRETEST	lure	n/a	n/a	n/a	n/a	1
126.883	0.69998627	TOMCAT	lure	n/a	n/a	n/a	n/a	1
127.583	0.483326381	HOGWASH	lure	n/a	n/a	n/a	n/a	1
128.066	0.616657852	INEQUITY	lure	n/a	n/a	n/a	n/a	1
128.683	0.649991765	OINTMENT	lure	n/a	n/a	n/a	n/a	1
129.333	0.616657895	RAYON	lure	n/a	n/a	n/a	n/a	1
129.949	0.616676325	GARGOYLE	lure	n/a	n/a	n/a	n/a	1
130.566	0.383310049	BUCCANEER	lure	n/a	n/a	n/a	n/a	1
130.949	0.349997045	DISTILLER	lure	n/a	n/a	n/a	n/a	1
131.299	0.700037737	RESPONDENT	lure	n/a	n/a	n/a	n/a	1
132	0.733354225	BANDWAGON	lure	n/a	n/a	n/a	n/a	1
132.733	0.6332517	COMMUNE	lure	n/a	n/a	n/a	n/a	1
133.366	0.616657914	TIMBER	short	n/a	n/a	n/a	n/a	1
133.983	0.333325824	PETROL	lure	n/a	n/a	n/a	n/a	1
134.316	0.699988102	STAG	lure	n/a	n/a	n/a	n/a	1
135.016	0.749995768	STIGMATA	lure	n/a	n/a	n/a	n/a	1
135.766	0.75003592	CASEWORKER	lure	n/a	n/a	n/a	n/a	1
136.516	0.551732206	FLAIR	lure	n/a	n/a	n/a	n/a	1
137.068	0.748204432	DRUMBEAT	lure	n/a	n/a	n/a	n/a	1
137.816	0.716653695	BASEBOARD	lure	n/a	n/a	n/a	n/a	1
138.533	0.733324187	JUMPER	lure	n/a	n/a	n/a	n/a	1
139.266	0.4833294	DOGMATISM	lure	n/a	n/a	n/a	n/a	1
139.749	0.749988948	CINDER	lure	n/a	n/a	n/a	n/a	1
140.499	0.68331864	CREATURE	lure	n/a	n/a	n/a	n/a	1
141.183	0.749996209	UNIFORMITY	lure	n/a	n/a	n/a	n/a	1
141.933	2.016640479	FOREST	long	n/a	n/a	n/a	n/a	1
143.949	0.33332802	CONTENTION	lure	n/a	n/a	n/a	n/a	1
144.283	0.333329045	PULSATION	lure	n/a	n/a	n/a	n/a	1
144.616	0.383322317	ALTERNATOR	lure	n/a	n/a	n/a	n/a	1
144.999	0.716662891	PRODUCER	lure	n/a	n/a	n/a	n/a	1
145.716	0.383325899	DINNER	lure	n/a	n/a	n/a	n/a	1
146.099	0.749986553	SOLDIERY	lure	n/a	n/a	n/a	n/a	1
146.849	0.549995385	CREWMEMBER	lure	n/a	n/a	n/a	n/a	1
147.399	0.63332146	TRINITY	lure	n/a	n/a	n/a	n/a	1
148.033	0.683373203	WATCHMAN	lure	n/a	n/a	n/a	n/a	1
148.716	0.649943702	DISTILLERY	lure	n/a	n/a	n/a	n/a	1
149.366	0.36732029	BUSTLE	lure	n/a	n/a	n/a	n/a	1
149.733	0.549332792	ATOM	lure	n/a	n/a	n/a	n/a	1
150.283	1.016654829	GRAPEFRUIT	fruit	n/a	715	2	2	1
151.299	0.566662951	INDECISION	lure	n/a	n/a	n/a	n/a	1
151.866	0.466657596	STEWARD	lure	n/a	n/a	n/a	n/a	1
152.333	0.438026222	MATCHSTICK	lure	n/a	n/a	n/a	n/a	1
152.771	0.645295641	OUTSIDER	lure	n/a	n/a	n/a	n/a	1
153.416	0.333328611	SALARY	lure	n/a	n/a	n/a	n/a	1
153.749	0.333328566	BATH	lure	n/a	n/a	n/a	n/a	1
154.083	0.33332581	POD	lure	n/a	n/a	n/a	n/a	1
154.416	0.650029943	PLAYPEN	lure	n/a	n/a	n/a	n/a	1
155.066	0.483329576	FURNACE	lure	n/a	n/a	n/a	n/a	1
155.549	0.716717645	MAMMAL	lure	n/a	n/a	n/a	n/a	1
156.266	0.416600162	STATEHOOD	lure	n/a	n/a	n/a	n/a	1
156.683	0.433287337	GLYCERIN	lure	n/a	n/a	n/a	n/a	1
157.116	0.516660026	BUNT	lure	n/a	n/a	n/a	n/a	1
157.632	0.483364818	SENATOR	lure	n/a	n/a	n/a	n/a	1
158.116	2.016602835	DITCH	long	n/a	n/a	n/a	n/a	1
160.132	0.399990928	CADDIE	lure	n/a	n/a	n/a	n/a	1
160.532	0.74999001	BIOLOGIST	lure	n/a	n/a	n/a	n/a	1
161.282	0.416664119	PULLOVER	lure	n/a	n/a	n/a	n/a	1
161.699	0.683319252	TRACHEA	lure	n/a	n/a	n/a	n/a	1
162.382	0.666658582	HEDONIST	lure	n/a	n/a	n/a	n/a	1
163.049	0.733327234	CORRECTION	lure	n/a	n/a	n/a	n/a	1
163.782	0.799988025	TUNDRA	lure	n/a	n/a	n/a	n/a	1
164.582	0.583324133	VIVACITY	lure	n/a	n/a	n/a	n/a	1
165.166	0.766657046	SLINGSHOT	lure	n/a	n/a	n/a	n/a	1
165.932	0.633322365	VALENTINE	lure	n/a	n/a	n/a	n/a	1
166.566	1.016653188	KIWI	fruit	n/a	632	2	2	1
167.582	0.49999284	SEASCAPE	lure	n/a	n/a	n/a	n/a	1
168.082	0.399996673	SHOCKWAVE	lure	n/a	n/a	n/a	n/a	1
168.482	0.316961582	TREATISE	lure	n/a	n/a	n/a	n/a	1
168.799	0.449694995	RETIREMENT	lure	n/a	n/a	n/a	n/a	1
169.249	0.383331024	CREDITOR	lure	n/a	n/a	n/a	n/a	1
169.632	0.716694252	HENCHMEN	lure	n/a	n/a	n/a	n/a	1
170.349	0.666617561	PINKIE	lure	n/a	n/a	n/a	n/a	1
171.016	0.449996546	CHECKPOINT	lure	n/a	n/a	n/a	n/a	1
171.466	0.369997982	INSET	lure	n/a	n/a	n/a	n/a	1
171.836	0.746650672	MAILER	lure	n/a	n/a	n/a	n/a	1
172.582	0.533327459	REBELLION	lure	n/a	n/a	n/a	n/a	1
173.116	0.499996653	CULTURE	lure	n/a	n/a	n/a	n/a	1
173.616	0.383324826	ELECTOR	lure	n/a	n/a	n/a	n/a	1
173.999	0.533325455	NEWSREEL	lure	n/a	n/a	n/a	n/a	1
174.532	0.616663208	HAMMER	short	n/a	n/a	n/a	n/a	1
175.149	0.766652569	HASP	lure	n/a	n/a	n/a	n/a	1
175.916	0.449991121	MAGNATE	lure	n/a	n/a	n/a	n/a	1
176.366	0.666710996	PLIGHT	lure	n/a	n/a	n/a	n/a	1
177.032	0.499992807	FIREBIRD	lure	n/a	n/a	n/a	n/a	1
177.532	0.466608125	HORSEMAN	lure	n/a	n/a	n/a	n/a	1
177.999	0.583379421	NUT	lure	n/a	n/a	n/a	n/a	1
178.582	0.383325149	PATRON	lure	n/a	n/a	n/a	n/a	1
178.966	0.533280188	GILL	lure	n/a	n/a	n/a	n/a	1
179.499	0.433322213	MAINSPRING	lure	n/a	n/a	n/a	n/a	1
179.932	0.416661091	DOORSTOP	lure	n/a	n/a	n/a	n/a	1
180.349	0.483386565	FATSO	lure	n/a	n/a	n/a	n/a	1
180.832	0.71659697	GIGGLE	lure	n/a	n/a	n/a	n/a	1
181.549	0.649991521	SHOTGUN	lure	n/a	n/a	n/a	n/a	1
182.199	0.516663637	IDEOLOGY	lure	n/a	n/a	n/a	n/a	1
182.715	0.616660066	WALLET	short	n/a	n/a	n/a	n/a	1
183.332	0.433321885	RATION	lure	n/a	n/a	n/a	n/a	1
183.765	0.699996468	DALE	lure	n/a	n/a	n/a	n/a	1
184.465	0.40004054	CONFIDANTE	lure	n/a	n/a	n/a	n/a	1
184.865	0.683278954	FEATHERBED	lure	n/a	n/a	n/a	n/a	1
185.549	0.499990165	DOWNER	lure	n/a	n/a	n/a	n/a	1
186.049	0.699990327	TORPEDO	lure	n/a	n/a	n/a	n/a	1
186.749	0.733325793	ROWBOAT	lure	n/a	n/a	n/a	n/a	1
187.482	0.733317779	IRONWORK	lure	n/a	n/a	n/a	n/a	1
188.215	0.466664848	INVALID	lure	n/a	n/a	n/a	n/a	1
188.682	0.516655047	AMENDMENT	lure	n/a	n/a	n/a	n/a	1
189.199	0.316665142	DOORSTEP	lure	n/a	n/a	n/a	n/a	1
189.515	0.366661269	CLOVER	lure	n/a	n/a	n/a	n/a	1
189.882	0.433377431	EDITORSHIP	lure	n/a	n/a	n/a	n/a	1
190.315	0.399945209	ENSIGN	lure	n/a	n/a	n/a	n/a	1
190.715	2.016639962	CURB	long	n/a	n/a	n/a	n/a	1
192.732	0.516662045	MORTICIAN	lure	n/a	n/a	n/a	n/a	1
193.249	0.433322348	CANISTER	lure	n/a	n/a	n/a	n/a	1
193.682	0.433333788	FISSURE	lure	n/a	n/a	n/a	n/a	1
194.115	0.549988077	ARCHANGEL	lure	n/a	n/a	n/a	n/a	1
194.665	0.699995205	CANON	lure	n/a	n/a	n/a	n/a	1
195.365	0.716651687	INSISTENCE	lure	n/a	n/a	n/a	n/a	1
196.082	0.349997349	RAINWATER	lure	n/a	n/a	n/a	n/a	1
196.432	0.716658525	RADICALISM	lure	n/a	n/a	n/a	n/a	1
197.149	0.333328291	LIBATION	lure	n/a	n/a	n/a	n/a	1
197.482	0.683322269	MISPRINT	lure	n/a	n/a	n/a	n/a	1
198.165	0.416719388	MAINSTREAM	lure	n/a	n/a	n/a	n/a	1
198.582	0.616604795	ROOT	short	n/a	n/a	n/a	n/a	1
199.199	0.399987636	BRIDEGROOM	lure	n/a	n/a	n/a	n/a	1
199.599	0.466666836	REFINERY	lure	n/a	n/a	n/a	n/a	1
200.065	0.549992481	SALINE	lure	n/a	n/a	n/a	n/a	1
200.615	0.483320565	LINESMAN	lure	n/a	n/a	n/a	n/a	1
201.099	0.400000917	MOCCASIN	lure	n/a	n/a	n/a	n/a	1
201.499	0.683370706	MEN	lure	n/a	n/a	n/a	n/a	1
202.182	0.483327522	WIT	lure	n/a	n/a	n/a	n/a	1
202.665	0.570492897	JAGUAR	lure	n/a	n/a	n/a	n/a	1
203.236	0.779440344	SECRECY	lure	n/a	n/a	n/a	n/a	1
204.015	0.616658791	ACTIVIST	lure	n/a	n/a	n/a	n/a	1
204.632	0.699985077	BANKRUPTCY	lure	n/a	n/a	n/a	n/a	1
205.332	0.499999921	SUPPRESSOR	lure	n/a	n/a	n/a	n/a	1
205.832	0.466661215	VIABILITY	lure	n/a	n/a	n/a	n/a	1
206.298	0.549990727	HEMP	lure	n/a	n/a	n/a	n/a	1
206.848	2.016640681	LETTER	long	n/a	n/a	n/a	n/a	1
208.865	0.570302415	CATWALK	lure	n/a	n/a	n/a	n/a	1
209.435	0.713007318	BLOCKAGE	lure	n/a	n/a	n/a	n/a	1
210.148	0.38332793	CANNONBALL	lure	n/a	n/a	n/a	n/a	1
210.532	0.749994806	WOODPILE	lure	n/a	n/a	n/a	n/a	1
211.282	0.733320473	HUMANKIND	lure	n/a	n/a	n/a	n/a	1
212.015	0.636696582	CHURCHYARD	lure	n/a	n/a	n/a	n/a	1
212.652	0.563285758	REFLEX	lure	n/a	n/a	n/a	n/a	1
213.215	0.416712962	GROUNDWORK	lure	n/a	n/a	n/a	n/a	1
213.632	0.366614382	SPILLWAY	lure	n/a	n/a	n/a	n/a	1
213.998	0.666653523	GUESSWORK	lure	n/a	n/a	n/a	n/a	1
214.665	0.766662376	LIBERTY	lure	n/a	n/a	n/a	n/a	1
215.432	2.016638591	FRONTIER	long	n/a	n/a	n/a	n/a	1
217.448	0.399989218	ADMIRER	lure	n/a	n/a	n/a	n/a	1
217.848	0.799992575	WHIM	lure	n/a	n/a	n/a	n/a	1
218.648	0.683327418	CARTON	lure	n/a	n/a	n/a	n/a	1
219.332	0.733316792	SOMEONE	lure	n/a	n/a	n/a	n/a	1
220.065	0.551529278	STOCKADE	lure	n/a	n/a	n/a	n/a	1
220.616	0.315125842	CRYPTOGRAM	lure	n/a	n/a	n/a	n/a	1
220.932	0.449997916	PASSIVITY	lure	n/a	n/a	n/a	n/a	1
221.382	0.73331998	ACETONE	lure	n/a	n/a	n/a	n/a	1
222.115	0.549994024	RACEWAY	lure	n/a	n/a	n/a	n/a	1
222.665	0.4166657	ERA	lure	n/a	n/a	n/a	n/a	1
223.082	0.616657906	JAWBREAKER	lure	n/a	n/a	n/a	n/a	1
