onset	duration	cond	RT	resp	cresp	acc
91.014	0.917	word	n/a	n/a	n/a	1
92.014	0.919	word	601	2	2	1
93.014	0.9	word	n/a	n/a	n/a	1
94.014	0.917	word	n/a	n/a	n/a	1
95.014	0.917	word	441	2	2	1
96.014	0.917	word	n/a	n/a	n/a	1
97.014	0.917	word	545	2	2	1
98.014	0.917	word	n/a	n/a	n/a	1
109.064	0.917	car	n/a	n/a	n/a	1
110.014	0.917	car	529	2	2	1
111.014	0.9	car	n/a	n/a	n/a	1
112.013	0.917	car	n/a	n/a	n/a	1
113.013	0.917	car	401	2	2	1
114.013	0.9	car	n/a	n/a	n/a	1
115.013	0.917	car	n/a	n/a	n/a	1
116.013	0.917	car	465	2	2	1
117.013	0.917	car	n/a	n/a	n/a	1
118.013	0.9	car	n/a	n/a	n/a	1
119.013	0.917	car	433	2	2	1
120.013	0.9	car	n/a	n/a	n/a	1
121.013	0.917	car	449	2	2	1
122.013	0.917	car	n/a	n/a	n/a	1
123.013	0.917	car	498	2	2	1
124.013	0.9	car	n/a	n/a	n/a	1
135.047	0.917	scene	n/a	n/a	n/a	1
135.997	0.917	scene	n/a	n/a	n/a	1
136.997	0.917	scene	n/a	n/a	n/a	1
138.013	0.917	scene	394	2	2	1
139.013	0.9	scene	n/a	n/a	n/a	1
140.013	0.917	scene	n/a	n/a	n/a	1
141.013	0.917	scene	442	2	2	1
142.013	0.917	scene	n/a	n/a	n/a	1
143.013	0.917	scene	554	2	2	1
144.013	0.917	scene	n/a	n/a	n/a	1
145.013	0.917	scene	466	2	2	1
146.013	0.917	scene	n/a	n/a	n/a	1
147.013	0.917	scene	434	2	2	1
148.013	0.9	scene	n/a	n/a	n/a	1
149.013	0.9	scene	n/a	n/a	n/a	1
150.013	0.917	scene	562	2	2	1
161.063	0.9	face	n/a	n/a	n/a	1
162.013	0.917	face	522	2	2	1
163.013	0.917	face	n/a	n/a	n/a	1
164.013	0.917	face	n/a	n/a	n/a	1
165.013	0.917	face	498	2	2	1
166.013	0.917	face	n/a	n/a	n/a	1
167.013	0.917	face	450	2	2	1
168.013	0.917	face	n/a	n/a	n/a	1
169.013	0.919	face	458	2	2	1
170.013	0.9	face	n/a	n/a	n/a	1
171.013	0.917	face	586	2	2	1
172.013	0.917	face	n/a	n/a	n/a	1
173.013	0.917	face	n/a	n/a	n/a	1
174.013	0.917	face	n/a	n/a	n/a	1
175.013	0.917	face	418	2	2	1
176.013	0.917	face	n/a	n/a	n/a	1
187.062	0.9	word	n/a	n/a	n/a	1
188.012	0.917	word	n/a	n/a	n/a	1
189.012	0.917	word	442	2	2	1
190.012	0.917	word	n/a	n/a	n/a	1
191.012	0.9	word	458	2	2	1
192.012	0.917	word	n/a	n/a	n/a	1
193.012	0.917	word	n/a	n/a	n/a	1
194.012	0.917	word	578	2	2	1
195.012	0.917	word	n/a	n/a	n/a	1
196.012	0.917	word	n/a	n/a	n/a	1
197.012	0.917	word	538	2	2	1
198.012	0.917	word	n/a	n/a	n/a	1
199.012	0.917	word	n/a	n/a	n/a	1
200.012	0.917	word	411	2	2	1
201.012	0.917	word	n/a	n/a	n/a	1
202.012	0.917	word	506	2	2	1
213.079	0.917	car	n/a	n/a	n/a	1
214.029	0.9	car	n/a	n/a	n/a	1
215.012	0.917	car	n/a	n/a	n/a	1
216.012	0.917	car	483	2	2	1
217.012	0.9	car	n/a	n/a	n/a	1
217.995	0.917	car	467	2	2	1
218.995	0.917	car	n/a	n/a	n/a	1
220.012	0.917	car	n/a	n/a	n/a	1
221.012	0.917	car	n/a	n/a	n/a	1
222.012	0.917	car	483	2	2	1
223.012	0.917	car	n/a	n/a	n/a	1
224.012	0.917	car	491	2	2	1
225.012	0.917	car	n/a	n/a	n/a	1
226.012	0.917	car	499	2	2	1
227.012	0.917	car	n/a	n/a	n/a	1
228.012	0.917	car	435	2	2	1
239.082	0.913	word	n/a	n/a	n/a	1
240.028	0.917	word	n/a	n/a	n/a	1
241.012	0.918	word	539	2	2	1
242.012	0.917	word	n/a	n/a	n/a	1
243.012	0.9	word	403	2	2	1
244.012	0.917	word	n/a	n/a	n/a	1
245.012	0.917	word	n/a	n/a	n/a	1
246.012	0.9	word	n/a	n/a	n/a	1
247.012	0.917	word	395	2	2	1
248.012	0.9	word	n/a	n/a	n/a	1
249.012	0.917	word	n/a	n/a	n/a	1
250.012	0.917	word	427	2	2	1
251.012	0.9	word	n/a	n/a	n/a	1
252.012	0.917	word	411	2	2	1
253.012	0.917	word	n/a	n/a	n/a	1
254.012	0.917	word	563	2	2	1
265.079	0.916	face	n/a	n/a	n/a	1
266.028	0.917	face	n/a	n/a	n/a	1
267.011	0.917	face	475	2	2	1
268.011	0.917	face	n/a	n/a	n/a	1
269.011	0.917	face	n/a	n/a	n/a	1
270.011	0.917	face	n/a	n/a	n/a	1
271.011	0.917	face	n/a	n/a	n/a	1
272.011	0.917	face	419	2	2	1
273.011	0.917	face	n/a	n/a	n/a	1
274.011	0.917	face	515	2	2	1
275.011	0.9	face	n/a	n/a	n/a	1
276.011	0.917	face	483	2	2	1
277.011	0.9	face	n/a	n/a	n/a	1
278.011	0.9	face	460	2	2	1
279.011	0.917	face	n/a	n/a	n/a	1
280.011	0.917	face	396	2	2	1
291.078	0.916	scene	n/a	n/a	n/a	1
292.028	0.917	scene	475	2	2	1
293.011	0.9	scene	n/a	n/a	n/a	1
294.011	0.917	scene	436	2	2	1
295.011	0.9	scene	n/a	n/a	n/a	1
296.011	0.9	scene	n/a	n/a	n/a	1
297.011	0.917	scene	n/a	n/a	n/a	1
298.011	0.9	scene	428	2	2	1
299.011	0.9	scene	n/a	n/a	n/a	1
300.011	0.917	scene	388	2	2	1
301.011	0.917	scene	n/a	n/a	n/a	1
302.011	0.917	scene	n/a	n/a	n/a	1
303.011	0.919	scene	460	2	2	1
304.011	0.917	scene	n/a	n/a	n/a	1
305.011	0.917	scene	468	2	2	1
306.011	0.9	scene	n/a	n/a	n/a	1
317.061	0.917	car	n/a	n/a	n/a	1
318.011	0.917	car	n/a	n/a	n/a	1
319.011	0.917	car	n/a	n/a	n/a	1
320.011	0.917	car	n/a	n/a	n/a	1
321.011	0.917	car	452	2	2	1
322.011	0.9	car	n/a	n/a	n/a	1
323.011	0.917	car	428	2	2	1
324.011	0.917	car	n/a	n/a	n/a	1
325.011	0.9	car	n/a	n/a	n/a	1
326.011	0.917	car	436	2	2	1
327.011	0.9	car	n/a	n/a	n/a	1
328.011	0.9	car	428	2	2	1
329.011	0.917	car	n/a	n/a	n/a	1
330.011	0.917	car	444	2	2	1
331.011	0.9	car	n/a	n/a	n/a	1
332.01	0.917	car	436	2	2	1
343.077	0.917	word	n/a	n/a	n/a	1
344.044	0.917	word	475	2	2	1
345.01	0.917	word	n/a	n/a	n/a	1
346.01	0.917	word	485	2	2	1
347.01	0.917	word	n/a	n/a	n/a	1
348.01	0.917	word	477	2	2	1
349.01	0.917	word	n/a	n/a	n/a	1
350.01	0.917	word	421	2	2	1
351.01	0.9	word	n/a	n/a	n/a	1
352.01	0.917	word	n/a	n/a	n/a	1
353.01	0.917	word	n/a	n/a	n/a	1
354.01	0.9	word	n/a	n/a	n/a	1
355.01	0.917	word	493	2	2	1
356.01	0.9	word	n/a	n/a	n/a	1
357.01	0.917	word	445	2	2	1
358.01	0.917	word	n/a	n/a	n/a	1
369.077	0.917	scene	n/a	n/a	n/a	1
370.043	0.917	scene	380	2	2	1
371.01	0.918	scene	n/a	n/a	n/a	1
372.01	0.917	scene	n/a	n/a	n/a	1
373.01	0.917	scene	n/a	n/a	n/a	1
374.01	0.917	scene	485	2	2	1
375.01	0.917	scene	n/a	n/a	n/a	1
376.01	0.917	scene	461	2	2	1
377.01	0.917	scene	n/a	n/a	n/a	1
378.01	0.9	scene	n/a	n/a	n/a	1
379.01	0.917	scene	n/a	n/a	n/a	1
380.01	0.917	scene	381	2	2	1
381.01	0.917	scene	n/a	n/a	n/a	1
382.01	0.917	scene	453	2	2	1
383.01	0.917	scene	n/a	n/a	n/a	1
384.01	0.917	scene	517	2	2	1
395.076	0.9	face	n/a	n/a	n/a	1
396.026	0.9	face	n/a	n/a	n/a	1
397.01	0.917	face	453	2	2	1
398.01	0.9	face	n/a	n/a	n/a	1
399.01	0.917	face	477	2	2	1
400.01	0.917	face	n/a	n/a	n/a	1
401.01	0.917	face	n/a	n/a	n/a	1
402.01	0.917	face	469	2	2	1
403.01	0.917	face	n/a	n/a	n/a	1
404.01	0.9	face	581	2	2	1
405.01	0.917	face	n/a	n/a	n/a	1
406.009	0.917	face	445	2	2	1
407.009	0.917	face	n/a	n/a	n/a	1
408.009	0.917	face	n/a	n/a	n/a	1
409.009	0.917	face	453	2	2	1
410.009	0.917	face	n/a	n/a	n/a	1
421.076	0.9	word	n/a	n/a	n/a	1
422.026	0.917	word	n/a	n/a	n/a	1
423.009	0.918	word	438	2	2	1
424.009	0.917	word	n/a	n/a	n/a	1
425.009	0.917	word	422	2	2	1
426.009	0.9	word	n/a	n/a	n/a	1
427.009	0.917	word	502	2	2	1
428.009	0.917	word	n/a	n/a	n/a	1
429.009	0.917	word	n/a	n/a	n/a	1
430.009	0.917	word	502	2	2	1
431.009	0.917	word	n/a	n/a	n/a	1
432.009	0.9	word	n/a	n/a	n/a	1
433.009	0.917	word	438	2	2	1
434.009	0.917	word	n/a	n/a	n/a	1
435.009	0.917	word	430	2	2	1
436.009	0.9	word	n/a	n/a	n/a	1
447.059	0.9	scene	n/a	n/a	n/a	1
448.009	0.917	scene	406	2	2	1
449.009	0.9	scene	n/a	n/a	n/a	1
450.009	0.917	scene	n/a	n/a	n/a	1
451.009	0.917	scene	414	2	2	1
452.009	0.917	scene	n/a	n/a	n/a	1
453.009	0.917	scene	438	2	2	1
454.009	0.917	scene	n/a	n/a	n/a	1
455.009	0.917	scene	454	2	2	1
456.009	0.917	scene	n/a	n/a	n/a	1
457.009	0.917	scene	n/a	n/a	n/a	1
458.009	0.917	scene	366	2	2	1
459.009	0.917	scene	n/a	n/a	n/a	1
460.009	0.917	scene	n/a	n/a	n/a	1
461.009	0.917	scene	n/a	n/a	n/a	1
461.992	0.917	scene	455	2	2	1
473.059	0.917	car	n/a	n/a	n/a	1
474.025	0.917	car	470	2	2	1
475.009	0.9	car	n/a	n/a	n/a	1
476.009	0.917	car	438	2	2	1
477.009	0.9	car	n/a	n/a	n/a	1
478.009	0.917	car	n/a	n/a	n/a	1
479.009	0.9	car	438	2	2	1
479.992	0.917	car	n/a	n/a	n/a	1
481.008	0.918	car	438	2	2	1
482.008	0.917	car	n/a	n/a	n/a	1
483.008	0.917	car	422	2	2	1
484.008	0.917	car	n/a	n/a	n/a	1
485.008	0.917	car	486	2	2	1
486.008	0.9	car	n/a	n/a	n/a	1
487.008	0.917	car	n/a	n/a	n/a	1
488.008	0.917	car	n/a	n/a	n/a	1
499.075	0.9	face	n/a	n/a	n/a	1
500.025	0.9	face	n/a	n/a	n/a	1
501.008	0.921	face	519	2	2	1
502.012	0.913	face	n/a	n/a	n/a	1
503.008	0.917	face	n/a	n/a	n/a	1
504.008	0.917	face	543	2	2	1
505.008	0.9	face	n/a	n/a	n/a	1
506.008	0.917	face	n/a	n/a	n/a	1
507.008	0.917	face	583	2	2	1
508.008	0.917	face	n/a	n/a	n/a	1
509.008	0.919	face	439	2	2	1
510.008	0.9	face	n/a	n/a	n/a	1
511.008	0.917	face	n/a	n/a	n/a	1
512.008	0.917	face	455	2	2	1
513.008	0.917	face	n/a	n/a	n/a	1
514.008	0.917	face	551	2	2	1
525.075	0.917	scene	n/a	n/a	n/a	1
526.041	0.917	scene	n/a	n/a	n/a	1
527.008	0.917	scene	535	2	2	1
528.008	0.9	scene	n/a	n/a	n/a	1
529.008	0.917	scene	439	2	2	1
530.008	0.917	scene	n/a	n/a	n/a	1
531.008	0.9	scene	511	2	2	1
532.008	0.9	scene	n/a	n/a	n/a	1
533.008	0.917	scene	487	2	2	1
534.008	0.917	scene	n/a	n/a	n/a	1
535.008	0.9	scene	n/a	n/a	n/a	1
536.008	0.917	scene	n/a	n/a	n/a	1
537.008	0.9	scene	479	2	2	1
538.008	0.9	scene	n/a	n/a	n/a	1
539.008	0.917	scene	495	2	2	1
540.008	0.917	scene	n/a	n/a	n/a	1
551.074	0.917	face	n/a	n/a	n/a	1
552.041	0.9	face	n/a	n/a	n/a	1
553.008	0.917	face	431	2	2	1
554.007	0.917	face	n/a	n/a	n/a	1
555.007	0.917	face	n/a	n/a	n/a	1
556.007	0.917	face	511	2	2	1
557.007	0.9	face	n/a	n/a	n/a	1
558.007	0.9	face	n/a	n/a	n/a	1
559.007	0.917	face	463	2	2	1
560.007	0.9	face	n/a	n/a	n/a	1
561.007	0.917	face	503	2	2	1
562.007	0.917	face	n/a	n/a	n/a	1
563.007	0.917	face	423	2	2	1
564.007	0.917	face	n/a	n/a	n/a	1
565.007	0.917	face	455	2	2	1
566.007	0.9	face	n/a	n/a	n/a	1
577.057	0.917	car	n/a	n/a	n/a	1
578.024	0.917	car	503	2	2	1
579.007	0.9	car	n/a	n/a	n/a	1
580.007	0.917	car	n/a	n/a	n/a	1
581.007	0.9	car	480	2	2	1
582.007	0.9	car	n/a	n/a	n/a	1
583.007	0.917	car	456	2	2	1
584.007	0.9	car	n/a	n/a	n/a	1
585.007	0.917	car	640	2	2	1
586.007	0.917	car	n/a	n/a	n/a	1
587.007	0.917	car	600	2	2	1
588.007	0.9	car	n/a	n/a	n/a	1
589.007	0.917	car	456	2	2	1
590.007	0.9	car	n/a	n/a	n/a	1
591.007	0.917	car	n/a	n/a	n/a	1
592.007	0.917	car	n/a	n/a	n/a	1
603.073	0.917	word	n/a	n/a	n/a	1
604.04	0.917	word	567	2	2	1
605.007	0.917	word	n/a	n/a	n/a	1
606.007	0.917	word	448	2	2	1
607.007	0.917	word	n/a	n/a	n/a	1
608.007	0.917	word	424	2	2	1
609.007	0.917	word	n/a	n/a	n/a	1
610.007	0.917	word	448	2	2	1
611.007	0.917	word	n/a	n/a	n/a	1
612.007	0.9	word	n/a	n/a	n/a	1
613.007	0.917	word	440	2	2	1
614.007	0.917	word	n/a	n/a	n/a	1
615.007	0.917	word	n/a	n/a	n/a	1
616.007	0.917	word	472	2	2	1
617.007	0.917	word	n/a	n/a	n/a	1
618.007	0.917	word	n/a	n/a	n/a	1
