onset	duration	stim	cond	resp	acc	RT
305.846	0.739	IMPAIRMENT	lure	n/a	1	n/a
306.596	0.516	HOMETOWN	lure	n/a	1	n/a
307.134	0.385	FARMHAND	lure	n/a	1	n/a
307.531	0.594	CABDRIVER	lure	n/a	1	n/a
308.13	0.605	ALBINO	lure	n/a	1	n/a
308.746	0.738	RESIDENCE	lure	n/a	1	n/a
309.496	0.555	OUTLET	lure	n/a	1	n/a
310.063	0.421	CADET	lure	n/a	1	n/a
310.496	0.443	WOODCOCK	lure	n/a	1	n/a
310.946	0.701	COVERAGE	lure	n/a	1	n/a
311.663	0.322	AORTA	lure	n/a	1	n/a
311.996	0.501	DUALISM	lure	n/a	1	n/a
312.513	2.002	DISC	long	n/a	1	n/a
314.53	0.582	GEOGRAPHY	lure	n/a	1	n/a
315.196	0.708	ORIOLE	lure	n/a	1	n/a
315.915	0.749	FORTNIGHT	lure	n/a	1	n/a
316.68	0.423	STINGER	lure	n/a	1	n/a
317.113	0.59	JEWELER	lure	n/a	1	n/a
317.713	0.271	IMMORALITY	lure	n/a	1	n/a
317.996	0.502	EXEMPTION	lure	n/a	1	n/a
318.513	0.601	CORD	short	n/a	1	n/a
319.13	0.459	DELUGE	lure	n/a	1	n/a
319.6	0.437	HOCKEY	lure	n/a	1	n/a
320.046	0.487	SUET	lure	n/a	1	n/a
320.546	0.53	TONER	lure	n/a	1	n/a
321.08	0.523	WINGSPAN	lure	n/a	1	n/a
321.613	0.448	MANTEL	lure	n/a	1	n/a
322.079	0.335	SHEET	lure	n/a	1	n/a
322.429	0.591	DECEDENT	lure	n/a	1	n/a
323.03	0.455	THIEF	lure	n/a	1	n/a
323.496	0.48	JASMINE	lure	n/a	1	n/a
323.98	0.421	WARRANTY	lure	n/a	1	n/a
324.413	0.515	SUMMERTIME	lure	n/a	1	n/a
324.946	0.482	OVERSPILL	lure	n/a	1	n/a
325.513	0.657	APRON	lure	n/a	1	n/a
326.182	0.495	ELOQUENCE	lure	n/a	1	n/a
326.679	0.662	JOY	lure	n/a	1	n/a
327.346	0.409	ARMADILLO	lure	n/a	1	n/a
327.763	0.221	TRADESMAN	lure	n/a	1	n/a
327.996	0.501	DOGHOUSE	lure	n/a	1	n/a
328.513	2.002	DEPOT	long	n/a	1	n/a
330.529	0.637	WALNUT	lure	n/a	1	n/a
331.179	0.369	EXPRESSION	lure	n/a	1	n/a
331.563	0.462	CAVEMAN	lure	n/a	1	n/a
332.029	0.483	SIFTER	lure	n/a	1	n/a
332.529	0.578	BOWLER	lure	n/a	1	n/a
333.113	0.63	COASTGUARD	lure	n/a	1	n/a
333.746	0.56	BALCONY	lure	n/a	1	n/a
334.317	0.371	ECOSYSTEM	lure	n/a	1	n/a
334.696	0.618	DOGWOOD	lure	n/a	1	n/a
335.329	0.523	STARLET	lure	n/a	1	n/a
335.863	0.62	CURATOR	lure	n/a	1	n/a
336.496	0.469	SMOOTHIE	lure	n/a	1	n/a
336.979	1.006	POET	lure	n/a	1	n/a
338.063	0.502	OPINION	lure	n/a	1	n/a
338.579	2.002	BASKET	long	n/a	1	n/a
340.596	0.66	MIDNIGHT	lure	n/a	1	n/a
341.263	0.316	PILLBOX	lure	n/a	1	n/a
341.596	0.638	UNCLE	lure	n/a	1	n/a
342.246	0.481	HARLEQUIN	lure	n/a	1	n/a
342.729	0.533	OUTFITTER	lure	n/a	1	n/a
343.279	0.727	ATTAINMENT	lure	n/a	1	n/a
344.013	0.635	HUMANISM	lure	n/a	1	n/a
344.663	0.385	JAG	lure	n/a	1	n/a
345.063	0.472	TERRACE	lure	n/a	1	n/a
345.546	0.603	INCREMENT	lure	n/a	1	n/a
346.163	0.684	CONFIDANTE	lure	n/a	1	n/a
346.866	0.74	MEATBALL	lure	n/a	1	n/a
347.613	0.373	CHARGER	lure	n/a	1	n/a
347.996	0.501	AQUARIUM	lure	n/a	1	n/a
348.512	1.003	PLUM	fruit	detect	1	750
349.529	0.585	INTEGRITY	lure	n/a	1	n/a
350.129	0.597	DISCOVERER	lure	n/a	1	n/a
350.729	0.558	HYPOCRITE	lure	n/a	1	n/a
351.362	0.576	GOAL	lure	n/a	1	n/a
351.946	0.625	PIXIE	lure	n/a	1	n/a
352.579	0.457	DEVOTION	lure	n/a	1	n/a
353.047	0.417	INCIDENT	lure	n/a	1	n/a
353.479	0.485	INERTIA	lure	n/a	1	n/a
353.979	0.397	AMBITION	lure	n/a	1	n/a
354.379	0.455	MAGMA	lure	n/a	1	n/a
354.846	0.636	FANFARE	lure	n/a	1	n/a
355.496	0.469	COLONY	lure	n/a	1	n/a
355.979	0.355	POSTMEN	lure	n/a	1	n/a
356.346	0.571	CRAWFISH	lure	n/a	1	n/a
356.929	0.425	CHROMOSOME	lure	n/a	1	n/a
357.362	0.527	MENU	lure	n/a	1	n/a
357.896	0.089	BOXWOOD	lure	n/a	1	n/a
357.996	0.501	FERN	lure	n/a	1	n/a
358.512	0.601	FOIL	short	n/a	1	n/a
359.129	0.576	MONOGRAPH	lure	n/a	1	n/a
359.717	0.732	CARRIAGE	lure	n/a	1	n/a
360.462	0.436	CORRECTION	lure	n/a	1	n/a
360.912	0.675	GODSON	lure	n/a	1	n/a
361.662	0.527	SUGGESTION	lure	n/a	1	n/a
362.196	0.409	TRIPLET	lure	n/a	1	n/a
362.616	0.448	DILIGENCE	lure	n/a	1	n/a
363.079	0.608	SHIRE	lure	n/a	1	n/a
363.696	0.497	IMPLOSION	lure	n/a	1	n/a
364.196	0.517	PATRIOTISM	lure	n/a	1	n/a
364.729	0.406	SCAR	lure	n/a	1	n/a
365.146	0.839	CHICKENPOX	lure	n/a	1	n/a
365.997	0.501	SUNSET	lure	n/a	1	n/a
366.512	2.001	NOTE	long	n/a	1	n/a
368.529	0.487	PORTHOLE	lure	n/a	1	n/a
369.029	0.408	SECRECY	lure	n/a	1	n/a
369.449	0.668	DRIFTWOOD	lure	n/a	1	n/a
370.129	0.303	LIP	lure	n/a	1	n/a
370.446	0.541	PORCH	lure	n/a	1	n/a
370.996	0.533	OBSCURITY	lure	n/a	1	n/a
371.545	0.686	BEEFCAKE	lure	n/a	1	n/a
372.245	0.333	In/aOAD	lure	n/a	1	n/a
372.595	0.389	MODULATION	lure	n/a	1	n/a
372.995	0.989	ERA	lure	n/a	1	n/a
374.062	0.502	GRANDPA	lure	n/a	1	n/a
374.579	2.002	SUMMIT	long	n/a	1	n/a
376.595	0.639	WARRIOR	lure	n/a	1	n/a
377.245	0.439	ELATION	lure	n/a	1	n/a
377.696	0.603	CEREMONY	lure	n/a	1	n/a
378.312	0.333	SIDECAR	lure	n/a	1	n/a
378.662	0.534	PIGPEN	lure	n/a	1	n/a
379.212	0.396	CANAL	lure	n/a	1	n/a
379.612	0.313	INVENTOR	lure	n/a	1	n/a
379.929	0.418	AGREEMENT	lure	n/a	1	n/a
380.362	0.433	SWATCH	lure	n/a	1	n/a
380.812	1.172	AUTO	lure	n/a	1	n/a
381.995	0.501	VOWEL	lure	n/a	1	n/a
382.512	0.602	PILE	short	n/a	1	n/a
383.129	0.683	COMMOTION	lure	n/a	1	n/a
383.829	0.328	POSTERITY	lure	n/a	1	n/a
384.162	0.679	JUNGLE	lure	n/a	1	n/a
384.845	0.37	BASEBALL	lure	n/a	1	n/a
385.229	0.594	PITCHFORK	lure	n/a	1	n/a
385.829	0.612	PULLOVER	lure	n/a	1	n/a
386.529	0.397	CIDER	lure	n/a	1	n/a
386.929	0.508	DIGNITARY	lure	n/a	1	n/a
387.445	0.643	RADICALISM	lure	n/a	1	n/a
388.095	0.543	FISHERMEN	lure	n/a	1	n/a
388.645	0.72	DUDE	lure	n/a	1	n/a
389.379	0.313	LISTENER	lure	n/a	1	n/a
389.695	0.353	CONVEYOR	lure	n/a	1	n/a
390.062	0.459	LETTERHEAD	lure	n/a	1	n/a
390.529	0.559	ASYMMETRY	lure	n/a	1	n/a
391.095	0.89	FORUM	lure	n/a	1	n/a
391.998	0.502	HOMICIDE	lure	n/a	1	n/a
392.512	1.001	BLACKBERRY	fruit	n/a	0	n/a
393.529	0.305	OILSEED	lure	detect	0	6
393.845	0.444	CRESCENDO	lure	n/a	1	n/a
394.295	0.34	SPARROW	lure	n/a	1	n/a
394.645	0.713	TAILWIND	lure	n/a	1	n/a
395.362	0.514	NIGHTSHADE	lure	n/a	1	n/a
395.878	0.741	CAUSATION	lure	n/a	1	n/a
396.631	0.669	SATIRE	lure	n/a	1	n/a
397.312	0.401	PONCHO	lure	n/a	1	n/a
397.795	0.446	POOF	lure	n/a	1	n/a
398.245	0.66	TRIDENT	lure	n/a	1	n/a
398.912	0.459	DIVA	lure	n/a	1	n/a
399.378	0.406	CLOVE	lure	n/a	1	n/a
399.795	0.637	BRETHREN	lure	n/a	1	n/a
400.445	0.65	TUCKER	lure	n/a	1	n/a
401.112	0.436	SOMEONE	lure	n/a	1	n/a
401.562	0.423	KING	lure	n/a	1	n/a
401.995	0.501	PUFFBALL	lure	n/a	1	n/a
402.512	2.001	COAL	long	n/a	1	n/a
404.528	0.403	PEPTIDE	lure	n/a	1	n/a
404.945	0.683	LAUNDROMAT	lure	n/a	1	n/a
405.645	0.388	HEAVEN	lure	n/a	1	n/a
406.045	0.723	DIPLOMAT	lure	n/a	1	n/a
406.778	0.672	COURTHOUSE	lure	n/a	1	n/a
407.462	0.421	ITINERARY	lure	n/a	1	n/a
407.895	0.506	TRINITY	lure	n/a	1	n/a
408.413	0.336	SUITCASE	lure	n/a	1	n/a
408.762	0.439	PROFESSION	lure	n/a	1	n/a
409.212	0.522	REIN	lure	n/a	1	n/a
409.812	0.173	BRACELET	lure	n/a	1	n/a
409.995	0.501	FUSION	lure	n/a	1	n/a
410.512	2.002	PHONE	long	n/a	1	n/a
412.528	0.455	IRRITANT	lure	n/a	1	n/a
412.995	0.437	CARROT	lure	n/a	1	n/a
413.445	0.509	LEGITIMACY	lure	detect	0	314
413.962	0.657	DEPUTY	lure	n/a	1	n/a
414.628	0.353	SUBSCRIBER	lure	n/a	1	n/a
414.995	0.623	MICROSCOPE	lure	n/a	1	n/a
415.629	0.634	ALTO	lure	n/a	1	n/a
416.278	0.555	STINT	lure	n/a	1	n/a
416.845	0.645	CONFETTI	lure	n/a	1	n/a
417.495	0.489	TRIBALISM	lure	n/a	1	n/a
417.995	0.501	YESTERYEAR	lure	n/a	1	n/a
418.512	0.601	ANCHOR	short	n/a	1	n/a
419.128	0.386	BICYCLIST	lure	n/a	1	n/a
419.528	0.719	DANDRUFF	lure	n/a	1	n/a
420.262	0.484	GYMNASIUM	lure	n/a	1	n/a
420.761	0.58	FRATERNITY	lure	n/a	1	n/a
421.345	0.362	CORNCOB	lure	n/a	1	n/a
421.795	0.613	ARROWHEAD	lure	n/a	1	n/a
422.411	0.695	AFTERMATH	lure	n/a	1	n/a
423.111	0.582	WHIMSY	lure	n/a	1	n/a
423.711	0.303	REPRISAL	lure	n/a	1	n/a
424.028	0.357	SETTLEMENT	lure	n/a	1	n/a
424.395	0.497	ESTEEM	lure	n/a	1	n/a
424.895	0.639	NOON	lure	n/a	1	n/a
425.545	0.598	SQUATTER	lure	n/a	1	n/a
426.161	0.702	TINDERBOX	lure	n/a	1	n/a
426.878	0.657	CHIVE	lure	n/a	1	n/a
427.545	0.432	CLAMPDOWN	lure	n/a	1	n/a
427.995	0.502	AVOCATION	lure	n/a	1	n/a
428.511	2.002	SHELL	long	n/a	1	n/a
430.528	0.589	NEUTRALITY	lure	n/a	1	n/a
431.128	0.368	DISTILLERY	lure	n/a	1	n/a
431.511	0.675	DEUCE	lure	n/a	1	n/a
432.195	0.587	CHOICE	lure	n/a	1	n/a
432.795	0.702	ATTENDANT	lure	n/a	1	n/a
433.511	0.664	PROPORTION	lure	n/a	1	n/a
434.178	0.401	MANIA	lure	n/a	1	n/a
434.661	0.377	YELLER	lure	n/a	1	n/a
435.045	0.525	SUNBURST	lure	n/a	1	n/a
435.578	0.647	SCORCHER	lure	n/a	1	n/a
436.228	0.698	DEALER	lure	n/a	1	n/a
436.945	0.572	EPIGRAM	lure	n/a	1	n/a
437.528	0.449	REFERENDUM	lure	n/a	1	n/a
437.995	0.5	GUNPOWDER	lure	n/a	1	n/a
438.511	1.005	PINEAPPLE	fruit	detect	1	599
439.528	0.662	MODERATOR	lure	n/a	1	n/a
440.195	0.555	WINGER	lure	n/a	1	n/a
440.761	0.587	BREAD	lure	n/a	1	n/a
441.361	0.736	CALORIE	lure	n/a	1	n/a
442.111	0.53	GREEn/aOOM	lure	n/a	1	n/a
442.645	0.604	NEWSROOM	lure	n/a	1	n/a
443.261	0.476	EGGPLANT	lure	n/a	1	n/a
443.748	0.637	REALIST	lure	n/a	1	n/a
444.395	0.547	INJUNCTION	lure	n/a	1	n/a
444.945	0.33	LIMESTONE	lure	n/a	1	n/a
445.278	0.708	CHINCHILLA	lure	n/a	1	n/a
445.995	0.5	THRUSH	lure	n/a	1	n/a
446.578	0.472	SIGNPOST	lure	n/a	1	n/a
447.061	0.371	BORER	lure	n/a	1	n/a
447.444	0.533	COMMERCE	lure	n/a	1	n/a
447.994	0.501	PROSTATE	lure	n/a	1	n/a
448.511	0.601	BLIZZARD	short	n/a	1	n/a
449.128	0.411	VIRTUOSITY	lure	n/a	1	n/a
449.544	0.525	TRADITION	lure	n/a	1	n/a
450.078	0.326	EXCUSE	lure	n/a	1	n/a
450.411	0.466	SPOUSE	lure	n/a	1	n/a
450.894	0.493	MANICURE	lure	n/a	1	n/a
451.394	0.645	TOOL	lure	n/a	1	n/a
452.044	0.385	STOPOVER	lure	n/a	1	n/a
452.444	0.331	OREGANO	lure	n/a	1	n/a
452.778	0.737	GREMLIN	lure	n/a	1	n/a
453.528	0.662	DERAILMENT	lure	n/a	1	n/a
454.194	0.367	OFFICE	lure	n/a	1	n/a
454.578	0.651	SAINT	lure	n/a	1	n/a
455.244	0.733	GUIDANCE	lure	n/a	1	n/a
455.994	0.501	DEADLINE	lure	n/a	1	n/a
456.511	2.001	RAIL	long	n/a	1	n/a
458.594	0.548	OBJECT	lure	n/a	1	n/a
459.161	0.71	WOODMAN	lure	n/a	1	n/a
459.878	0.353	CELL	lure	n/a	1	n/a
460.244	0.522	NUMEROLOGY	lure	n/a	1	n/a
460.778	0.508	CANNONBALL	lure	n/a	1	n/a
461.294	0.499	MUSEUM	lure	n/a	1	n/a
461.811	0.675	IMAGERY	lure	n/a	1	n/a
462.498	0.573	FRAGMENT	lure	n/a	1	n/a
463.082	0.73	BOUTIQUE	lure	n/a	1	n/a
463.828	0.149	ATMOSPHERE	lure	n/a	1	n/a
463.994	0.503	CUTICLE	lure	n/a	1	n/a
464.511	1.003	NECTARINE	fruit	detect	1	824
465.528	0.639	APARTMENT	lure	n/a	1	n/a
466.178	0.699	CARTON	lure	n/a	1	n/a
466.894	0.643	COWBOY	lure	n/a	1	n/a
467.544	0.673	ENJOYMENT	lure	n/a	1	n/a
468.228	0.368	WASTEWATER	lure	n/a	1	n/a
468.611	0.684	COLLATION	lure	n/a	1	n/a
469.311	0.536	CLIMATE	lure	n/a	1	n/a
469.861	0.587	SURCHARGE	lure	n/a	1	n/a
470.527	0.661	RAWHIDE	lure	n/a	1	n/a
471.194	0.403	DEFENDER	lure	n/a	1	n/a
471.611	0.619	HANDSAW	lure	n/a	1	n/a
472.244	0.498	DISTEMPER	lure	n/a	1	n/a
472.761	0.693	FOOTNOTE	lure	n/a	1	n/a
473.461	0.516	WRISTBAND	lure	n/a	1	n/a
473.994	0.501	PASSBOOK	lure	n/a	1	n/a
474.511	0.602	SIGN	short	n/a	1	n/a
475.127	0.508	REPORTER	lure	n/a	1	n/a
475.647	0.552	TANG	lure	n/a	1	n/a
476.211	0.505	CLAVICLE	lure	n/a	1	n/a
476.728	0.676	TUXEDO	lure	n/a	1	n/a
477.415	0.41	MATRIX	lure	n/a	1	n/a
477.844	0.481	SESAME	lure	n/a	1	n/a
478.327	0.706	HEARTH	lure	n/a	1	n/a
479.044	0.385	QUARTZ	lure	n/a	1	n/a
479.444	0.459	SYLLABLE	lure	n/a	1	n/a
479.911	0.669	INCOME	lure	n/a	1	n/a
480.594	0.694	LINGO	lure	n/a	1	n/a
481.294	0.683	BUCCANEER	lure	n/a	1	n/a
482.061	0.502	CORNSTARCH	lure	n/a	1	n/a
482.577	0.601	SOAP	short	n/a	1	n/a
483.194	0.643	EXCELLENCY	lure	n/a	1	n/a
483.848	0.361	COHERENCY	lure	n/a	1	n/a
484.227	0.448	FINERY	lure	n/a	1	n/a
484.694	0.527	HANDSHAKE	lure	n/a	1	n/a
485.227	0.548	EARL	lure	n/a	1	n/a
485.794	0.731	EXPERTISE	lure	n/a	1	n/a
486.544	0.427	HONESTY	lure	n/a	1	n/a
486.977	0.673	OVERFLOW	lure	n/a	1	n/a
487.662	0.493	DISHCLOTH	lure	n/a	1	n/a
488.161	0.671	REINDEER	lure	n/a	1	n/a
488.844	0.455	TRAVELLER	lure	n/a	1	n/a
489.311	0.454	SKULLCAP	lure	n/a	1	n/a
489.777	0.5	NODE	lure	n/a	1	n/a
