onset	duration	stim	cond	resp	acc	RT
48.669	0.409	HANDMAIDEN	lure	n/a	1	n/a
49.085	0.338	WOMANKIND	lure	n/a	1	n/a
49.435	0.66	PREMIUM	lure	n/a	1	n/a
50.102	0.624	PROWLER	lure	n/a	1	n/a
50.738	0.33	KETCHUP	lure	n/a	1	n/a
51.085	0.519	POND	lure	n/a	1	n/a
51.619	0.704	SPOKESMEN	lure	n/a	1	n/a
52.335	0.578	MYTH	lure	n/a	1	n/a
52.919	0.605	HENCHMAN	lure	n/a	1	n/a
53.535	0.457	FREEBIE	lure	n/a	1	n/a
54.005	0.501	LONGITUDE	lure	n/a	1	n/a
54.519	2.002	BASKET	long	n/a	1	n/a
56.535	0.341	SHIRTWAIST	lure	n/a	1	n/a
56.885	0.708	ASPHALT	lure	n/a	1	n/a
57.685	0.327	EVACUATION	lure	n/a	1	n/a
58.019	0.308	CARGO	lure	n/a	1	n/a
58.335	0.311	DESK	lure	n/a	1	n/a
58.652	0.609	PARABLE	lure	n/a	1	n/a
59.269	0.548	COCKATOO	lure	n/a	1	n/a
59.835	0.518	EQUINOX	lure	n/a	1	n/a
60.369	0.737	MIDSHIP	lure	n/a	1	n/a
61.119	0.318	FORTUNE	lure	n/a	1	n/a
61.452	0.304	MORGUE	lure	n/a	1	n/a
61.769	0.502	TENDENCY	lure	n/a	1	n/a
62.285	0.557	OPTICIAN	lure	n/a	1	n/a
62.852	1.139	COERCION	lure	n/a	1	n/a
64.002	0.501	QUANTITY	lure	n/a	1	n/a
64.519	0.601	BOLT	short	n/a	1	n/a
65.135	0.73	REALM	lure	n/a	1	n/a
65.869	0.657	SQUALL	lure	n/a	1	n/a
66.535	0.63	CARPENTRY	lure	n/a	1	n/a
67.169	0.503	VOLTAGE	lure	n/a	1	n/a
67.685	0.739	SHOWPLACE	lure	n/a	1	n/a
68.435	0.465	TYPHOON	lure	n/a	1	n/a
68.985	0.616	LOUGH	lure	n/a	1	n/a
69.619	0.626	VANITY	lure	n/a	1	n/a
70.252	0.342	TEACHER	lure	n/a	1	n/a
70.606	0.605	SPECULATOR	lure	n/a	1	n/a
71.223	0.769	AGILITY	lure	n/a	1	n/a
72.004	0.502	EVICTION	lure	n/a	1	n/a
72.519	2.001	NOTE	long	n/a	1	n/a
74.535	0.554	BOXER	lure	n/a	1	n/a
75.102	0.343	TROUSER	lure	n/a	1	n/a
75.452	0.705	PACIFIER	lure	n/a	1	n/a
76.168	0.417	CLIPPER	lure	n/a	1	n/a
76.602	0.743	PRODIGY	lure	n/a	1	n/a
77.352	0.327	SLIPSTREAM	lure	n/a	1	n/a
77.685	0.357	EXPO	lure	n/a	1	n/a
78.052	0.381	VECTOR	lure	n/a	1	n/a
78.452	0.557	MIDWEEK	lure	n/a	1	n/a
79.018	0.326	CORRUPTER	lure	n/a	1	n/a
79.352	0.43	SHAKER	lure	n/a	1	n/a
79.802	0.549	KICKBACK	lure	n/a	1	n/a
80.368	0.466	WALLET	lure	n/a	1	n/a
80.918	1.074	CHEMISE	lure	n/a	1	n/a
82.002	0.501	MEDITATION	lure	n/a	1	n/a
82.518	0.602	SOAP	short	n/a	1	n/a
83.135	0.667	RUMINATION	lure	n/a	1	n/a
83.818	0.588	DOER	lure	n/a	1	n/a
84.418	0.73	PASTRAMI	lure	n/a	1	n/a
85.152	0.748	SATELLITE	lure	n/a	1	n/a
85.918	0.597	PRECEDENCE	lure	n/a	1	n/a
86.535	0.553	BUNGALOW	lure	n/a	1	n/a
87.102	0.369	VOTER	lure	n/a	1	n/a
87.485	0.516	MIXTURE	lure	n/a	1	n/a
88.018	0.72	DECADE	lure	n/a	1	n/a
88.752	0.495	GHOUL	lure	n/a	1	n/a
89.252	0.74	CLOCK	lure	n/a	1	n/a
90.005	0.502	KINGFISHER	lure	n/a	1	n/a
90.519	0.601	COAST	short	n/a	1	n/a
91.135	0.648	KARATE	lure	n/a	1	n/a
91.802	0.439	LIEUTEn/aT	lure	n/a	1	n/a
92.252	0.515	RESPONSE	lure	n/a	1	n/a
92.785	0.625	ERASER	lure	n/a	1	n/a
93.502	0.541	COMPONENT	lure	n/a	1	n/a
94.055	0.658	SLAW	lure	n/a	1	n/a
94.735	0.692	TIMEKEEPER	lure	n/a	1	n/a
95.435	0.476	SEDAN	lure	n/a	1	n/a
95.918	0.45	BIDDER	lure	n/a	1	n/a
96.385	0.49	SERPENT	lure	n/a	1	n/a
96.885	0.364	BATON	lure	n/a	1	n/a
97.268	0.724	PALLET	lure	n/a	1	n/a
98.005	0.502	STUMPER	lure	n/a	1	n/a
98.519	1.003	BLUEBERRY	fruit	detect	1	623
99.535	0.479	GUNSMITH	lure	n/a	1	n/a
100.018	0.636	RIFLEMAN	lure	n/a	1	n/a
100.668	0.501	PARAFFIN	lure	n/a	1	n/a
101.185	0.492	NUTSHELL	lure	n/a	1	n/a
101.685	0.722	GOSPEL	lure	n/a	1	n/a
102.418	0.332	GROVE	lure	n/a	1	n/a
102.768	0.329	PURPOSE	lure	n/a	1	n/a
103.101	0.644	BRUTALITY	lure	n/a	1	n/a
103.751	0.418	FOREHEAD	lure	n/a	1	n/a
104.185	0.35	HAIRSTYLE	lure	n/a	1	n/a
104.618	0.411	EXPERIMENT	lure	n/a	1	n/a
105.035	0.672	SEPARATISM	lure	n/a	1	n/a
105.718	0.274	OUTPOURING	lure	n/a	1	n/a
106.001	0.501	REPROACH	lure	n/a	1	n/a
106.518	0.602	PILE	short	n/a	1	n/a
107.135	0.634	MITTEN	lure	n/a	1	n/a
107.785	0.328	DISTURBER	lure	n/a	1	n/a
108.118	0.564	TOAD	lure	n/a	1	n/a
108.701	0.525	POTION	lure	n/a	1	n/a
109.235	0.54	SPECK	lure	n/a	1	n/a
109.785	0.436	MUD	lure	n/a	1	n/a
110.235	0.362	CHUNK	lure	n/a	1	n/a
110.601	0.625	ADVERSITY	lure	n/a	1	n/a
111.235	0.507	PROTESTER	lure	n/a	1	n/a
111.751	0.488	CLOWN	lure	n/a	1	n/a
112.251	0.749	LINT	lure	n/a	1	n/a
113.018	0.55	SCAPEGOAT	lure	n/a	1	n/a
113.585	0.318	GARDENIA	lure	n/a	1	n/a
113.918	0.751	SINKHOLE	lure	n/a	1	n/a
114.685	0.506	WINDOWPANE	lure	n/a	1	n/a
115.285	0.41	WAD	lure	n/a	1	n/a
115.701	0.292	REVERSAL	lure	n/a	1	n/a
116.001	0.501	PEWTER	lure	n/a	1	n/a
116.518	0.602	FOIL	short	n/a	1	n/a
117.135	0.34	SQUADRON	lure	n/a	1	n/a
117.485	0.311	ANYONE	lure	n/a	1	n/a
117.801	0.548	WHACKER	lure	n/a	1	n/a
118.368	0.512	AUTOGRAPH	lure	n/a	1	n/a
118.885	0.577	BEARD	lure	n/a	1	n/a
119.468	0.406	SALUTATION	lure	n/a	1	n/a
119.885	0.562	ASTERISK	lure	n/a	1	n/a
120.451	0.609	RABBI	lure	n/a	1	n/a
121.068	0.716	DETECTION	lure	n/a	1	n/a
121.801	0.718	FAITH	lure	n/a	1	n/a
122.535	0.749	TODDLER	lure	n/a	1	n/a
123.301	0.691	CURLER	lure	n/a	1	n/a
124.001	0.501	WATERFALL	lure	n/a	1	n/a
124.518	1.002	STRAWBERRY	fruit	detect	1	528
125.534	0.373	TUGBOAT	lure	n/a	1	n/a
125.918	0.424	SORBET	lure	n/a	1	n/a
126.434	0.712	ICEBOAT	lure	n/a	1	n/a
127.151	0.382	DORMITORY	lure	n/a	1	n/a
127.551	0.575	BARRIER	lure	n/a	1	n/a
128.134	0.652	ROADWAY	lure	n/a	1	n/a
128.801	0.526	JOVIALITY	lure	n/a	1	n/a
129.334	0.409	FERRYMAN	lure	n/a	1	n/a
129.751	0.404	OVERSEER	lure	n/a	1	n/a
130.168	0.515	SUBSTRATE	lure	n/a	1	n/a
130.701	0.489	SPITFIRE	lure	n/a	1	n/a
131.201	0.791	DEFLATION	lure	n/a	1	n/a
132.006	0.503	STERLING	lure	n/a	1	n/a
132.521	2.002	SPONGE	long	n/a	1	n/a
134.534	0.471	GIVER	lure	n/a	1	n/a
135.018	0.35	EXPULSION	lure	n/a	1	n/a
135.389	0.387	LIMB	lure	n/a	1	n/a
135.788	0.33	BREAKDOWN	lure	n/a	1	n/a
136.134	0.624	PEARL	lure	n/a	1	n/a
136.768	0.726	SANDPIT	lure	n/a	1	n/a
137.501	0.409	JEWEL	lure	n/a	1	n/a
137.918	0.613	STOOGE	lure	n/a	1	n/a
138.618	0.386	DECISION	lure	n/a	1	n/a
139.018	0.496	MOTORCAR	lure	n/a	1	n/a
139.518	0.656	LARCENY	lure	n/a	1	n/a
140.184	0.72	PUZZLER	lure	n/a	1	n/a
140.918	0.384	EXCAVATION	lure	n/a	1	n/a
141.318	0.675	FOOTSTOOL	lure	n/a	1	n/a
142.006	0.501	CONVOY	lure	n/a	1	n/a
142.518	2.002	COAL	long	n/a	1	n/a
144.534	0.311	GUERILLA	lure	n/a	1	n/a
144.868	0.594	OLIGARCHY	lure	n/a	1	n/a
145.468	0.507	GENIE	lure	n/a	1	n/a
145.984	0.734	EXHALATION	lure	n/a	1	n/a
146.734	0.313	RIBCAGE	lure	n/a	1	n/a
147.051	0.613	WAXWORK	lure	n/a	1	n/a
147.667	0.485	MOTIVATION	lure	n/a	1	n/a
148.167	0.454	MELANCHOLY	lure	n/a	1	n/a
148.634	0.506	DAFFODIL	lure	n/a	1	n/a
149.152	0.568	ALFALFA	lure	n/a	1	n/a
149.734	0.258	LETTUCE	lure	n/a	1	n/a
150.005	0.501	MORNING	lure	n/a	1	n/a
150.601	2.001	RAIL	long	n/a	1	n/a
152.617	0.624	CADDIE	lure	n/a	1	n/a
153.251	0.545	DAREDEVIL	lure	n/a	1	n/a
153.801	0.534	SANDBAR	lure	n/a	1	n/a
154.351	0.593	BENZENE	lure	n/a	1	n/a
154.951	0.581	WATERMARK	lure	n/a	1	n/a
155.551	0.499	BOAR	lure	n/a	1	n/a
156.067	0.523	FATHEAD	lure	n/a	1	n/a
156.601	0.341	CREWMEN	lure	n/a	1	n/a
156.951	0.499	TWINE	lure	n/a	1	n/a
157.467	0.532	WHARF	lure	n/a	1	n/a
158.017	0.502	DINGO	lure	n/a	1	n/a
158.534	0.601	ANCHOR	short	n/a	1	n/a
159.151	0.347	FLATFOOT	lure	n/a	1	n/a
159.501	0.54	NATION	lure	n/a	1	n/a
160.051	0.536	PREDATOR	lure	n/a	1	n/a
160.601	0.451	INDIGNITY	lure	n/a	1	n/a
161.067	0.426	TREATISE	lure	n/a	1	n/a
161.505	0.536	PHONOLOGY	lure	n/a	1	n/a
162.051	0.434	VASSAL	lure	n/a	1	n/a
162.584	0.685	STARGAZER	lure	n/a	1	n/a
163.284	0.434	ARCHWAY	lure	n/a	1	n/a
163.734	0.477	PRECESSION	lure	n/a	1	n/a
164.217	0.343	CAPITALISM	lure	n/a	1	n/a
164.567	0.624	APPENDAGE	lure	n/a	1	n/a
165.201	0.495	TOPSOIL	lure	n/a	1	n/a
165.701	0.292	NOMINATION	lure	n/a	1	n/a
166.001	0.503	TENEMENT	lure	n/a	1	n/a
166.517	2.001	SHELL	long	n/a	1	n/a
168.534	0.699	CROSSWALK	lure	n/a	1	n/a
169.251	0.618	MONUMENT	lure	n/a	1	n/a
169.884	0.674	SEASCAPE	lure	n/a	1	n/a
170.567	0.633	SKETCHBOOK	lure	n/a	1	n/a
171.217	0.321	WIDOWHOOD	lure	n/a	1	n/a
171.551	0.685	COCA	lure	n/a	1	n/a
172.25	0.68	GRINDER	lure	n/a	1	n/a
172.934	0.498	NOTION	lure	n/a	1	n/a
173.45	0.54	TECHNOLOGY	lure	n/a	1	n/a
174	0.503	DEPARTMENT	lure	n/a	1	n/a
174.517	1.003	MELON	fruit	detect	1	817
175.617	0.502	SEAPORT	lure	n/a	1	n/a
176.134	0.443	SISTERHOOD	lure	n/a	1	n/a
176.584	0.303	GASMASK	lure	n/a	1	n/a
176.9	0.656	EQUALITY	lure	n/a	1	n/a
177.567	0.418	READOUT	lure	n/a	1	n/a
178	0.637	MILLER	lure	n/a	1	n/a
178.65	0.716	ANIMOSITY	lure	n/a	1	n/a
179.384	0.545	PATIO	lure	n/a	1	n/a
179.934	0.362	BARB	lure	n/a	1	n/a
180.3	0.55	PLATOON	lure	n/a	1	n/a
180.867	0.74	SMALLPOX	lure	n/a	1	n/a
181.617	0.376	GATEHOUSE	lure	n/a	1	n/a
182	0.503	DIALOGUE	lure	n/a	1	n/a
182.517	0.602	CORD	short	n/a	1	n/a
183.134	0.645	MOMMA	lure	n/a	1	n/a
183.784	0.327	PRONOUN	lure	n/a	1	n/a
184.117	0.326	NEGATION	lure	n/a	1	n/a
184.45	0.401	SOMERSET	lure	n/a	1	n/a
184.867	0.721	ATTITUDE	lure	n/a	1	n/a
185.6	0.722	METHANE	lure	n/a	1	n/a
186.418	0.662	RESALE	lure	n/a	1	n/a
187.084	0.658	SKINNER	lure	n/a	1	n/a
187.754	0.578	LOCOMOTION	lure	n/a	1	n/a
188.35	0.446	PANSY	lure	n/a	1	n/a
188.8	1.191	BLUEBIRD	lure	n/a	1	n/a
190	0.501	BRAWN	lure	n/a	1	n/a
190.517	1.004	MANGO	fruit	detect	1	849
191.534	0.483	SNOWDRIFT	lure	n/a	1	n/a
192.034	0.683	ENTREATY	lure	n/a	1	n/a
192.734	0.493	ACRONYM	lure	n/a	1	n/a
193.234	0.32	SPINDLE	lure	n/a	1	n/a
193.567	0.422	NITRATE	lure	n/a	1	n/a
194	0.433	JEALOUSY	lure	n/a	1	n/a
194.45	0.553	ORPHANAGE	lure	n/a	1	n/a
195.017	0.391	WATERSIDE	lure	n/a	1	n/a
195.417	0.413	MARROW	lure	n/a	1	n/a
195.834	0.688	TANKER	lure	n/a	1	n/a
196.534	0.337	LINEUP	lure	n/a	1	n/a
196.883	0.307	GRUB	lure	n/a	1	n/a
197.2	0.793	ROADSIDE	lure	n/a	1	n/a
198.083	0.501	SHEEN	lure	n/a	1	n/a
198.6	1.004	PINEAPPLE	fruit	detect	1	574
199.617	0.613	HECK	lure	n/a	1	n/a
200.233	0.399	RAGTAG	lure	n/a	1	n/a
200.65	0.645	TOOTHBRUSH	lure	n/a	1	n/a
201.3	0.471	BUSTER	lure	n/a	1	n/a
201.784	0.651	FEEDBAG	lure	n/a	1	n/a
202.45	0.685	GAMBLER	lure	n/a	1	n/a
203.15	0.735	PARABOLA	lure	n/a	1	n/a
203.9	0.707	CLAUSE	lure	n/a	1	n/a
204.617	0.462	SOLEMNITY	lure	n/a	1	n/a
205.083	0.909	BILLBOARD	lure	n/a	1	n/a
206	0.502	TREASURE	lure	n/a	1	n/a
206.517	2.002	DEPOT	long	n/a	1	n/a
208.533	0.38	DRAKE	lure	n/a	1	n/a
208.933	0.339	NIGHTGOWN	lure	n/a	1	n/a
209.283	0.634	PATROLMEN	lure	n/a	1	n/a
209.933	0.744	MONTH	lure	n/a	1	n/a
210.683	0.34	CARTWHEEL	lure	n/a	1	n/a
211.033	0.745	TURTLE	lure	n/a	1	n/a
211.867	0.125	PRUDE	lure	n/a	1	n/a
212	0.501	BIRDSEED	lure	n/a	1	n/a
212.517	0.602	CLOAK	short	n/a	1	n/a
213.133	0.669	CARIBOU	lure	n/a	1	n/a
213.817	0.304	SCHEMA	lure	n/a	1	n/a
214.133	0.357	FIREMEN	lure	n/a	1	n/a
214.5	0.547	ROSARY	lure	n/a	1	n/a
215.067	0.668	PEDESTAL	lure	n/a	1	n/a
215.75	0.566	SPECIALITY	lure	n/a	1	n/a
216.333	0.556	GIBLET	lure	n/a	1	n/a
216.9	0.601	PEASANT	lure	n/a	1	n/a
217.517	0.424	SURREALIST	lure	n/a	1	n/a
217.95	0.653	APPLICANT	lure	n/a	1	n/a
218.617	0.388	PERCEPTION	lure	n/a	1	n/a
219.017	0.363	HARPIST	lure	n/a	1	n/a
219.383	0.521	ORATOR	lure	n/a	1	n/a
219.917	0.731	WITCH	lure	n/a	1	n/a
220.667	0.363	PIRACY	lure	n/a	1	n/a
221.033	0.645	NIGHTLINE	lure	n/a	1	n/a
221.683	0.677	PROCTOR	lure	n/a	1	n/a
222.45	0.599	VIGIL	lure	n/a	1	n/a
223.066	0.418	WARE	lure	n/a	1	n/a
223.5	0.554	ANTITOXIN	lure	n/a	1	n/a
224.066	0.313	DOWNTURN	lure	n/a	1	n/a
224.383	0.555	BEAN	lure	n/a	1	n/a
224.95	0.746	EXCELLENCE	lure	n/a	1	n/a
225.7	0.485	REPERTOIRE	lure	n/a	1	n/a
226.2	0.674	KARMA	lure	n/a	1	n/a
226.886	0.536	PRIEST	lure	n/a	1	n/a
227.433	0.362	ANTIFREEZE	lure	n/a	1	n/a
227.8	0.563	QUIZMASTER	lure	n/a	1	n/a
228.366	0.352	SLOAN	lure	n/a	1	n/a
228.733	0.527	PURITY	lure	n/a	1	n/a
229.266	0.465	MAMBA	lure	n/a	1	n/a
229.75	0.546	EMBASSY	lure	n/a	1	n/a
230.3	0.464	EMBANKMENT	lure	n/a	1	n/a
230.766	0.718	ACTIVATION	lure	n/a	1	n/a
231.5	0.573	CASTOR	lure	n/a	1	n/a
232.085	0.395	REGION	lure	n/a	1	n/a
232.5	0.494	RENOWN	lure	n/a	1	n/a
233.083	0.409	PHOSPHATE	lure	n/a	1	n/a
233.5	0.73	POMP	lure	n/a	1	n/a
234.233	0.637	AQUEDUCT	lure	n/a	1	n/a
234.883	0.378	MAGNOLIA	lure	n/a	1	n/a
235.266	0.449	FLAX	lure	n/a	1	n/a
235.733	0.522	MILL	lure	n/a	1	n/a
236.266	0.407	INKLING	lure	n/a	1	n/a
236.683	0.468	GERM	lure	n/a	1	n/a
237.166	0.61	BROADSHEET	lure	n/a	1	n/a
237.783	0.493	EXPENSE	lure	n/a	1	n/a
238.283	0.573	MAILBAG	lure	n/a	1	n/a
238.868	0.457	GUNNER	lure	n/a	1	n/a
239.336	0.729	THRILLER	lure	n/a	1	n/a
249.999	0.562	DOCKYARD	lure	n/a	1	n/a
250.566	0.626	REFERENT	lure	n/a	1	n/a
251.199	0.513	COLLAGE	lure	n/a	1	n/a
251.716	0.665	ANNOTATION	lure	n/a	1	n/a
252.399	0.59	TORCHLIGHT	lure	n/a	1	n/a
252.999	0.985	DETECTIVE	lure	n/a	1	n/a
253.999	0.501	HERTZ	lure	n/a	1	n/a
254.583	1.003	PLUM	fruit	detect	1	751
255.599	0.322	JELLO	lure	n/a	1	n/a
255.933	0.589	MUSIC	lure	n/a	1	n/a
256.533	0.473	SKYDIVER	lure	n/a	1	n/a
257.018	0.35	DIOXIDE	lure	n/a	1	n/a
257.383	0.441	TELLER	lure	n/a	1	n/a
257.833	0.543	FORMATION	lure	n/a	1	n/a
258.383	0.399	MAMA	lure	n/a	1	n/a
258.799	0.425	HEARSAY	lure	n/a	1	n/a
259.233	0.587	PRETENDER	lure	n/a	1	n/a
259.833	0.72	SERVANT	lure	n/a	1	n/a
260.566	0.329	OUTSET	lure	n/a	1	n/a
260.899	0.595	MUSCLEMEN	lure	n/a	1	n/a
261.499	0.311	FEVER	lure	n/a	1	n/a
261.816	0.427	RECURRENCE	lure	n/a	1	n/a
262.249	0.398	HUNTSMAN	lure	n/a	1	n/a
262.666	0.701	INCURSION	lure	n/a	1	n/a
263.383	0.611	CANCER	lure	n/a	1	n/a
263.999	0.501	WHIMSEY	lure	n/a	1	n/a
264.516	0.602	BOLT	short	n/a	1	n/a
265.199	0.367	DRUMBEAT	lure	n/a	1	n/a
265.583	0.537	HOUSEWIFE	lure	n/a	1	n/a
266.133	0.681	MEDALLION	lure	n/a	1	n/a
266.833	0.738	VALE	lure	n/a	1	n/a
267.583	0.585	MATCHMAKER	lure	n/a	1	n/a
268.183	0.578	SORCERER	lure	n/a	1	n/a
268.766	0.61	INSULATION	lure	n/a	1	n/a
269.383	0.361	BODYGUARD	lure	n/a	1	n/a
269.749	0.468	PELICAN	lure	n/a	1	n/a
270.233	0.355	MISTRIAL	lure	n/a	1	n/a
270.599	0.438	RIVERBANK	lure	n/a	1	n/a
271.049	0.942	BERET	lure	n/a	1	n/a
271.999	0.501	MODIFIER	lure	n/a	1	n/a
272.516	0.603	FOIL	short	n/a	1	n/a
273.132	0.699	FEDERATION	lure	n/a	1	n/a
273.849	0.315	CRATER	lure	n/a	1	n/a
274.182	0.305	SELF	lure	n/a	1	n/a
274.499	0.641	PRODUCTION	lure	n/a	1	n/a
275.149	0.576	MADWOMAN	lure	n/a	1	n/a
275.732	0.301	WALLPAPER	lure	n/a	1	n/a
276.116	0.441	CLOVERLEAF	lure	n/a	1	n/a
276.566	0.434	MACHINIST	lure	n/a	1	n/a
277.016	0.697	COMMANDANT	lure	n/a	1	n/a
277.732	0.667	MILDEW	lure	n/a	1	n/a
278.416	0.391	AUNT	lure	n/a	1	n/a
278.816	0.65	CYCLIST	lure	n/a	1	n/a
279.482	0.502	PRECISION	lure	n/a	1	n/a
279.999	0.501	IMPRESSION	lure	n/a	1	n/a
280.516	2.003	PHONE	long	n/a	1	n/a
282.532	0.429	SHOTGUN	lure	n/a	1	n/a
282.966	0.543	DOGMATISM	lure	n/a	1	n/a
283.516	0.634	CONSORT	lure	n/a	1	n/a
284.166	0.434	MORON	lure	n/a	1	n/a
284.616	0.387	DETRACTION	lure	n/a	1	n/a
285.016	0.541	RACER	lure	n/a	1	n/a
285.566	0.418	PERIOD	lure	n/a	1	n/a
285.999	0.501	HONEYCOMB	lure	n/a	1	n/a
286.516	2.003	SHELL	long	n/a	1	n/a
288.532	0.462	ALOE	lure	n/a	1	n/a
288.999	0.468	CORONER	lure	n/a	1	n/a
289.549	0.446	FOOTPATH	lure	n/a	1	n/a
289.999	0.56	SPECTATOR	lure	n/a	1	n/a
290.566	0.625	DIPLOMA	lure	n/a	1	n/a
291.199	0.432	REACTIVITY	lure	n/a	1	n/a
291.649	0.623	CRUCIBLE	lure	n/a	1	n/a
292.282	0.404	DISTASTE	lure	n/a	1	n/a
292.699	0.679	HIPPO	lure	n/a	1	n/a
293.382	0.603	PRECAUTION	lure	n/a	1	n/a
293.999	0.502	COUNSELOR	lure	n/a	1	n/a
294.516	1.004	CRANBERRY	fruit	detect	1	714
295.532	0.347	CONFUSION	lure	n/a	1	n/a
295.882	0.585	FARMLAND	lure	n/a	1	n/a
296.482	0.684	GESTALT	lure	n/a	1	n/a
297.182	0.408	REMn/aT	lure	n/a	1	n/a
297.602	0.65	FEUDALISM	lure	n/a	1	n/a
298.265	0.61	CROWBAR	lure	n/a	1	n/a
298.882	0.414	PROPULSION	lure	n/a	1	n/a
299.315	0.504	FROSTBITE	lure	n/a	1	n/a
299.832	0.448	SWITCHBACK	lure	n/a	1	n/a
300.299	0.529	EXCURSION	lure	n/a	1	n/a
300.915	0.403	DOUBTER	lure	n/a	1	n/a
301.332	0.482	DESCENT	lure	n/a	1	n/a
301.832	0.152	SWEEPSTAKE	lure	n/a	1	n/a
301.999	0.501	BLOTCH	lure	n/a	1	n/a
302.515	2.002	BASKET	long	n/a	1	n/a
304.532	0.546	HERNIA	lure	n/a	1	n/a
305.082	0.427	BINGO	lure	n/a	1	n/a
305.515	0.306	WIG	lure	n/a	1	n/a
305.832	0.639	WATCHBAND	lure	n/a	1	n/a
306.482	0.603	MAXIM	lure	n/a	1	n/a
307.099	0.652	HANDMAID	lure	n/a	1	n/a
307.765	0.728	CIVILITY	lure	n/a	1	n/a
308.499	0.434	FANLIGHT	lure	n/a	1	n/a
308.949	0.378	TUBE	lure	n/a	1	n/a
309.332	0.362	RATIONALE	lure	n/a	1	n/a
309.699	0.606	WINDOWSILL	lure	n/a	1	n/a
310.315	0.363	ENTHUSIASM	lure	n/a	1	n/a
