onset	duration	cond	RT	resp	cresp	acc
109.054	0.917	face	n/a	n/a	n/a	1
110.004	0.917	face	641	2	2	1
111.004	0.9	face	n/a	n/a	n/a	1
112.004	0.9	face	n/a	n/a	n/a	1
113.004	0.917	face	793	2	2	1
114.004	0.9	face	n/a	n/a	n/a	1
115.004	0.917	face	n/a	n/a	n/a	1
116.003	0.917	face	609	2	2	1
117.003	0.917	face	n/a	n/a	n/a	1
118.003	0.917	face	n/a	n/a	n/a	1
119.003	0.917	face	585	2	2	1
120.003	0.917	face	n/a	n/a	n/a	1
121.003	0.917	face	537	2	2	1
122.003	0.917	face	n/a	n/a	n/a	1
123.003	0.917	face	705	2	2	1
124.003	0.917	face	n/a	n/a	n/a	1
135.07	0.9	word	n/a	n/a	n/a	1
136.003	0.917	word	n/a	n/a	n/a	1
137.003	0.917	word	n/a	n/a	n/a	1
138.003	0.917	word	609	2	2	1
139.003	0.9	word	n/a	n/a	n/a	1
140.003	0.917	word	n/a	n/a	n/a	1
141.003	0.917	word	609	2	2	1
142.003	0.917	word	n/a	n/a	n/a	1
143.003	0.917	word	689	2	2	1
144.003	0.917	word	n/a	n/a	n/a	1
145.003	0.917	word	690	2	2	1
146.003	0.917	word	n/a	n/a	n/a	1
147.003	0.917	word	570	2	2	1
148.003	0.917	word	n/a	n/a	n/a	1
149.003	0.917	word	n/a	n/a	n/a	1
150.003	0.917	word	826	2	2	1
161.07	0.9	scene	n/a	n/a	n/a	1
162.003	0.917	scene	610	2	2	1
163.003	0.917	scene	n/a	n/a	n/a	1
164.003	0.917	scene	n/a	n/a	n/a	1
165.003	0.917	scene	514	2	2	1
166.003	0.9	scene	n/a	n/a	n/a	1
167.003	0.917	scene	458	2	2	1
168.003	0.917	scene	n/a	n/a	n/a	1
169.003	0.917	scene	610	2	2	1
170.003	0.917	scene	n/a	n/a	n/a	1
171.003	0.917	scene	466	2	2	1
172.003	0.917	scene	n/a	n/a	n/a	1
173.003	0.917	scene	n/a	n/a	n/a	1
174.003	0.917	scene	n/a	n/a	n/a	1
175.003	0.917	scene	586	2	2	1
176.003	0.917	scene	n/a	n/a	n/a	1
187.069	0.917	car	n/a	n/a	n/a	1
188.019	0.9	car	n/a	n/a	n/a	1
189.003	0.9	car	522	2	2	1
190.002	0.917	car	n/a	n/a	n/a	1
191.003	0.917	car	546	2	2	1
192.002	0.917	car	n/a	n/a	n/a	1
193.003	0.917	car	n/a	n/a	n/a	1
194.002	0.917	car	714	2	2	1
195.002	0.917	car	n/a	n/a	n/a	1
196.002	0.917	car	n/a	n/a	n/a	1
197.002	0.9	car	674	2	2	1
198.002	0.9	car	n/a	n/a	n/a	1
199.002	0.917	car	n/a	n/a	n/a	1
200.002	0.917	car	n/a	n/a	2	0
201.002	0.9	car	n/a	n/a	n/a	1
202.002	0.917	car	642	2	2	1
213.069	0.917	face	n/a	n/a	n/a	1
214.019	0.917	face	n/a	n/a	n/a	1
215.002	0.9	face	n/a	n/a	n/a	1
216.002	0.917	face	851	2	2	1
217.002	0.917	face	n/a	n/a	n/a	1
218.002	0.917	face	586	2	2	1
219.002	0.9	face	n/a	n/a	n/a	1
220.002	0.917	face	n/a	n/a	n/a	1
221.002	0.917	face	n/a	n/a	n/a	1
222.002	0.917	face	n/a	n/a	2	0
223.002	0.917	face	n/a	n/a	n/a	1
224.002	0.9	face	n/a	n/a	2	0
225.002	0.917	face	n/a	n/a	n/a	1
226.002	0.917	face	419	2	2	1
227.002	0.917	face	n/a	n/a	n/a	1
228.002	0.917	face	467	2	2	1
239.068	0.917	scene	n/a	n/a	n/a	1
240.018	0.917	scene	n/a	n/a	n/a	1
241.002	0.917	scene	747	2	2	1
242.002	0.9	scene	n/a	n/a	n/a	1
243.002	0.917	scene	547	2	2	1
244.002	0.917	scene	n/a	n/a	n/a	1
245.002	0.917	scene	n/a	n/a	n/a	1
246.002	0.917	scene	n/a	n/a	n/a	1
247.002	0.917	scene	611	2	2	1
248.002	0.917	scene	n/a	n/a	n/a	1
249.002	0.917	scene	n/a	n/a	n/a	1
250.002	0.917	scene	547	2	2	1
251.002	0.917	scene	n/a	n/a	n/a	1
252.002	0.917	scene	563	2	2	1
253.002	0.917	scene	n/a	n/a	n/a	1
254.002	0.917	scene	595	2	2	1
265.071	0.914	car	n/a	n/a	n/a	1
266.018	0.917	car	n/a	n/a	n/a	1
267.001	0.919	car	611	2	2	1
268.001	0.9	car	n/a	n/a	n/a	1
269.001	0.917	car	n/a	n/a	n/a	1
270.001	0.9	car	n/a	n/a	n/a	1
271.001	0.917	car	n/a	n/a	n/a	1
272.001	0.917	car	587	2	2	1
273.001	0.917	car	n/a	n/a	n/a	1
274.001	0.917	car	835	2	2	1
275.001	0.917	car	n/a	n/a	n/a	1
276.001	0.9	car	635	2	2	1
277.001	0.917	car	n/a	n/a	n/a	1
278.001	0.917	car	467	2	2	1
279.001	0.917	car	n/a	n/a	n/a	1
280.001	0.9	car	523	2	2	1
291.051	0.917	word	n/a	n/a	n/a	1
292.001	0.917	word	548	2	2	1
293.001	0.9	word	n/a	n/a	n/a	1
294.001	0.917	word	524	2	2	1
295.001	0.9	word	n/a	n/a	n/a	1
296.001	0.9	word	n/a	n/a	n/a	1
297.001	0.917	word	n/a	n/a	n/a	1
298.001	0.917	word	604	2	2	1
299.001	0.917	word	n/a	n/a	n/a	1
300.001	0.917	word	708	2	2	1
301.001	0.917	word	n/a	n/a	n/a	1
302.001	0.917	word	n/a	n/a	n/a	1
303.001	0.917	word	868	2	2	1
304.001	0.9	word	n/a	n/a	n/a	1
305.001	0.917	word	604	2	2	1
306.001	0.917	word	n/a	n/a	n/a	1
317.071	0.913	face	n/a	n/a	n/a	1
318.017	0.917	face	n/a	n/a	n/a	1
319.017	0.917	face	n/a	n/a	n/a	1
320.001	0.9	face	n/a	n/a	n/a	1
321.001	0.917	face	524	2	2	1
322.001	0.917	face	n/a	n/a	n/a	1
323.001	0.917	face	628	2	2	1
324.001	0.9	face	n/a	n/a	n/a	1
325.001	0.9	face	n/a	n/a	n/a	1
326.001	0.917	face	548	2	2	1
327.001	0.917	face	n/a	n/a	n/a	1
328.001	0.917	face	652	2	2	1
329.001	0.917	face	n/a	n/a	n/a	1
330.001	0.917	face	508	2	2	1
331.001	0.917	face	n/a	n/a	n/a	1
332.001	0.917	face	724	2	2	1
343.07	0.914	word	n/a	n/a	n/a	1
344.034	0.917	word	467	2	2	1
345	0.917	word	n/a	n/a	n/a	1
346	0.917	word	796	2	2	1
347	0.9	word	n/a	n/a	n/a	1
348	0.9	word	n/a	n/a	2	0
349	0.917	word	n/a	n/a	n/a	1
350	0.917	word	396	2	2	1
351	0.917	word	n/a	n/a	n/a	1
352	0.917	word	n/a	n/a	n/a	1
353	0.917	word	n/a	n/a	n/a	1
354	0.917	word	n/a	n/a	n/a	1
355	0.917	word	612	2	2	1
356	0.917	word	n/a	n/a	n/a	1
357	0.917	word	533	2	2	1
358	0.917	word	n/a	n/a	n/a	1
369.067	0.917	car	n/a	n/a	n/a	1
370.033	0.917	car	539	2	2	1
371	0.917	car	n/a	n/a	n/a	1
372	0.917	car	n/a	n/a	n/a	1
373	0.917	car	n/a	n/a	n/a	1
374	0.917	car	605	2	2	1
375	0.917	car	n/a	n/a	n/a	1
376	0.917	car	541	2	2	1
377	0.917	car	n/a	n/a	n/a	1
378	0.9	car	n/a	n/a	n/a	1
379	0.917	car	n/a	n/a	n/a	1
380	0.917	car	589	2	2	1
381	0.917	car	n/a	n/a	n/a	1
382	0.917	car	629	2	2	1
383	0.9	car	n/a	n/a	n/a	1
384	0.917	car	805	2	2	1
395.066	0.9	scene	n/a	n/a	n/a	1
396.016	0.917	scene	n/a	n/a	n/a	1
397	0.917	scene	549	2	2	1
398	0.917	scene	n/a	n/a	n/a	1
399	0.917	scene	605	2	2	1
400	0.917	scene	n/a	n/a	n/a	1
401	0.917	scene	n/a	n/a	n/a	1
402	0.917	scene	437	2	2	1
403	0.9	scene	n/a	n/a	n/a	1
404	0.917	scene	517	2	2	1
405	0.917	scene	n/a	n/a	n/a	1
406	0.917	scene	517	2	2	1
407	0.917	scene	n/a	n/a	n/a	1
408	0.917	scene	n/a	n/a	n/a	1
409	0.917	scene	629	2	2	1
410	0.917	scene	n/a	n/a	n/a	1
421.066	0.917	face	n/a	n/a	n/a	1
422.033	0.917	face	n/a	n/a	n/a	1
423.016	0.917	face	677	2	2	1
423.999	0.917	face	n/a	n/a	n/a	1
424.999	0.917	face	773	2	2	1
425.999	0.917	face	n/a	n/a	n/a	1
426.999	0.917	face	589	2	2	1
427.999	0.917	face	n/a	n/a	n/a	1
428.999	0.917	face	n/a	n/a	n/a	1
429.999	0.917	face	581	2	2	1
430.999	0.917	face	n/a	n/a	n/a	1
431.999	0.917	face	n/a	n/a	n/a	1
432.999	0.917	face	773	2	2	1
433.999	0.917	face	n/a	n/a	n/a	1
434.999	0.917	face	790	2	2	1
435.999	0.917	face	n/a	n/a	n/a	1
447.066	0.917	scene	n/a	n/a	n/a	1
448.032	0.917	scene	420	2	2	1
448.999	0.9	scene	n/a	n/a	n/a	1
449.999	0.917	scene	n/a	n/a	n/a	1
450.999	0.917	scene	614	2	2	1
451.999	0.917	scene	n/a	n/a	n/a	1
452.999	0.917	scene	494	2	2	1
453.999	0.917	scene	n/a	n/a	n/a	1
454.999	0.917	scene	438	2	2	1
455.999	0.917	scene	n/a	n/a	n/a	1
456.999	0.917	scene	n/a	n/a	n/a	1
457.999	0.917	scene	550	2	2	1
458.999	0.9	scene	n/a	n/a	n/a	1
460.015	0.917	scene	n/a	n/a	n/a	1
460.999	0.9	scene	n/a	n/a	n/a	1
462.015	0.917	scene	597	2	2	1
473.082	0.917	car	n/a	n/a	n/a	1
474.049	0.917	car	580	2	2	1
475.015	0.917	car	n/a	n/a	n/a	1
475.999	0.917	car	638	2	2	1
476.999	0.917	car	n/a	n/a	n/a	1
477.999	0.917	car	n/a	n/a	n/a	1
478.999	0.917	car	582	2	2	1
479.999	0.917	car	n/a	n/a	n/a	1
480.999	0.917	car	574	2	2	1
481.999	0.917	car	n/a	n/a	n/a	1
482.998	0.917	car	n/a	n/a	2	0
483.998	0.917	car	n/a	n/a	n/a	1
484.998	0.917	car	534	2	2	1
485.998	0.917	car	n/a	n/a	n/a	1
486.998	0.917	car	n/a	n/a	n/a	1
487.998	0.917	car	n/a	n/a	n/a	1
499.065	0.917	word	n/a	n/a	n/a	1
500.032	0.917	word	n/a	n/a	n/a	1
500.998	0.917	word	495	2	2	1
501.998	0.9	word	n/a	n/a	n/a	1
503.015	0.9	word	n/a	n/a	n/a	1
503.998	0.917	word	478	2	2	1
504.998	0.917	word	n/a	n/a	n/a	1
505.998	0.917	word	n/a	n/a	n/a	1
506.998	0.9	word	n/a	n/a	2	0
508.015	0.917	word	n/a	n/a	n/a	1
508.998	0.917	word	567	2	2	1
509.998	0.917	word	n/a	n/a	n/a	1
510.998	0.9	word	n/a	n/a	n/a	1
512.015	0.917	word	494	2	2	1
512.998	0.917	word	n/a	n/a	n/a	1
513.998	0.917	word	503	2	2	1
525.081	0.9	scene	n/a	n/a	n/a	1
526.031	0.917	scene	n/a	n/a	n/a	1
526.998	0.917	scene	599	2	2	1
527.998	0.9	scene	n/a	n/a	n/a	1
529.015	0.917	scene	742	2	2	1
529.998	0.9	scene	n/a	n/a	n/a	1
531.015	0.917	scene	518	2	2	1
531.998	0.917	scene	n/a	n/a	n/a	1
532.998	0.917	scene	471	2	2	1
533.998	0.917	scene	n/a	n/a	n/a	1
534.998	0.9	scene	n/a	n/a	n/a	1
536.014	0.9	scene	n/a	n/a	n/a	1
536.998	0.917	scene	559	2	2	1
537.998	0.9	scene	n/a	n/a	n/a	1
539.014	0.917	scene	478	2	2	1
539.998	0.917	scene	n/a	n/a	n/a	1
551.064	0.917	car	n/a	n/a	n/a	1
552.031	0.917	car	n/a	n/a	n/a	1
552.998	0.917	car	559	2	2	1
553.998	0.917	car	n/a	n/a	n/a	1
554.998	0.9	car	n/a	n/a	n/a	1
556.014	0.917	car	558	2	2	1
556.997	0.9	car	n/a	n/a	n/a	1
558.014	0.917	car	n/a	n/a	n/a	1
558.998	0.917	car	471	2	2	1
559.998	0.917	car	n/a	n/a	n/a	1
560.998	0.917	car	423	2	2	1
561.997	0.9	car	n/a	n/a	n/a	1
563.014	0.917	car	639	2	2	1
563.997	0.917	car	n/a	n/a	n/a	1
564.997	0.917	car	687	2	2	1
565.997	0.917	car	n/a	n/a	n/a	1
577.064	0.917	word	n/a	n/a	n/a	1
578.031	0.917	word	622	2	2	1
578.997	0.917	word	n/a	n/a	n/a	1
580.014	0.917	word	n/a	n/a	n/a	1
580.997	0.917	word	624	2	2	1
582.014	0.917	word	n/a	n/a	n/a	1
582.997	0.917	word	439	2	2	1
584.014	0.9	word	n/a	n/a	n/a	1
585.014	0.917	word	679	2	2	1
585.997	0.9	word	n/a	n/a	n/a	1
587.014	0.917	word	591	2	2	1
587.997	0.917	word	n/a	n/a	n/a	1
589.014	0.917	word	551	2	2	1
589.997	0.9	word	n/a	n/a	n/a	1
591.014	0.917	word	n/a	n/a	n/a	1
591.997	0.9	word	n/a	n/a	n/a	1
603.047	0.917	face	n/a	n/a	n/a	1
604.014	0.917	face	559	2	2	1
605.014	0.917	face	n/a	n/a	n/a	1
606.014	0.917	face	647	2	2	1
607.013	0.917	face	n/a	n/a	n/a	1
608.013	0.917	face	471	2	2	1
609.013	0.917	face	n/a	n/a	n/a	1
610.013	0.917	face	447	2	2	1
611.013	0.917	face	n/a	n/a	n/a	1
612.013	0.917	face	n/a	n/a	n/a	1
613.013	0.917	face	n/a	n/a	2	0
614.013	0.9	face	n/a	n/a	n/a	1
615.013	0.9	face	n/a	n/a	n/a	1
616.013	0.917	face	583	2	2	1
617.013	0.917	face	n/a	n/a	n/a	1
618.013	0.9	face	n/a	n/a	n/a	1
