onset	duration	cond	RT	resp	cresp	acc
114.006	0.902	word	496	2	2	1
114.989	0.906	word	-1000	n/a	3	0
115.989	0.907	word	-1000	n/a	3	0
116.989	0.907	word	-1000	n/a	3	0
118.006	0.901	word	552	2	2	1
118.989	0.907	word	-1000	n/a	3	0
120.006	0.905	word	896	2	2	1
120.989	0.907	word	-1000	n/a	3	0
122.006	0.906	word	-1000	n/a	3	0
122.989	0.903	word	625	2	2	1
123.989	0.906	word	-1000	n/a	3	0
135.022	0.908	face	-1000	n/a	3	0
136.006	0.901	face	600	2	2	1
136.989	0.907	face	-1000	n/a	3	0
137.989	0.901	face	673	2	2	1
138.989	0.906	face	-1000	n/a	3	0
140.005	0.906	face	-1000	n/a	3	0
140.989	0.901	face	633	3	2	0
141.989	0.905	face	-1000	n/a	3	0
142.989	0.903	face	665	2	2	1
143.989	0.906	face	-1000	n/a	3	0
144.993	0.908	face	-1000	n/a	3	0
146.005	0.906	face	-1000	n/a	3	0
146.989	0.906	face	-1000	n/a	3	0
147.989	0.903	face	625	2	2	1
148.989	0.906	face	-1000	n/a	3	0
149.989	0.901	face	857	2	2	1
161.026	0.906	car	-1000	n/a	3	0
162.005	0.905	car	-1000	n/a	3	0
162.989	0.908	car	-1000	n/a	3	0
163.989	0.902	car	553	2	2	1
164.988	0.906	car	-1000	n/a	3	0
165.988	0.907	car	-1000	n/a	3	0
167.005	0.906	car	-1000	n/a	2	0
167.988	0.905	car	-1000	n/a	3	0
168.988	0.903	car	473	2	2	1
169.988	0.907	car	-1000	n/a	3	0
170.988	0.904	car	617	2	2	1
171.988	0.907	car	-1000	n/a	3	0
173.005	0.907	car	-1000	n/a	3	0
173.988	0.901	car	625	2	2	1
174.988	0.907	car	-1000	n/a	3	0
176.005	0.901	car	593	2	2	1
187.038	0.907	scene	-1000	n/a	3	0
188.005	0.904	scene	609	2	2	1
188.988	0.906	scene	-1000	n/a	3	0
190.005	0.902	scene	529	2	2	1
190.988	0.908	scene	-1000	n/a	3	0
192.005	0.907	scene	-1000	n/a	3	0
192.988	0.906	scene	-1000	n/a	3	0
193.988	0.907	scene	-1000	n/a	3	0
195.005	0.902	scene	425	2	2	1
195.988	0.906	scene	-1000	n/a	3	0
196.988	0.904	scene	674	2	2	1
197.988	0.906	scene	-1000	n/a	3	0
198.988	0.902	scene	522	2	2	1
199.988	0.907	scene	-1000	n/a	3	0
201.005	0.902	scene	465	2	2	1
201.988	0.907	scene	-1000	n/a	3	0
213.021	0.907	car	-1000	n/a	3	0
213.988	0.902	car	706	2	2	1
214.988	0.907	car	-1000	n/a	3	0
216.004	0.907	car	-1000	n/a	3	0
216.988	0.905	car	-1000	n/a	3	0
217.988	0.901	car	18	2	2	1
218.988	0.908	car	-1000	n/a	3	0
220.004	0.907	car	-1000	n/a	3	0
220.988	0.902	car	714	2	2	1
221.988	0.906	car	-1000	n/a	3	0
223.004	0.901	car	681	2	2	1
223.988	0.907	car	-1000	n/a	3	0
225.004	0.905	car	449	2	2	1
225.988	0.905	car	-1000	n/a	3	0
226.988	0.904	car	394	2	2	1
227.988	0.907	car	-1000	n/a	3	0
239.021	0.907	word	-1000	n/a	3	0
240.004	0.905	word	-1000	n/a	3	0
240.987	0.908	word	-1000	n/a	3	0
242.004	0.903	word	602	2	2	1
242.987	0.906	word	-1000	n/a	3	0
244.004	0.907	word	-1000	n/a	3	0
245.004	0.905	word	834	2	2	1
245.987	0.906	word	-1000	n/a	3	0
247.004	0.905	word	562	2	2	1
247.987	0.907	word	-1000	n/a	3	0
248.987	0.907	word	-1000	n/a	3	0
250.004	0.902	word	682	2	2	1
250.987	0.907	word	-1000	n/a	3	0
252.004	0.907	word	-1000	n/a	2	0
252.987	0.907	word	-1000	n/a	3	0
254.004	0.904	word	394	2	2	1
265.037	0.906	scene	-1000	n/a	3	0
266.004	0.907	scene	-1000	n/a	3	0
266.987	0.905	scene	-1000	n/a	3	0
267.987	0.902	scene	707	2	2	1
268.987	0.907	scene	-1000	n/a	3	0
270.004	0.902	scene	738	2	2	1
270.987	0.906	scene	-1000	n/a	3	0
272.004	0.904	scene	602	2	2	1
272.987	0.906	scene	-1000	n/a	3	0
273.987	0.904	scene	339	2	2	1
274.987	0.908	scene	-1000	n/a	3	0
276.004	0.901	scene	442	2	2	1
276.987	0.907	scene	-1000	n/a	3	0
278.004	0.905	scene	426	2	2	1
278.987	0.907	scene	-1000	n/a	3	0
280.004	0.907	scene	-1000	n/a	3	0
291.037	0.907	face	-1000	n/a	3	0
292.003	0.905	face	570	2	2	1
292.987	0.905	face	-1000	n/a	3	0
293.987	0.906	face	-1000	n/a	3	0
295.003	0.902	face	594	2	2	1
295.987	0.907	face	-1000	n/a	3	0
296.987	0.904	face	507	2	2	1
298.003	0.906	face	-1000	n/a	3	0
299.003	0.902	face	458	2	2	1
299.987	0.905	face	-1000	n/a	3	0
301.003	0.906	face	402	2	2	1
301.987	0.906	face	-1000	n/a	3	0
303.003	0.907	face	-1000	n/a	3	0
304.003	0.905	face	-1000	n/a	3	0
305.003	0.904	face	539	2	2	1
305.986	0.906	face	-1000	n/a	3	0
317.02	0.907	word	-1000	n/a	3	0
317.986	0.904	word	699	2	2	1
318.986	0.907	word	-1000	n/a	3	0
320.003	0.907	word	-1000	n/a	3	0
321.003	0.908	word	-1000	n/a	3	0
322.003	0.906	word	-1000	n/a	3	0
322.986	0.901	word	459	2	2	1
323.986	0.906	word	-1000	n/a	3	0
325.003	0.905	word	635	2	2	1
325.986	0.907	word	-1000	n/a	3	0
327.003	0.906	word	-1000	n/a	2	0
327.986	0.905	word	211	2	3	0
328.986	0.907	word	-1000	n/a	3	0
330.003	0.905	word	587	2	2	1
330.986	0.906	word	-1000	n/a	3	0
332.003	0.905	word	451	2	2	1
343.036	0.908	face	-1000	n/a	3	0
344.003	0.902	face	787	2	2	1
344.986	0.906	face	-1000	n/a	3	0
346.003	0.902	face	467	2	2	1
347.003	0.907	face	-1000	n/a	3	0
348.003	0.902	face	435	2	2	1
349.003	0.907	face	-1000	n/a	3	0
350.003	0.902	face	387	2	2	1
350.986	0.908	face	-1000	n/a	3	0
351.986	0.907	face	-1000	n/a	3	0
353.003	0.906	face	-1000	n/a	3	0
354.002	0.901	face	459	2	2	1
354.986	0.906	face	-1000	n/a	3	0
356.002	0.906	face	-1000	n/a	3	0
356.986	0.905	face	684	2	2	1
358.002	0.906	face	-1000	n/a	3	0
369.036	0.907	scene	-1000	n/a	3	0
370.002	0.906	scene	-1000	n/a	3	0
370.986	0.908	scene	-1000	n/a	3	0
371.986	0.901	scene	540	2	2	1
372.986	0.907	scene	-1000	n/a	3	0
374.002	0.907	scene	-1000	n/a	2	0
375.002	0.908	scene	-1000	n/a	3	0
376.005	0.906	scene	-1000	n/a	3	0
377.002	0.904	scene	420	2	2	1
377.986	0.907	scene	-1000	n/a	3	0
379.002	0.907	scene	-1000	n/a	3	0
380.002	0.9	scene	532	2	2	1
380.985	0.906	scene	-1000	n/a	3	0
382.002	0.905	scene	388	2	2	1
382.985	0.906	scene	-1000	n/a	3	0
384.002	0.903	scene	452	2	2	1
395.035	0.907	car	-1000	n/a	3	0
396.002	0.907	car	-1000	n/a	3	0
396.985	0.903	car	564	2	2	1
397.985	0.907	car	-1000	n/a	3	0
399.002	0.907	car	-1000	n/a	3	0
400.002	0.902	car	548	2	2	1
400.985	0.907	car	-1000	n/a	3	0
402.002	0.904	car	540	2	2	1
402.985	0.907	car	-1000	n/a	3	0
404.002	0.901	car	676	2	2	1
404.985	0.907	car	-1000	n/a	3	0
406.002	0.906	car	-1000	n/a	3	0
406.985	0.906	car	-1000	n/a	3	0
408.002	0.901	car	676	2	2	1
408.985	0.906	car	-1000	n/a	3	0
410.002	0.901	car	484	2	2	1
421.035	0.907	scene	-1000	n/a	3	0
422.002	0.906	scene	-1000	n/a	3	0
423.002	0.902	scene	644	2	2	1
423.968	0.905	scene	-1000	n/a	3	0
425.002	0.902	scene	388	2	2	1
426.001	0.906	scene	-1000	n/a	3	0
427.001	0.905	scene	468	2	2	1
428.001	0.907	scene	-1000	n/a	3	0
429.001	0.906	scene	-1000	n/a	3	0
429.985	0.906	scene	381	2	2	1
431.001	0.906	scene	-1000	n/a	3	0
432.001	0.904	scene	508	2	2	1
432.985	0.907	scene	-1000	n/a	3	0
434.001	0.903	scene	516	2	2	1
434.985	0.906	scene	-1000	n/a	3	0
436.001	0.906	scene	-1000	n/a	3	0
447.035	0.908	car	-1000	n/a	3	0
448.001	0.904	car	693	2	2	1
448.985	0.906	car	-1000	n/a	3	0
450.001	0.907	car	-1000	n/a	3	0
451.004	0.903	car	610	2	2	1
452.001	0.907	car	-1000	n/a	3	0
453.001	0.906	car	-1000	n/a	3	0
454.001	0.902	car	661	2	2	1
454.984	0.906	car	-1000	n/a	3	0
456.001	0.907	car	-1000	n/a	3	0
457.001	0.903	car	677	2	2	1
457.984	0.907	car	-1000	n/a	3	0
459.001	0.903	car	733	2	2	1
459.984	0.906	car	-1000	n/a	3	0
461.001	0.901	car	525	2	2	1
461.984	0.907	car	-1000	n/a	3	0
473.018	0.907	face	-1000	n/a	3	0
474.002	0.907	face	-1000	n/a	3	0
475.001	0.902	face	501	2	2	1
475.984	0.907	face	-1000	n/a	3	0
477.001	0.903	face	517	2	2	1
478.001	0.906	face	-1000	n/a	3	0
479.001	0.902	face	573	2	2	1
479.984	0.905	face	-1000	n/a	3	0
481.001	0.907	face	-1000	n/a	3	0
482.001	0.901	face	509	2	2	1
483.001	0.907	face	-1000	n/a	3	0
484.004	0.905	face	658	2	2	1
485.004	0.907	face	-1000	n/a	3	0
486.001	0.907	face	-1000	n/a	3	0
487.001	0.906	face	637	2	2	1
488.001	0.906	face	-1000	n/a	3	0
499.034	0.907	word	-1000	n/a	3	0
500	0.907	word	-1000	n/a	3	0
501.001	0.907	word	-1000	n/a	3	0
502	0.905	word	693	2	2	1
503	0.907	word	-1000	n/a	3	0
504	0.904	word	781	2	2	1
505	0.906	word	-1000	n/a	3	0
506	0.906	word	-1000	n/a	3	0
507	0.901	word	701	2	2	1
507.984	0.907	word	-1000	n/a	3	0
509	0.903	word	493	2	2	1
509.984	0.907	word	-1000	n/a	3	0
511	0.904	word	549	2	2	1
512	0.907	word	-1000	n/a	3	0
513	0.906	word	-1000	n/a	3	0
514	0.904	word	710	2	2	1
525.033	0.906	face	-1000	n/a	3	0
526	0.906	face	-1000	n/a	3	0
527.002	0.906	face	-1000	n/a	3	0
528.003	0.901	face	371	2	2	1
529	0.907	face	-1000	n/a	3	0
530	0.902	face	742	2	2	1
531	0.908	face	-1000	n/a	3	0
532.002	0.901	face	483	2	2	1
532.983	0.906	face	-1000	n/a	3	0
534	0.905	face	494	2	2	1
535	0.906	face	-1000	n/a	3	0
536	0.907	face	-1000	n/a	3	0
537	0.901	face	454	2	2	1
538	0.907	face	-1000	n/a	3	0
539.002	0.905	face	515	2	2	1
540.003	0.907	face	-1000	n/a	3	0
551.05	0.907	car	-1000	n/a	3	0
552	0.906	car	-1000	n/a	3	0
553	0.905	car	638	2	2	1
554	0.907	car	-1000	n/a	3	0
555	0.903	car	574	2	2	1
555.983	0.905	car	-1000	n/a	3	0
557	0.907	car	-1000	n/a	3	0
558	0.905	car	638	2	2	1
559	0.907	car	-1000	n/a	3	0
560	0.906	car	-1000	n/a	3	0
561	0.905	car	694	2	2	1
562	0.906	car	-1000	n/a	3	0
563	0.903	car	518	2	2	1
563.983	0.906	car	-1000	n/a	3	0
565	0.907	car	-1000	n/a	3	0
566.002	0.903	car	460	2	2	1
577.034	0.906	word	-1000	n/a	3	0
577.999	0.904	word	630	2	2	1
578.983	0.905	word	-1000	n/a	3	0
579.999	0.907	word	-1000	n/a	3	0
580.999	0.907	word	-1000	n/a	3	0
582.002	0.903	word	476	2	2	1
582.999	0.907	word	-1000	n/a	3	0
583.999	0.905	word	-1000	n/a	3	0
584.999	0.905	word	566	2	2	1
585.999	0.906	word	-1000	n/a	3	0
586.999	0.903	word	526	2	2	1
587.999	0.905	word	-1000	n/a	3	0
588.999	0.901	word	438	2	2	1
589.999	0.907	word	-1000	n/a	3	0
590.999	0.907	word	-1000	n/a	3	0
592.002	0.905	word	612	2	2	1
603.049	0.907	scene	-1000	n/a	3	0
603.999	0.906	scene	-1000	n/a	3	0
604.999	0.904	scene	559	2	2	1
605.999	0.906	scene	-1000	n/a	3	0
606.999	0.901	scene	455	2	2	1
607.999	0.907	scene	-1000	n/a	3	0
609.002	0.906	scene	-1000	n/a	3	0
610.002	0.906	scene	372	2	2	1
611.001	0.907	scene	-1000	n/a	3	0
612.001	0.908	scene	-1000	n/a	3	0
613.003	0.906	scene	443	2	2	1
614.002	0.908	scene	-1000	n/a	3	0
615.003	0.901	scene	459	2	2	1
615.999	0.907	scene	-1000	n/a	3	0
616.999	0.902	scene	367	2	2	1
617.999	0.906	scene	-1000	n/a	3	0
