onset	duration	stim	cond	resp	acc	RT
32.201	0.454	HOSIERY	lure	n/a	1	n/a
32.668	0.75	SUBMARINE	lure	n/a	1	n/a
33.435	0.467	BOTANY	lure	n/a	1	n/a
33.918	0.42	OPPONENT	lure	n/a	1	n/a
34.351	0.354	CARETAKER	lure	n/a	1	n/a
34.718	0.478	BYPRODUCT	lure	n/a	1	n/a
35.201	0.54	BARN	lure	n/a	1	n/a
35.751	0.675	OUTFIELD	lure	n/a	1	n/a
36.438	0.523	GIST	lure	n/a	1	n/a
37.035	0.661	FOLK	lure	n/a	1	n/a
37.701	0.479	ANVIL	lure	n/a	1	n/a
38.185	0.318	BRAILLE	lure	n/a	1	n/a
38.518	0.579	HEADLINE	lure	n/a	1	n/a
39.101	0.898	DALE	lure	n/a	1	n/a
40.018	0.501	CASSETTE	lure	n/a	1	n/a
40.535	2.002	ORNAMENT	long	n/a	1	n/a
42.553	0.72	COMMUTE	lure	n/a	1	n/a
43.285	0.447	MUSK	lure	n/a	1	n/a
43.751	0.705	POINTER	lure	n/a	1	n/a
44.468	0.577	STOOL	lure	n/a	1	n/a
45.051	0.547	POTATO	lure	n/a	1	n/a
45.618	0.696	MAINSTAY	lure	n/a	1	n/a
46.318	0.523	ALLEGIANCE	lure	n/a	1	n/a
46.851	0.307	INSET	lure	n/a	1	n/a
47.168	0.476	NEBULA	lure	n/a	1	n/a
47.651	0.349	SENIORITY	lure	n/a	1	n/a
48.018	0.501	GLORY	lure	n/a	1	n/a
48.534	1.002	BLUEBERRY	fruit	detect	1	567
49.551	0.385	SENDER	lure	n/a	1	n/a
50.001	0.459	LATRINE	lure	n/a	1	n/a
50.468	0.531	BERK	lure	n/a	1	n/a
51.018	0.621	SAVANNAH	lure	n/a	1	n/a
51.652	0.667	TORQUE	lure	n/a	1	n/a
52.334	0.344	BEHALF	lure	n/a	1	n/a
52.684	0.572	FRONTAGE	lure	n/a	1	n/a
53.268	0.577	KEYSTONE	lure	n/a	1	n/a
53.851	0.698	NUT	lure	n/a	1	n/a
54.568	0.303	FELICITY	lure	n/a	1	n/a
54.884	0.528	TOUCHSTONE	lure	n/a	1	n/a
55.418	0.498	STINGER	lure	n/a	1	n/a
55.934	0.665	ASSESSMENT	lure	n/a	1	n/a
56.618	0.556	AFTERMATH	lure	n/a	1	n/a
57.184	0.605	DOER	lure	n/a	1	n/a
57.801	0.558	REFUND	lure	n/a	1	n/a
58.372	0.534	BLOWER	lure	n/a	1	n/a
58.918	0.52	RECEIPT	lure	n/a	1	n/a
59.451	0.666	ABSORPTION	lure	n/a	1	n/a
60.134	0.658	BIRCH	lure	n/a	1	n/a
60.801	0.41	ABSORBER	lure	n/a	1	n/a
61.284	0.715	SCOUNDREL	lure	n/a	1	n/a
62.018	0.5	PRETZEL	lure	n/a	1	n/a
62.534	2.002	STADIUM	long	n/a	1	n/a
64.551	0.538	ELONGATION	lure	n/a	1	n/a
65.101	0.403	PERIL	lure	n/a	1	n/a
65.518	0.539	EVILDOER	lure	n/a	1	n/a
66.069	0.655	RECESSION	lure	n/a	1	n/a
66.734	0.713	HAIKU	lure	n/a	1	n/a
67.451	0.697	REGENT	lure	n/a	1	n/a
68.168	0.64	HUNTSMAN	lure	n/a	1	n/a
68.818	0.554	TECHNIQUE	lure	n/a	1	n/a
69.384	0.719	SCAFFOLD	lure	n/a	1	n/a
70.117	0.441	WHISTLE	lure	n/a	1	n/a
70.568	0.577	VIOLIN	lure	n/a	1	n/a
71.151	0.849	SUPREME	lure	n/a	1	n/a
72.017	0.501	DAIQUIRI	lure	n/a	1	n/a
72.534	1.002	PEAR	fruit	detect	1	759
73.551	0.541	LOCKET	lure	n/a	1	n/a
74.101	0.376	TOOL	lure	n/a	1	n/a
74.484	0.703	STUPIDITY	lure	n/a	1	n/a
75.267	0.662	SUPEREGO	lure	n/a	1	n/a
75.934	0.496	HEAVEN	lure	n/a	1	n/a
76.434	0.512	Un/aEST	lure	n/a	1	n/a
76.951	0.582	ANNEXATION	lure	n/a	1	n/a
77.551	0.535	MOBSTER	lure	n/a	1	n/a
78.101	0.547	SCREE	lure	n/a	1	n/a
78.667	0.488	WRISTBAND	lure	n/a	1	n/a
79.167	0.439	ESTIMATION	lure	n/a	1	n/a
79.617	0.714	PINHEAD	lure	n/a	1	n/a
80.351	0.719	THROTTLE	lure	n/a	1	n/a
81.084	0.489	COUCH	lure	n/a	1	n/a
81.584	0.633	NOMINATION	lure	n/a	1	n/a
82.234	0.597	GENTILE	lure	n/a	1	n/a
82.851	0.312	CLIFF	lure	n/a	1	n/a
83.167	0.732	FALSITY	lure	n/a	1	n/a
83.917	0.58	GREYHOUND	lure	n/a	1	n/a
84.501	0.735	ZONE	lure	n/a	1	n/a
85.251	0.748	PERJURY	lure	n/a	1	n/a
86.017	0.503	PONE	lure	n/a	1	n/a
86.534	1.004	GRAPEFRUIT	fruit	detect	1	591
87.617	0.639	DISCLOSURE	lure	n/a	1	n/a
88.267	0.55	VOLATILITY	lure	n/a	1	n/a
88.834	0.426	SOFTENER	lure	n/a	1	n/a
89.267	0.361	STANCE	lure	n/a	1	n/a
89.634	0.39	MAMA	lure	n/a	1	n/a
90.034	0.607	ELECTION	lure	n/a	1	n/a
90.653	0.473	LINGO	lure	n/a	1	n/a
91.134	0.678	BEDSTEAD	lure	n/a	1	n/a
91.817	0.557	PARAGRAPH	lure	n/a	1	n/a
92.384	0.384	FOREFINGER	lure	n/a	1	n/a
92.784	0.461	MENU	lure	n/a	1	n/a
93.251	0.475	DEMEANOR	lure	n/a	1	n/a
93.734	0.591	AFTERSHAVE	lure	n/a	1	n/a
94.337	0.575	PASTRY	lure	n/a	1	n/a
94.917	0.612	GODSEND	lure	n/a	1	n/a
95.534	0.477	PIRATE	lure	n/a	1	n/a
96.017	0.561	FAD	lure	n/a	1	n/a
96.584	0.352	CHATTERBOX	lure	n/a	1	n/a
96.951	0.676	INSTINCT	lure	n/a	1	n/a
97.638	0.535	MEMORY	lure	n/a	1	n/a
98.25	0.565	TRUANCY	lure	n/a	1	n/a
98.834	0.735	SEAFRONT	lure	n/a	1	n/a
99.584	0.408	PULLOVER	lure	n/a	1	n/a
100.017	0.502	CORNFLOUR	lure	n/a	1	n/a
100.534	0.603	LAKE	short	n/a	1	n/a
101.15	0.484	HASTE	lure	n/a	1	n/a
101.65	0.733	PATHOLOGY	lure	n/a	1	n/a
102.4	0.703	DIPLOMACY	lure	n/a	1	n/a
103.117	0.418	STUD	lure	n/a	1	n/a
103.55	0.35	BRICKLAYER	lure	n/a	1	n/a
103.917	0.345	VELOCITY	lure	n/a	1	n/a
104.267	0.54	TENEMENT	lure	n/a	1	n/a
104.817	0.663	STARLING	lure	n/a	1	n/a
105.484	0.686	PIPER	lure	n/a	1	n/a
106.184	0.667	CARNIVAL	lure	n/a	1	n/a
106.867	0.503	SYMBOL	lure	n/a	1	n/a
107.384	0.364	CONSULATE	lure	n/a	1	n/a
107.767	0.51	HOLOGRAPH	lure	n/a	1	n/a
108.284	0.594	RELIEF	lure	n/a	1	n/a
108.884	0.484	PENTAGON	lure	n/a	1	n/a
109.45	0.54	LARD	lure	n/a	1	n/a
110.017	0.501	SPELLER	lure	n/a	1	n/a
110.534	2.001	PUPPET	long	n/a	1	n/a
112.55	0.65	LIPSTICK	lure	n/a	1	n/a
113.217	0.674	GROUPIE	lure	n/a	1	n/a
113.9	0.365	DISQUIET	lure	n/a	1	n/a
114.284	0.737	ROLLER	lure	n/a	1	n/a
115.034	0.648	TAXICAB	lure	n/a	1	n/a
115.7	0.594	DENIM	lure	n/a	1	n/a
116.3	0.387	SONGBOOK	lure	n/a	1	n/a
116.7	0.734	OFFICE	lure	n/a	1	n/a
117.45	0.677	MISCOUNT	lure	n/a	1	n/a
118.134	0.587	MIDWEEK	lure	n/a	1	n/a
118.733	0.51	SCULLERY	lure	n/a	1	n/a
119.25	0.749	ORTHODOXY	lure	n/a	1	n/a
120.017	0.502	BACKACHE	lure	n/a	1	n/a
120.533	1.003	MULBERRY	fruit	detect	1	664
121.55	0.426	FORMALITY	lure	n/a	1	n/a
121.983	0.442	PROVINCE	lure	n/a	1	n/a
122.433	0.387	ESPIONAGE	lure	n/a	1	n/a
122.9	0.746	MINEFIELD	lure	n/a	1	n/a
123.65	0.41	DOCKYARD	lure	n/a	1	n/a
124.067	0.745	REMARRIAGE	lure	n/a	1	n/a
124.817	0.334	BUREAUCRAT	lure	n/a	1	n/a
125.167	0.329	ANTECEDENT	lure	n/a	1	n/a
125.5	0.733	PHENOMENON	lure	n/a	1	n/a
126.25	0.548	SALIVA	lure	n/a	1	n/a
126.817	0.444	MANATEE	lure	n/a	1	n/a
127.267	0.5	EMINENCE	lure	n/a	1	n/a
127.783	0.571	HISTORIAN	lure	n/a	1	n/a
128.367	0.424	HITTER	lure	n/a	1	n/a
128.8	0.494	ASCETIC	lure	n/a	1	n/a
129.3	0.633	DELUGE	lure	n/a	1	n/a
129.95	0.716	BIOGRAPHER	lure	n/a	1	n/a
130.683	0.509	MARLIN	lure	n/a	1	n/a
131.2	0.682	DEPICTION	lure	n/a	1	n/a
131.9	0.566	FREEHOLDER	lure	n/a	1	n/a
132.483	0.703	CAFFEINE	lure	n/a	1	n/a
133.2	0.417	WIZARD	lure	n/a	1	n/a
133.633	0.357	EXPECTANCE	lure	n/a	1	n/a
134.067	0.501	MIDSHIP	lure	n/a	1	n/a
134.583	2.001	CURTAIN	long	n/a	1	n/a
136.6	0.537	BOOKSHOP	lure	n/a	1	n/a
137.15	0.625	PLATTER	lure	n/a	1	n/a
137.783	0.512	MATADOR	lure	n/a	1	n/a
138.3	0.735	PRECEDENCE	lure	n/a	1	n/a
139.05	0.553	MANHOLE	lure	n/a	1	n/a
139.617	0.44	CLAN	lure	n/a	1	n/a
140.067	0.62	PREDICATE	lure	n/a	1	n/a
140.7	0.52	TAILPIECE	lure	n/a	1	n/a
141.233	0.75	QUICHE	lure	n/a	1	n/a
142	1.991	WARDEN	lure	n/a	1	n/a
144.016	0.502	BOUGH	lure	n/a	1	n/a
144.533	2.002	CHALK	long	n/a	1	n/a
146.55	0.426	STRAW	lure	n/a	1	n/a
146.983	0.737	VALENCE	lure	n/a	1	n/a
147.733	0.549	PSYCHE	lure	n/a	1	n/a
148.3	0.69	LIMERICK	lure	n/a	1	n/a
149	0.716	INGREDIENT	lure	n/a	1	n/a
149.733	0.63	PATRIOTISM	lure	n/a	1	n/a
150.433	0.686	MISSION	lure	n/a	1	n/a
151.133	0.413	PROPENSITY	lure	n/a	1	n/a
151.566	0.559	CARAVAN	lure	n/a	1	n/a
152.133	0.539	LANTERN	lure	n/a	1	n/a
152.683	0.453	SKETCHPAD	lure	n/a	1	n/a
153.15	0.84	PROCESSOR	lure	n/a	1	n/a
154.016	0.502	GOTHICISM	lure	n/a	1	n/a
154.533	0.603	TICKET	short	n/a	1	n/a
155.15	0.305	SCEPTICISM	lure	n/a	1	n/a
155.466	0.503	POUCH	lure	n/a	1	n/a
155.983	0.472	SHOPPER	lure	n/a	1	n/a
156.466	0.689	REEF	lure	n/a	1	n/a
157.167	0.386	JURIST	lure	n/a	1	n/a
157.566	0.306	BLOODSTOCK	lure	n/a	1	n/a
157.884	0.537	WALKER	lure	n/a	1	n/a
158.434	0.484	DEPLETION	lure	n/a	1	n/a
158.933	0.677	CRITIC	lure	n/a	1	n/a
159.616	0.642	GEESE	lure	n/a	1	n/a
160.266	0.734	SKETCHBOOK	lure	n/a	1	n/a
161.016	0.58	RACQUET	lure	n/a	1	n/a
161.666	0.326	GEM	lure	n/a	1	n/a
162.016	0.502	ABSTINENCE	lure	n/a	1	n/a
162.533	0.602	BUCKET	short	n/a	1	n/a
163.15	0.409	WIDTH	lure	n/a	1	n/a
163.566	0.633	TIGER	lure	n/a	1	n/a
164.216	0.333	TELEGRAPHY	lure	n/a	1	n/a
164.566	0.668	STINKER	lure	n/a	1	n/a
165.25	0.323	KNOLL	lure	n/a	1	n/a
165.583	0.694	BOXCAR	lure	n/a	1	n/a
166.283	0.549	JAR	lure	n/a	1	n/a
166.849	0.647	ROD	lure	n/a	1	n/a
167.499	0.739	HEADLAND	lure	n/a	1	n/a
168.25	0.422	FORKLIFT	lure	n/a	1	n/a
168.684	0.354	PASTRAMI	lure	n/a	1	n/a
169.049	0.942	RAINSTORM	lure	n/a	1	n/a
170.016	0.502	SUBMISSION	lure	n/a	1	n/a
170.533	2.001	BRAKE	long	n/a	1	n/a
172.549	0.502	JUROR	lure	n/a	1	n/a
173.066	0.363	VILLAGER	lure	n/a	1	n/a
173.433	0.421	UNCONCERN	lure	n/a	1	n/a
173.933	0.392	JAZZ	lure	n/a	1	n/a
174.333	0.405	DISCRETION	lure	n/a	1	n/a
174.749	0.594	PIXIE	lure	n/a	1	n/a
175.349	0.642	RACETRACK	lure	n/a	1	n/a
176.016	0.502	CROCODILE	lure	n/a	1	n/a
176.533	0.602	LEAF	short	n/a	1	n/a
177.149	0.693	CONVERSANT	lure	n/a	1	n/a
177.849	0.417	CRUSHER	lure	n/a	1	n/a
178.283	0.435	WINDBREAK	lure	n/a	1	n/a
178.733	0.703	AIRFORCE	lure	n/a	1	n/a
179.449	0.698	ZOOLOGIST	lure	n/a	1	n/a
180.166	0.646	STEWARD	lure	n/a	1	n/a
180.816	0.593	FIREBRICK	lure	n/a	1	n/a
181.416	0.708	SCAR	lure	n/a	1	n/a
182.133	0.615	WRIST	lure	n/a	1	n/a
182.766	0.364	MONOTONE	lure	n/a	1	n/a
183.149	0.472	VANITY	lure	n/a	1	n/a
183.633	0.467	CLERGYMEN	lure	n/a	1	n/a
184.116	0.415	HOLDER	lure	n/a	1	n/a
184.549	0.722	REFEREE	lure	n/a	1	n/a
185.349	0.642	MULTITUDE	lure	n/a	1	n/a
186.016	0.501	WINGSPREAD	lure	n/a	1	n/a
186.533	0.602	BANNER	short	n/a	1	n/a
187.149	0.603	MODERNISM	lure	n/a	1	n/a
187.766	0.608	DECIMATION	lure	n/a	1	n/a
188.383	0.583	ASSERTION	lure	n/a	1	n/a
188.983	0.377	SWEATSHIRT	lure	n/a	1	n/a
189.366	0.577	DISLOYALTY	lure	n/a	1	n/a
189.949	0.418	CONTIGUITY	lure	n/a	1	n/a
190.383	0.567	PHARMACIST	lure	n/a	1	n/a
190.966	0.324	CARDIGAN	lure	n/a	1	n/a
191.299	0.31	EROSION	lure	n/a	1	n/a
191.616	0.621	FACADE	lure	n/a	1	n/a
192.249	0.52	MORSEL	lure	n/a	1	n/a
192.782	1.21	WIDOWER	lure	n/a	1	n/a
194.016	0.5	REPLAY	lure	n/a	1	n/a
194.532	0.602	COAL	short	n/a	1	n/a
195.149	0.373	EXPORT	lure	n/a	1	n/a
195.532	0.636	HANDLER	lure	n/a	1	n/a
196.182	0.629	PEGBOARD	lure	n/a	1	n/a
196.882	0.499	HAVEN	lure	n/a	1	n/a
197.399	0.675	VERTIGO	lure	n/a	1	n/a
198.082	0.748	SKIT	lure	n/a	1	n/a
198.849	0.674	HUMPBACK	lure	n/a	1	n/a
199.536	0.692	INVENTORY	lure	n/a	1	n/a
200.232	0.434	CELLULOSE	lure	n/a	1	n/a
200.682	0.655	METHANE	lure	n/a	1	n/a
201.349	0.554	MUSKETEER	lure	n/a	1	n/a
201.916	0.61	BALL	lure	n/a	1	n/a
202.532	0.327	DEFENDER	lure	n/a	1	n/a
202.866	1.127	LETTERBOX	lure	n/a	1	n/a
204.016	0.502	OUTFITTER	lure	n/a	1	n/a
204.532	2.001	MAZE	long	n/a	1	n/a
206.549	0.512	TRAVESTY	lure	n/a	1	n/a
207.066	0.309	CHALET	lure	n/a	1	n/a
207.382	0.583	RAMPAGE	lure	n/a	1	n/a
207.982	0.657	EXISTENCE	lure	n/a	1	n/a
208.649	0.603	ADVERSITY	lure	n/a	1	n/a
209.266	0.372	WARDROBE	lure	n/a	1	n/a
209.649	0.5	TERRIER	lure	n/a	1	n/a
210.236	0.521	VANE	lure	n/a	1	n/a
210.766	0.406	TANGERINE	lure	n/a	1	n/a
211.182	0.808	PROTECTION	lure	n/a	1	n/a
212.016	0.501	INTIMACY	lure	n/a	1	n/a
212.532	0.602	SPARK	short	n/a	1	n/a
213.149	0.379	HOTPLATE	lure	n/a	1	n/a
213.532	0.724	SUBSTANCE	lure	n/a	1	n/a
214.266	0.742	MOURNER	lure	n/a	1	n/a
215.016	0.516	PETROL	lure	n/a	1	n/a
215.549	0.493	TEASPOON	lure	n/a	1	n/a
216.053	0.59	PREHISTORY	lure	n/a	1	n/a
216.649	0.352	DEFECT	lure	n/a	1	n/a
217.015	0.617	ORCHARD	lure	n/a	1	n/a
217.649	0.309	BOY	lure	n/a	1	n/a
217.965	0.457	SNOUT	lure	n/a	1	n/a
218.432	0.746	CONFIDANT	lure	n/a	1	n/a
219.182	0.81	HAREM	lure	n/a	1	n/a
220.015	0.501	BOYHOOD	lure	n/a	1	n/a
220.532	2.003	PISTOL	long	n/a	1	n/a
222.549	0.721	AIDE	lure	n/a	1	n/a
223.349	0.517	LADY	lure	n/a	1	n/a
223.882	0.537	HAKE	lure	n/a	1	n/a
224.432	0.398	UNDERBRUSH	lure	n/a	1	n/a
224.849	0.394	COLLOQUIUM	lure	n/a	1	n/a
225.249	0.382	STOREHOUSE	lure	n/a	1	n/a
225.649	0.605	BATTLESHIP	lure	n/a	1	n/a
226.265	0.564	HARDCOVER	lure	n/a	1	n/a
226.849	0.579	THUG	lure	n/a	1	n/a
227.432	0.56	CREWMEMBER	lure	n/a	1	n/a
228.015	0.503	WIG	lure	n/a	1	n/a
228.532	0.602	PYRAMID	short	n/a	1	n/a
229.149	0.749	DIAMETER	lure	n/a	1	n/a
229.915	0.487	BRIDGEHEAD	lure	n/a	1	n/a
230.415	0.322	SHEEPSKIN	lure	n/a	1	n/a
230.749	0.337	TOMB	lure	n/a	1	n/a
231.099	0.74	OVERLORD	lure	n/a	1	n/a
231.849	0.521	COLLUSION	lure	n/a	1	n/a
232.382	0.525	PUFFER	lure	n/a	1	n/a
232.919	0.472	DEADLOCK	lure	n/a	1	n/a
233.399	0.456	NECESSITY	lure	n/a	1	n/a
233.932	0.34	PUZZLEMENT	lure	n/a	1	n/a
234.282	0.604	MUSKRAT	lure	n/a	1	n/a
234.899	0.375	CHAPLAIN	lure	n/a	1	n/a
235.282	0.709	COUNTRYMAN	lure	n/a	1	n/a
236.015	0.503	TURNABOUT	lure	n/a	1	n/a
236.532	2.002	GRAVEL	long	n/a	1	n/a
238.549	0.741	GAZETTE	lure	n/a	1	n/a
239.301	0.721	TOLERATION	lure	n/a	1	n/a
240.032	0.303	LENDER	lure	n/a	1	n/a
240.348	0.51	WARRANTEE	lure	n/a	1	n/a
240.865	0.709	DEFLATION	lure	n/a	1	n/a
241.582	0.717	CHORE	lure	n/a	1	n/a
242.315	0.479	AVIATION	lure	n/a	1	n/a
242.798	0.604	INNUENDO	lure	n/a	1	n/a
243.415	0.577	CUPBOARD	lure	n/a	1	n/a
244.015	0.501	TURNPIKE	lure	n/a	1	n/a
244.532	2.002	GALLON	long	n/a	1	n/a
246.548	0.444	OWNERSHIP	lure	n/a	1	n/a
246.998	0.426	PARANOIA	lure	n/a	1	n/a
247.432	0.459	AUDACITY	lure	n/a	1	n/a
247.965	0.733	PERMANENCE	lure	n/a	1	n/a
248.715	0.522	FIRELIGHT	lure	n/a	1	n/a
249.248	0.627	HIGHWAYMAN	lure	n/a	1	n/a
249.882	0.11	TRUCE	lure	n/a	1	n/a
250.015	0.501	CONSTRAINT	lure	n/a	1	n/a
250.532	1.003	BLUEBERRY	fruit	detect	1	642
251.548	0.503	FOREBODING	lure	n/a	1	n/a
252.065	0.311	DISTILLERY	lure	n/a	1	n/a
252.382	0.639	FOREWORD	lure	n/a	1	n/a
253.032	0.418	CONCLUSION	lure	n/a	1	n/a
253.465	0.514	CORNFLOWER	lure	n/a	1	n/a
253.982	0.66	SUMMIT	lure	n/a	1	n/a
254.648	0.426	REPETITION	lure	n/a	1	n/a
255.082	0.507	RELAPSE	lure	n/a	1	n/a
255.598	0.69	OUTBACK	lure	n/a	1	n/a
256.298	0.501	ALIGNMENT	lure	n/a	1	n/a
256.815	0.419	HOLLY	lure	n/a	1	n/a
257.248	0.713	SURREALISM	lure	n/a	1	n/a
257.965	0.541	CHURCHYARD	lure	n/a	1	n/a
258.515	0.686	GEn/aE	lure	n/a	1	n/a
259.286	0.371	FOOTLIGHT	lure	n/a	1	n/a
259.665	0.716	UNDERSHIRT	lure	n/a	1	n/a
260.398	0.614	ERASER	lure	n/a	1	n/a
261.015	0.389	CLARINET	lure	n/a	1	n/a
261.415	0.453	COMPLEMENT	lure	n/a	1	n/a
261.882	0.673	LOOPHOLE	lure	n/a	1	n/a
262.566	0.414	PATCHWORK	lure	n/a	1	n/a
262.998	0.626	UNLOADER	lure	n/a	1	n/a
263.632	0.548	SALESWOMAN	lure	n/a	1	n/a
264.198	0.528	THISTLE	lure	n/a	1	n/a
264.731	0.354	INDOLENCE	lure	n/a	1	n/a
265.098	0.717	BACKGROUND	lure	n/a	1	n/a
265.831	0.352	DRAMATIST	lure	n/a	1	n/a
266.198	0.528	TUNIC	lure	n/a	1	n/a
266.732	0.468	EGOTISM	lure	n/a	1	n/a
267.215	0.642	MAMMA	lure	n/a	1	n/a
267.865	0.402	SETTLEMENT	lure	n/a	1	n/a
268.281	0.345	THUMBNAIL	lure	n/a	1	n/a
268.631	0.532	PRESSER	lure	n/a	1	n/a
269.181	0.604	FLORA	lure	n/a	1	n/a
269.865	0.614	FREEBIE	lure	n/a	1	n/a
270.481	0.501	ANYTHING	lure	n/a	1	n/a
270.998	0.418	OCEANSIDE	lure	n/a	1	n/a
271.431	0.71	PLAYTHING	lure	n/a	1	n/a
272.148	0.486	ENCLOSURE	lure	n/a	1	n/a
272.648	0.684	PARKHOUSE	lure	n/a	1	n/a
273.348	0.44	MAJESTY	lure	n/a	1	n/a
273.798	0.356	SOMEBODY	lure	n/a	1	n/a
274.165	0.524	HILT	lure	n/a	1	n/a
274.698	0.563	MODIFIER	lure	n/a	1	n/a
275.265	0.73	SATIRE	lure	n/a	1	n/a
276.015	0.73	FANLIGHT	lure	n/a	1	n/a
276.748	0.722	TORPEDO	lure	n/a	1	n/a
277.481	0.692	MYSTICISM	lure	n/a	1	n/a
278.181	0.458	SHAWL	lure	n/a	1	n/a
278.648	0.672	CORNEA	lure	n/a	1	n/a
279.331	0.681	HAYFORK	lure	n/a	1	n/a
280.031	0.499	BLOWPIPE	lure	n/a	1	n/a
280.548	0.577	APPRAISAL	lure	n/a	1	n/a
291.164	0.741	EVERYTHING	lure	n/a	1	n/a
291.981	0.523	SHRIMP	lure	n/a	1	n/a
292.514	0.558	SPACESHIP	lure	n/a	1	n/a
293.081	0.324	MILESTONE	lure	n/a	1	n/a
293.414	0.673	SAGEBRUSH	lure	n/a	1	n/a
294.098	0.693	ANTHILL	lure	n/a	1	n/a
294.798	0.663	PERIOD	lure	n/a	1	n/a
295.464	0.52	SWIMSUIT	lure	n/a	1	n/a
295.998	0.503	AMBIGUITY	lure	n/a	1	n/a
296.514	0.601	BUCKET	short	n/a	1	n/a
297.131	0.461	LAUREL	lure	n/a	1	n/a
297.598	0.733	GULLET	lure	n/a	1	n/a
298.348	0.711	CONDENSER	lure	n/a	1	n/a
299.064	0.676	ELEVATOR	lure	n/a	1	n/a
299.748	0.683	DICTATION	lure	n/a	1	n/a
300.448	0.73	POET	lure	n/a	1	n/a
301.198	0.537	DOWNPOUR	lure	n/a	1	n/a
301.748	0.345	APPETIZER	lure	n/a	1	n/a
302.098	0.687	ISLANDER	lure	n/a	1	n/a
302.798	0.327	GRAPH	lure	n/a	1	n/a
303.131	0.852	INSIGNIA	lure	n/a	1	n/a
304.065	0.501	LEADERSHIP	lure	n/a	1	n/a
304.581	1.004	MULBERRY	fruit	detect	1	856
305.598	0.682	SQUEALER	lure	n/a	1	n/a
306.298	0.495	SPOILER	lure	n/a	1	n/a
306.798	0.639	SPREE	lure	n/a	1	n/a
307.449	0.337	QUICKIE	lure	n/a	1	n/a
307.799	0.304	FASTENER	lure	n/a	1	n/a
308.114	0.487	CARTEL	lure	n/a	1	n/a
308.614	0.557	QUIZMASTER	lure	n/a	1	n/a
309.181	0.426	SUPERVISOR	lure	n/a	1	n/a
309.614	0.712	CHILD	lure	n/a	1	n/a
310.331	0.43	OBSESSION	lure	n/a	1	n/a
310.764	0.469	RIFLEMAN	lure	n/a	1	n/a
311.248	0.615	WAGTAIL	lure	n/a	1	n/a
311.881	0.589	LOFT	lure	n/a	1	n/a
312.481	0.375	EXCELLENCY	lure	n/a	1	n/a
312.864	0.316	MEAL	lure	n/a	1	n/a
313.197	0.676	OBEDIENCE	lure	n/a	1	n/a
313.885	0.688	VOGUE	lure	n/a	1	n/a
314.585	0.709	COMA	lure	n/a	1	n/a
