onset	duration	stim	cond	RT	resp	cresp	acc
4.052	0.666693851	GEEZER	lure	n/a	n/a	n/a	1
4.719	0.733340013	MAXIM	lure	n/a	n/a	n/a	1
5.452	0.616603689	GARDENIA	lure	n/a	n/a	n/a	1
6.069	0.566658501	HEADLAMP	lure	n/a	n/a	n/a	1
6.635	0.616659069	CURD	lure	n/a	n/a	n/a	1
7.252	0.403997653	GENERATOR	lure	n/a	n/a	n/a	1
7.656	2.01360026	PARCEL	long	n/a	n/a	n/a	1
9.67	0.31573603	PIGMENT	lure	n/a	n/a	n/a	1
9.985	0.533284685	ELIXIR	lure	n/a	n/a	n/a	1
10.519	0.44999522	PARADISE	lure	n/a	n/a	n/a	1
10.969	0.466713674	WILDLIFE	lure	n/a	n/a	n/a	1
11.435	0.549938564	CASINO	lure	n/a	n/a	n/a	1
11.985	0.587659247	DROPOUT	lure	n/a	n/a	n/a	1
12.573	0.545658682	SENIORITY	lure	n/a	n/a	n/a	1
13.119	0.41665617	UNDERLING	lure	n/a	n/a	n/a	1
13.535	0.583328795	CROSSOVER	lure	n/a	n/a	n/a	1
14.119	0.399994382	ARCHITECT	lure	n/a	n/a	n/a	1
14.519	0.433328602	OCCURRENCE	lure	n/a	n/a	n/a	1
14.952	0.583320969	AFFECTION	lure	n/a	n/a	n/a	1
15.535	0.649992847	MATTRESS	short	n/a	n/a	n/a	1
16.185	0.399996375	ASTRONOMER	lure	n/a	n/a	n/a	1
16.585	0.433327607	COMMOTION	lure	n/a	n/a	n/a	1
17.019	0.366660347	FLATFOOT	lure	n/a	n/a	n/a	1
17.385	0.416662277	ONION	lure	n/a	n/a	n/a	1
17.802	0.566657142	MEMORY	lure	n/a	n/a	n/a	1
18.368	0.633325981	GARDENER	lure	n/a	n/a	n/a	1
19.002	0.749987439	PAYROLL	lure	n/a	n/a	n/a	1
19.752	0.699989866	CAFFEINE	lure	n/a	n/a	n/a	1
20.452	0.699991488	CARTEL	lure	n/a	n/a	n/a	1
21.152	0.533326983	NOBODY	lure	n/a	n/a	n/a	1
21.685	0.587596241	OILFIELD	lure	n/a	n/a	n/a	1
22.273	0.512432165	NOUN	lure	n/a	n/a	n/a	1
22.785	0.616614327	CHAIRWOMAN	lure	n/a	n/a	n/a	1
23.402	0.550039472	BARRAGE	lure	n/a	n/a	n/a	1
23.952	2.016589423	DITCH	long	n/a	n/a	n/a	1
25.968	0.633323797	NEWSPAPER	lure	n/a	n/a	n/a	1
26.602	0.70004017	TESTICLE	lure	n/a	n/a	n/a	1
27.302	0.699939834	CAVEMEN	lure	n/a	n/a	n/a	1
28.002	0.416707539	CRAFTSMAN	lure	n/a	n/a	n/a	1
28.418	0.499991741	BRONZE	lure	n/a	n/a	n/a	1
28.918	0.483281984	CLIFF	lure	n/a	n/a	n/a	1
29.402	0.316725434	PAINTBRUSH	lure	n/a	n/a	n/a	1
29.718	0.433264379	PUPPETEER	lure	n/a	n/a	n/a	1
30.152	0.46665955	COUNTRYMEN	lure	n/a	n/a	n/a	1
30.618	0.583450739	WATCHMAN	lure	n/a	n/a	n/a	1
31.202	0.366532353	SKYDIVER	lure	n/a	n/a	n/a	1
31.568	0.39999893	BARBARITY	lure	n/a	n/a	n/a	1
31.968	0.349993173	CONTEXT	lure	n/a	n/a	n/a	1
32.318	2.016640338	ORNAMENT	long	n/a	n/a	n/a	1
34.335	0.353918754	WHEAT	lure	n/a	n/a	n/a	1
34.689	0.746063782	TONGUE	lure	n/a	n/a	n/a	1
35.435	0.38341943	RANCHER	lure	n/a	n/a	n/a	1
35.818	0.316571098	ABSTENTION	lure	n/a	n/a	n/a	1
36.135	0.683362899	PERCUSSION	lure	n/a	n/a	n/a	1
36.818	0.349955554	MENAGERIE	lure	n/a	n/a	n/a	1
37.168	0.466712361	COPYWRITER	lure	n/a	n/a	n/a	1
37.635	0.701970528	TIARA	lure	n/a	n/a	n/a	1
38.337	0.381296733	ROSETTE	lure	n/a	n/a	n/a	1
38.718	0.533324837	PROTECTION	lure	n/a	n/a	n/a	1
39.252	0.399994831	MOTIVATION	lure	n/a	n/a	n/a	1
39.652	0.683323729	KNOT	lure	n/a	n/a	n/a	1
40.335	0.516660066	COWLICK	lure	n/a	n/a	n/a	1
40.851	0.616656552	PIANO	short	n/a	n/a	n/a	1
41.468	0.349995509	MOTIVE	lure	n/a	n/a	n/a	1
41.818	0.399990462	BARRACK	lure	n/a	n/a	n/a	1
42.218	0.666661611	BONSAI	lure	n/a	n/a	n/a	1
42.885	0.383328678	GLYCERIN	lure	n/a	n/a	n/a	1
