onset	duration	stim	cond	RT	resp	cresp	acc
4.051	0.583229589	NAMESAKE	lure	n/a	n/a	n/a	1
4.635	0.666662749	DISPENSARY	lure	n/a	n/a	n/a	1
5.301	0.499986245	COCKATOO	lure	n/a	n/a	n/a	1
5.801	0.699996524	CHALLENGER	lure	n/a	n/a	n/a	1
6.501	0.601609641	PECAN	lure	n/a	n/a	n/a	1
7.103	0.381712011	COUNTDOWN	lure	n/a	n/a	n/a	1
7.485	0.500036727	FLANNEL	lure	n/a	n/a	n/a	1
7.985	2.016594279	CHISEL	long	n/a	n/a	n/a	1
10.001	0.49998596	QUART	lure	n/a	n/a	n/a	1
10.501	0.500054198	RULER	lure	n/a	n/a	n/a	1
11.001	0.699935187	DOMIn/aCE	lure	n/a	n/a	n/a	1
11.701	0.466660646	CANOE	lure	n/a	n/a	n/a	1
12.168	0.499991696	EQUATOR	lure	n/a	n/a	n/a	1
12.668	0.549989629	BACON	lure	n/a	n/a	n/a	1
13.218	0.316657945	ARMFUL	lure	n/a	n/a	n/a	1
13.535	0.599993802	SILICA	lure	n/a	n/a	n/a	1
14.135	0.516667744	DOORWAY	lure	n/a	n/a	n/a	1
14.651	0.533319813	INEQUITY	lure	n/a	n/a	n/a	1
15.185	0.366665052	BEDSPREAD	lure	n/a	n/a	n/a	1
15.551	0.599987868	STORK	lure	n/a	n/a	n/a	1
16.151	0.616662067	PATCH	short	n/a	n/a	n/a	1
16.768	0.699982875	HATCHBACK	lure	n/a	n/a	n/a	1
17.468	0.74998971	CAMERAMAN	lure	n/a	n/a	n/a	1
18.218	0.66666574	BYLAW	lure	n/a	n/a	n/a	1
18.885	0.483317977	LIBRARIAN	lure	n/a	n/a	n/a	1
19.368	0.483326699	NORMALCY	lure	n/a	n/a	n/a	1
19.851	0.650000558	ENTIRETY	lure	n/a	n/a	n/a	1
20.501	0.466655932	STREET	lure	n/a	n/a	n/a	1
20.968	0.566661797	PRESENTER	lure	n/a	n/a	n/a	1
21.534	0.466655826	FLAGPOLE	lure	n/a	n/a	n/a	1
22.001	0.333326777	OBJECTOR	lure	n/a	n/a	n/a	1
22.334	0.649994952	INVALIDISM	lure	n/a	n/a	n/a	1
22.984	0.466658667	IMPUTATION	lure	n/a	n/a	n/a	1
23.451	0.533327595	EXCERPT	lure	n/a	n/a	n/a	1
23.984	0.749990481	OIL	lure	n/a	n/a	n/a	1
24.734	1.016651237	STRAWBERRY	fruit	647	2	2	1
25.751	0.366657758	VOUCHER	lure	n/a	n/a	n/a	1
26.118	0.533324936	RACKETEER	lure	n/a	n/a	n/a	1
26.651	0.649993632	KETCHUP	lure	n/a	n/a	n/a	1
27.301	0.766656665	BUTCHERY	lure	n/a	n/a	n/a	1
28.068	0.354550093	CLOUDBURST	lure	n/a	n/a	n/a	1
28.422	0.345558929	PESSIMIST	lure	n/a	n/a	n/a	1
28.768	0.533206553	APPLICANT	lure	n/a	n/a	n/a	1
29.301	0.466656126	MONOTONY	lure	n/a	n/a	n/a	1
29.768	0.366668992	WEEK	lure	n/a	n/a	n/a	1
30.134	0.44998998	RETINA	lure	n/a	n/a	n/a	1
30.584	0.466660002	SOCIOLOGY	lure	n/a	n/a	n/a	1
31.051	0.616658734	DISCIPLE	lure	n/a	n/a	n/a	1
31.668	0.549995147	MODULATION	lure	n/a	n/a	n/a	1
32.218	0.549986413	TRACKER	lure	n/a	n/a	n/a	1
32.768	2.016647032	BOAT	long	n/a	n/a	n/a	1
34.784	0.766653369	CARRYOVER	lure	n/a	n/a	n/a	1
35.551	0.483323475	HEATER	lure	n/a	n/a	n/a	1
36.034	0.466664438	GERANIUM	lure	n/a	n/a	n/a	1
36.501	0.666649683	JEEP	lure	n/a	n/a	n/a	1
37.168	0.41666621	ENTOMOLOGY	lure	n/a	n/a	n/a	1
37.584	0.751596392	EMISSION	lure	n/a	n/a	n/a	1
38.336	0.61656353	DOORMAT	lure	n/a	n/a	n/a	1
38.952	0.531814919	FRATERNITY	lure	n/a	n/a	n/a	1
39.484	0.549989046	DAYDREAM	lure	n/a	n/a	n/a	1
40.034	0.383332598	INFIRMITY	lure	n/a	n/a	n/a	1
40.418	0.633316986	KITTY	lure	n/a	n/a	n/a	1
41.051	0.616664958	SAND	short	n/a	n/a	n/a	1
41.668	0.566658158	RIVER	lure	n/a	n/a	n/a	1
42.234	0.483323084	NEBULA	lure	n/a	n/a	n/a	1
42.718	0.666657591	LEGISLATOR	lure	n/a	n/a	n/a	1
43.384	0.583329441	WATERSIDE	lure	n/a	n/a	n/a	1
43.968	0.583325333	SNOBBERY	lure	n/a	n/a	n/a	1
44.551	0.466652362	HALL	lure	n/a	n/a	n/a	1
45.017	0.466664604	CORKSCREW	lure	n/a	n/a	n/a	1
45.484	0.716661011	RAVEL	lure	n/a	n/a	n/a	1
46.201	0.699988481	CLERIC	lure	n/a	n/a	n/a	1
46.901	0.383327492	THIEF	lure	n/a	n/a	n/a	1
47.284	0.69999033	BLUEJAY	lure	n/a	n/a	n/a	1
47.984	0.716655054	CASTER	lure	n/a	n/a	n/a	1
48.701	0.554466872	SQUALL	lure	n/a	n/a	n/a	1
49.255	2.0135995	BASIN	long	n/a	n/a	n/a	1
51.269	0.581888144	ANTENNAE	lure	n/a	n/a	n/a	1
51.851	0.366657767	STADIUM	lure	n/a	n/a	n/a	1
52.217	0.533326731	EULOGY	lure	n/a	n/a	n/a	1
52.751	0.549997051	JAVELIN	lure	n/a	n/a	n/a	1
53.301	0.716652087	LADDER	lure	n/a	n/a	n/a	1
54.017	0.466661968	CORDIALITY	lure	n/a	n/a	n/a	1
54.484	0.449998105	JOSH	lure	n/a	n/a	n/a	1
54.934	0.333321954	MORGUE	lure	n/a	n/a	n/a	1
55.267	0.433331688	CLINIC	lure	n/a	n/a	n/a	1
55.701	0.516657387	KIDNAPPER	lure	n/a	n/a	n/a	1
56.217	0.66665724	CAT	lure	n/a	n/a	n/a	1
56.884	0.466658316	ALMOND	lure	n/a	n/a	n/a	1
57.351	2.06664059	RIDGE	long	n/a	n/a	n/a	1
59.417	0.649992699	VENUE	lure	n/a	n/a	n/a	1
60.067	0.502737229	PASSENGER	lure	n/a	n/a	n/a	1
60.57	0.48063319	EDITORSHIP	lure	n/a	n/a	n/a	1
61.051	0.383279247	MIDSUMMER	lure	n/a	n/a	n/a	1
61.434	0.683319308	GOBBLER	lure	n/a	n/a	n/a	1
62.117	0.666657364	HERO	lure	n/a	n/a	n/a	1
62.784	0.316662942	ARMHOLE	lure	n/a	n/a	n/a	1
63.101	0.549996712	MODERATOR	lure	n/a	n/a	n/a	1
63.651	0.566655016	SAVANNAH	lure	n/a	n/a	n/a	1
64.217	0.449991495	PARAKEET	lure	n/a	n/a	n/a	1
64.667	0.399998274	VORTEX	lure	n/a	n/a	n/a	1
65.067	0.716652056	ALDERMEN	lure	n/a	n/a	n/a	1
65.784	1.016654619	MANGO	fruit	726	2	2	1
66.801	0.486968573	ORATOR	lure	n/a	n/a	n/a	1
67.287	0.517561144	OTTER	lure	n/a	n/a	n/a	1
67.805	0.395453642	BURGER	lure	n/a	n/a	n/a	1
68.201	0.466660589	ENDEARMENT	lure	n/a	n/a	n/a	1
68.667	0.383324712	ELECTRON	lure	n/a	n/a	n/a	1
69.05	0.399994734	PROCESSION	lure	n/a	n/a	n/a	1
69.45	0.683382646	SUGARLOAF	lure	n/a	n/a	n/a	1
70.134	0.666598324	CASEBOOK	lure	n/a	n/a	n/a	1
70.8	0.650038499	RATTLER	lure	n/a	n/a	n/a	1
71.451	0.733275832	ZOOLOGY	lure	n/a	n/a	n/a	1
72.184	0.483326933	WITHDRAWAL	lure	n/a	n/a	n/a	1
72.667	0.716660005	DITTY	lure	n/a	n/a	n/a	1
73.384	0.749990773	INSIGNIA	lure	n/a	n/a	n/a	1
74.134	0.766653922	QUARRY	lure	n/a	n/a	n/a	1
74.9	0.616658818	ATLAS	short	n/a	n/a	n/a	1
75.517	0.749985233	HELMET	lure	n/a	n/a	n/a	1
76.267	0.399995947	NEUTRALISM	lure	n/a	n/a	n/a	1
76.667	0.566654857	CORNFLAKE	lure	n/a	n/a	n/a	1
77.234	0.619930603	PIGTAIL	lure	n/a	n/a	n/a	1
77.854	0.450114233	EARPHONE	lure	n/a	n/a	n/a	1
78.304	0.646598943	KNOCKDOWN	lure	n/a	n/a	n/a	1
78.95	0.666663733	PINT	lure	n/a	n/a	n/a	1
79.617	0.349987497	MOTORBIKE	lure	n/a	n/a	n/a	1
79.967	0.51666166	DERIVATION	lure	n/a	n/a	n/a	1
80.484	0.599996495	SENSUALITY	lure	n/a	n/a	n/a	1
81.084	0.699989818	MAPLE	lure	n/a	n/a	n/a	1
81.784	0.349992644	SNOUT	lure	n/a	n/a	n/a	1
82.134	0.650583127	SNOWMAN	lure	n/a	n/a	n/a	1
82.784	0.668567999	PROTON	lure	n/a	n/a	n/a	1
