onset	duration	cond	RT	resp	cresp	acc
141.008	0.917	car	406	2	2	1
142.008	0.9	car	n/a	n/a	n/a	1
143.008	0.917	car	446	2	2	1
144.008	0.917	car	n/a	n/a	n/a	1
145.008	0.917	car	n/a	n/a	n/a	1
146.008	0.917	car	414	2	2	1
147.008	0.917	car	n/a	n/a	n/a	1
148.008	0.917	car	414	2	2	1
149.008	0.9	car	n/a	n/a	n/a	1
150.008	0.917	car	462	2	2	1
161.025	0.917	word	n/a	n/a	n/a	1
162.008	0.917	word	438	2	2	1
163.008	0.917	word	n/a	n/a	n/a	1
164.008	0.917	word	n/a	n/a	n/a	1
165.008	0.917	word	486	2	2	1
166.008	0.917	word	n/a	n/a	n/a	1
167.008	0.917	word	422	2	2	1
168.008	0.917	word	n/a	n/a	n/a	1
169.008	0.917	word	430	2	2	1
170.008	0.917	word	n/a	n/a	n/a	1
171.008	0.917	word	n/a	n/a	n/a	1
172.008	0.917	word	415	2	2	1
173.008	0.917	word	n/a	n/a	n/a	1
174.008	0.917	word	n/a	n/a	n/a	1
175.008	0.917	word	479	2	2	1
176.008	0.917	word	n/a	n/a	n/a	1
187.024	0.917	scene	n/a	n/a	n/a	1
188.008	0.9	scene	n/a	n/a	n/a	1
189.008	0.917	scene	495	2	2	1
190.008	0.917	scene	n/a	n/a	n/a	1
191.008	0.917	scene	503	2	2	1
192.007	0.917	scene	n/a	n/a	n/a	1
193.008	0.917	scene	n/a	n/a	n/a	1
194.008	0.917	scene	455	2	2	1
195.007	0.917	scene	n/a	n/a	n/a	1
196.007	0.917	scene	463	2	2	1
197.007	0.917	scene	n/a	n/a	n/a	1
198.007	0.919	scene	431	2	2	1
199.007	0.917	scene	n/a	n/a	n/a	1
200.007	0.917	scene	447	2	2	1
201.007	0.9	scene	n/a	n/a	n/a	1
202.007	0.9	scene	n/a	n/a	n/a	1
213.024	0.917	face	n/a	n/a	n/a	1
214.007	0.917	face	n/a	n/a	n/a	1
215.007	0.917	face	n/a	n/a	n/a	1
216.007	0.917	face	495	2	2	1
217.007	0.917	face	n/a	n/a	n/a	1
218.007	0.917	face	439	2	2	1
219.007	0.917	face	n/a	n/a	n/a	1
220.007	0.917	face	n/a	n/a	n/a	1
221.007	0.917	face	567	2	2	1
222.007	0.917	face	n/a	n/a	n/a	1
223.007	0.917	face	447	2	2	1
224.007	0.917	face	n/a	n/a	n/a	1
225.007	0.917	face	527	2	2	1
226.007	0.9	face	n/a	n/a	n/a	1
227.007	0.917	face	n/a	n/a	n/a	1
228.007	0.9	face	663	2	2	1
239.024	0.917	word	n/a	n/a	n/a	1
240.007	0.917	word	n/a	n/a	n/a	1
241.007	0.917	word	479	2	2	1
242.007	0.917	word	n/a	n/a	n/a	1
243.007	0.917	word	463	2	2	1
244.007	0.917	word	n/a	n/a	n/a	1
245.007	0.917	word	n/a	n/a	n/a	1
246.007	0.917	word	592	2	2	1
247.007	0.917	word	n/a	n/a	n/a	1
248.007	0.917	word	n/a	n/a	n/a	1
249.007	0.917	word	408	2	2	1
250.007	0.917	word	n/a	n/a	n/a	1
251.007	0.917	word	440	2	2	1
252.007	0.917	word	n/a	n/a	n/a	1
253.007	0.917	word	376	2	2	1
254.007	0.9	word	n/a	n/a	n/a	1
265.024	0.916	car	n/a	n/a	n/a	1
266.007	0.917	car	448	2	2	1
267.006	0.917	car	n/a	n/a	n/a	1
268.006	0.9	car	n/a	n/a	n/a	1
269.006	0.9	car	n/a	n/a	n/a	1
270.006	0.917	car	440	2	2	1
271.006	0.917	car	n/a	n/a	n/a	1
272.006	0.9	car	n/a	n/a	n/a	1
273.006	0.917	car	496	2	2	1
274.006	0.917	car	n/a	n/a	n/a	1
275.006	0.9	car	n/a	n/a	n/a	1
276.006	0.917	car	464	2	2	1
277.006	0.9	car	n/a	n/a	n/a	1
278.006	0.917	car	448	2	2	1
279.006	0.9	car	n/a	n/a	n/a	1
280.006	0.9	car	408	2	2	1
291.024	0.915	scene	n/a	n/a	n/a	1
292.006	0.917	scene	n/a	n/a	2	0
293.006	0.9	scene	n/a	n/a	n/a	1
294.006	0.917	scene	440	2	2	1
295.006	0.917	scene	n/a	n/a	n/a	1
296.006	0.917	scene	n/a	n/a	n/a	1
297.006	0.917	scene	536	2	2	1
298.006	0.9	scene	n/a	n/a	n/a	1
299.006	0.917	scene	n/a	n/a	n/a	1
300.006	0.917	scene	392	2	2	1
301.006	0.917	scene	n/a	n/a	n/a	1
302.006	0.917	scene	n/a	n/a	n/a	1
303.006	0.917	scene	584	2	2	1
304.006	0.917	scene	n/a	n/a	n/a	1
305.006	0.917	scene	464	2	2	1
306.006	0.917	scene	n/a	n/a	n/a	1
317.024	0.915	scene	n/a	n/a	n/a	1
318.006	0.917	scene	n/a	n/a	n/a	1
319.006	0.917	scene	393	2	2	1
320.006	0.917	scene	n/a	n/a	n/a	1
321.006	0.917	scene	n/a	n/a	n/a	1
322.006	0.917	scene	385	2	2	1
323.006	0.917	scene	n/a	n/a	n/a	1
324.006	0.917	scene	409	2	2	1
325.006	0.917	scene	n/a	n/a	n/a	1
326.006	0.917	scene	465	2	2	1
327.006	0.9	scene	n/a	n/a	n/a	1
328.006	0.917	scene	377	2	2	1
329.006	0.917	scene	n/a	n/a	n/a	1
330.006	0.9	scene	n/a	n/a	n/a	1
331.006	0.917	scene	465	2	2	1
332.006	0.917	scene	n/a	n/a	n/a	1
343.023	0.916	car	n/a	n/a	n/a	1
344.005	0.9	car	n/a	n/a	n/a	1
345.005	0.917	car	505	2	2	1
346.005	0.917	car	n/a	n/a	n/a	1
347.005	0.917	car	n/a	n/a	n/a	1
348.005	0.917	car	417	2	2	1
349.005	0.9	car	n/a	n/a	n/a	1
350.005	0.917	car	521	2	2	1
351.005	0.917	car	n/a	n/a	n/a	1
352.005	0.9	car	n/a	n/a	n/a	1
353.005	0.917	car	401	2	2	1
354.005	0.9	car	n/a	n/a	n/a	1
355.005	0.917	car	537	2	2	1
356.005	0.917	car	n/a	n/a	n/a	1
357.005	0.917	car	553	2	2	1
358.005	0.917	car	n/a	n/a	n/a	1
369.005	0.9	word	n/a	n/a	n/a	1
370.005	0.917	word	n/a	n/a	n/a	1
371.005	0.917	word	433	2	2	1
372.005	0.917	word	n/a	n/a	n/a	1
373.005	0.917	word	593	2	2	1
374.005	0.917	word	n/a	n/a	n/a	1
375.005	0.917	word	n/a	n/a	n/a	1
376.005	0.917	word	393	2	2	1
377.005	0.9	word	n/a	n/a	n/a	1
378.005	0.917	word	n/a	n/a	n/a	1
379.005	0.917	word	513	2	2	1
380.005	0.917	word	497	2	2	1
381.005	0.917	word	n/a	n/a	n/a	1
382.005	0.917	word	465	2	2	1
383.005	0.9	word	n/a	n/a	n/a	1
384.005	0.917	word	n/a	n/a	n/a	1
395.005	0.917	face	n/a	n/a	n/a	1
396.005	0.9	face	410	2	2	1
397.005	0.917	face	n/a	n/a	n/a	1
398.005	0.917	face	554	2	2	1
399.005	0.917	face	n/a	n/a	n/a	1
400.005	0.917	face	n/a	n/a	n/a	1
401.005	0.917	face	n/a	n/a	n/a	1
402.005	0.917	face	690	2	2	1
403.005	0.917	face	n/a	n/a	n/a	1
404.005	0.919	face	490	2	2	1
405.008	0.913	face	n/a	n/a	n/a	1
406.005	0.917	face	n/a	n/a	n/a	1
407.005	0.917	face	n/a	n/a	n/a	1
408.004	0.917	face	530	2	2	1
409.005	0.9	face	n/a	n/a	n/a	1
410.005	0.917	face	434	2	2	1
421.004	0.917	car	n/a	n/a	n/a	1
422.004	0.917	car	410	2	2	1
423.004	0.917	car	n/a	n/a	n/a	1
424.004	0.917	car	514	2	2	1
425.004	0.917	car	n/a	n/a	n/a	1
426.004	0.917	car	402	2	2	1
427.004	0.917	car	n/a	n/a	n/a	1
428.004	0.917	car	466	2	n/a	0
429.004	0.917	car	506	2	2	1
430.004	0.917	car	n/a	n/a	n/a	1
431.004	0.9	car	n/a	n/a	n/a	1
432.004	0.917	car	402	2	2	1
433.004	0.917	car	n/a	n/a	n/a	1
434.004	0.917	car	410	2	2	1
435.004	0.917	car	n/a	n/a	n/a	1
436.004	0.917	car	n/a	n/a	n/a	1
447.005	0.916	scene	n/a	n/a	n/a	1
448.004	0.917	scene	n/a	n/a	n/a	1
449.004	0.917	scene	378	2	2	1
450.004	0.917	scene	n/a	n/a	n/a	1
451.004	0.917	scene	n/a	n/a	n/a	1
452.004	0.917	scene	330	2	2	1
453.004	0.917	scene	n/a	n/a	n/a	1
454.004	0.917	scene	n/a	n/a	n/a	1
455.004	0.917	scene	394	2	2	1
456.004	0.917	scene	n/a	n/a	n/a	1
457.004	0.917	scene	394	2	2	1
458.004	0.917	scene	n/a	n/a	n/a	1
459.004	0.917	scene	n/a	n/a	n/a	1
460.004	0.917	scene	371	2	2	1
461.004	0.917	scene	n/a	n/a	n/a	1
462.004	0.917	scene	435	2	2	1
473.005	0.916	word	n/a	n/a	n/a	1
474.004	0.917	word	499	2	2	1
475.004	0.917	word	n/a	n/a	n/a	1
476.004	0.917	word	n/a	n/a	n/a	1
477.004	0.917	word	427	2	2	1
478.004	0.9	word	n/a	n/a	n/a	1
479.004	0.917	word	467	2	2	1
480.003	0.917	word	n/a	n/a	n/a	1
481.003	0.917	word	443	2	2	1
482.004	0.917	word	n/a	n/a	n/a	1
483.003	0.9	word	419	2	2	1
484.003	0.917	word	n/a	n/a	n/a	1
485.003	0.917	word	n/a	n/a	n/a	1
486.003	0.917	word	n/a	n/a	n/a	1
487.003	0.917	word	n/a	n/a	n/a	1
488.003	0.917	word	467	2	2	1
499.02	0.917	face	n/a	n/a	n/a	1
500.003	0.917	face	n/a	n/a	n/a	1
501.003	0.917	face	n/a	n/a	n/a	1
502.003	0.917	face	443	2	2	1
503.003	0.917	face	n/a	n/a	n/a	1
504.003	0.917	face	n/a	n/a	n/a	1
505.003	0.917	face	507	2	2	1
506.003	0.917	face	n/a	n/a	n/a	1
507.003	0.918	face	419	2	2	1
508.006	0.914	face	n/a	n/a	n/a	1
509.003	0.917	face	435	2	2	1
510.003	0.917	face	n/a	n/a	n/a	1
511.003	0.917	face	n/a	n/a	n/a	1
512.003	0.917	face	475	2	2	1
513.003	0.9	face	n/a	n/a	n/a	1
514.003	0.917	face	427	2	2	1
525.003	0.917	face	n/a	n/a	n/a	1
526.003	0.917	face	n/a	n/a	n/a	1
527.003	0.9	face	n/a	n/a	n/a	1
528.003	0.918	face	539	2	2	1
529.003	0.9	face	n/a	n/a	n/a	1
530.003	0.917	face	n/a	n/a	n/a	1
531.003	0.917	face	452	2	2	1
532.003	0.917	face	n/a	n/a	n/a	1
533.003	0.917	face	476	2	2	1
534.003	0.917	face	n/a	n/a	n/a	1
535.003	0.917	face	524	2	2	1
536.003	0.917	face	n/a	n/a	n/a	1
537.003	0.917	face	n/a	n/a	n/a	1
538.003	0.917	face	444	2	2	1
539.003	0.917	face	n/a	n/a	n/a	1
540.003	0.917	face	516	2	2	1
551.019	0.9	car	n/a	n/a	n/a	1
552.002	0.917	car	n/a	n/a	n/a	1
553.002	0.917	car	436	2	2	1
554.003	0.917	car	n/a	n/a	n/a	1
555.002	0.917	car	484	2	2	1
556.002	0.917	car	n/a	n/a	n/a	1
557.002	0.917	car	444	2	2	1
558.002	0.917	car	n/a	n/a	n/a	1
559.002	0.917	car	388	2	2	1
560.002	0.917	car	n/a	n/a	n/a	1
561.002	0.917	car	436	2	2	1
562.002	0.9	car	n/a	n/a	n/a	1
563.002	0.917	car	n/a	n/a	n/a	1
564.002	0.917	car	n/a	n/a	n/a	1
565.002	0.9	car	n/a	n/a	n/a	1
566.002	0.917	car	396	2	2	1
577.004	0.915	word	n/a	n/a	n/a	1
578.002	0.917	word	n/a	n/a	n/a	1
579.002	0.917	word	436	2	2	1
580.002	0.9	word	n/a	n/a	n/a	1
581.002	0.917	word	412	2	2	1
582.002	0.917	word	n/a	n/a	n/a	1
583.002	0.917	word	420	2	2	1
584.002	0.917	word	n/a	n/a	n/a	1
585.002	0.917	word	n/a	n/a	n/a	1
586.002	0.917	word	444	2	2	1
587.002	0.917	word	n/a	n/a	n/a	1
588.002	0.917	word	420	2	2	1
589.002	0.917	word	n/a	n/a	n/a	1
590.002	0.917	word	n/a	n/a	n/a	1
591.002	0.917	word	n/a	n/a	n/a	1
592.002	0.917	word	532	2	2	1
603.004	0.914	scene	n/a	n/a	n/a	1
604.002	0.918	scene	660	2	2	1
605.002	0.917	scene	n/a	n/a	n/a	1
606.002	0.917	scene	445	2	2	1
607.002	0.9	scene	n/a	n/a	n/a	1
608.006	0.912	scene	n/a	n/a	n/a	1
609.002	0.917	scene	373	2	2	1
610.002	0.9	scene	n/a	n/a	n/a	1
611.006	0.912	scene	n/a	n/a	n/a	1
612.002	0.917	scene	517	2	2	1
613.002	0.917	scene	n/a	n/a	n/a	1
614.002	0.917	scene	n/a	n/a	n/a	1
615.002	0.917	scene	413	2	2	1
616.002	0.917	scene	n/a	n/a	n/a	1
617.002	0.917	scene	405	2	2	1
618.002	0.917	scene	n/a	n/a	n/a	1
