onset	duration	stim	cond	RT	resp	cresp	acc
4.048	0.633324455	CAVEMEN	lure	n/a	n/a	n/a	1
4.681	0.733320935	REFUND	lure	n/a	n/a	n/a	1
5.414	0.550048045	RICE	lure	n/a	n/a	n/a	1
5.964	0.483276202	SONNET	lure	n/a	n/a	n/a	1
6.448	0.699985957	VODKA	lure	n/a	n/a	n/a	1
7.148	0.533371855	CAFETERIA	lure	n/a	n/a	n/a	1
7.681	2.016592646	TIRE	long	n/a	n/a	n/a	1
9.698	0.39999475	DOCKYARD	lure	n/a	n/a	n/a	1
10.098	0.499988518	PRODUCER	lure	n/a	n/a	n/a	1
10.598	0.450060752	INFORMANT	lure	n/a	n/a	n/a	1
11.048	0.516600577	JASPER	lure	n/a	n/a	n/a	1
11.564	0.699985713	PROTRACTOR	lure	n/a	n/a	n/a	1
12.264	0.499992428	TRIDENT	lure	n/a	n/a	n/a	1
12.764	0.649998609	VIOLINIST	lure	n/a	n/a	n/a	1
13.414	0.566654455	DOCKSIDE	lure	n/a	n/a	n/a	1
13.981	0.583328785	BIRTHMARK	lure	n/a	n/a	n/a	1
14.564	0.349989573	DIALOGUE	lure	n/a	n/a	n/a	1
14.914	0.699992141	GULF	lure	n/a	n/a	n/a	1
15.614	0.499987901	COMPUTER	lure	n/a	n/a	n/a	1
16.114	2.049975015	FOSSIL	long	n/a	n/a	n/a	1
18.164	0.683327709	ANALYST	lure	n/a	n/a	n/a	1
18.848	0.449986153	SEQUEL	lure	n/a	n/a	n/a	1
19.298	0.699994432	BLURB	lure	n/a	n/a	n/a	1
19.998	0.400039484	DOGMA	lure	n/a	n/a	n/a	1
20.398	0.433280528	WETTER	lure	n/a	n/a	n/a	1
20.831	0.433331421	BONBON	lure	n/a	n/a	n/a	1
21.264	0.483329413	PROSPERITY	lure	n/a	n/a	n/a	1
21.747	0.36670167	AMBULANCE	lure	n/a	n/a	n/a	1
22.114	0.666607844	HEARTACHE	lure	n/a	n/a	n/a	1
22.781	0.716663569	ADJUSTMENT	lure	n/a	n/a	n/a	1
23.497	0.349988316	EYEBROW	lure	n/a	n/a	n/a	1
23.847	0.535303704	SUBURB	lure	n/a	n/a	n/a	1
24.383	0.615566771	TIMBER	short	n/a	n/a	n/a	1
24.998	0.38245049	MEDIATOR	lure	n/a	n/a	n/a	1
25.381	0.333328822	NARRATION	lure	n/a	n/a	n/a	1
25.714	0.549992579	BIRDSEED	lure	n/a	n/a	n/a	1
26.264	0.733320948	NEGLIGENCE	lure	n/a	n/a	n/a	1
26.997	0.683325458	RETAILER	lure	n/a	n/a	n/a	1
27.681	0.599989733	EXAMINER	lure	n/a	n/a	n/a	1
28.281	0.799985476	PERSUASION	lure	n/a	n/a	n/a	1
29.081	0.53332861	RELICT	lure	n/a	n/a	n/a	1
29.614	0.450028921	CARIBOU	lure	n/a	n/a	n/a	1
30.064	0.516658066	HENCHMEN	lure	n/a	n/a	n/a	1
30.581	0.433289643	SHAWL	lure	n/a	n/a	n/a	1
31.014	0.734989161	SHORTSTOP	lure	n/a	n/a	n/a	1
31.749	0.381666209	COVE	lure	n/a	n/a	n/a	1
32.131	1.01665401	BLUEBERRY	fruit	650	2	2	1
33.147	0.4499866	THROWER	lure	n/a	n/a	n/a	1
33.597	0.749988764	PRINCIPLE	lure	n/a	n/a	n/a	1
34.347	0.399997317	CATEGORY	lure	n/a	n/a	n/a	1
34.747	0.700036613	IMMOBILITY	lure	n/a	n/a	n/a	1
35.447	0.666611067	EMBLEM	lure	n/a	n/a	n/a	1
36.114	0.433371263	CARPORT	lure	n/a	n/a	n/a	1
36.547	0.349957635	TESTER	lure	n/a	n/a	n/a	1
36.897	0.666657889	CREATIVITY	lure	n/a	n/a	n/a	1
37.564	0.416659159	DEPOT	lure	n/a	n/a	n/a	1
37.981	0.333324858	BOMBSHELL	lure	n/a	n/a	n/a	1
38.314	0.736895406	GRENADE	lure	n/a	n/a	n/a	1
39.051	0.613564363	SLEEPYHEAD	lure	n/a	n/a	n/a	1
39.664	0.799511121	BIRTHRATE	lure	n/a	n/a	n/a	1
40.464	2.016642225	SKETCH	long	n/a	n/a	n/a	1
42.481	0.433319211	JOYSTICK	lure	n/a	n/a	n/a	1
42.914	0.733323433	FOUNDATION	lure	n/a	n/a	n/a	1
43.647	0.699992466	QUAD	lure	n/a	n/a	n/a	1
44.347	0.599989055	INCUMBENCY	lure	n/a	n/a	n/a	1
44.947	0.633325944	JEWEL	lure	n/a	n/a	n/a	1
45.58	0.383328609	ARCHWAY	lure	n/a	n/a	n/a	1
45.964	0.366659582	GLYCERIN	lure	n/a	n/a	n/a	1
46.33	0.44999373	REDDING	lure	n/a	n/a	n/a	1
46.78	0.533331029	SUNSTROKE	lure	n/a	n/a	n/a	1
47.314	0.39999875	DEADLOCK	lure	n/a	n/a	n/a	1
47.714	0.549986413	BREADLINE	lure	n/a	n/a	n/a	1
48.264	0.400036766	BROTHER	lure	n/a	n/a	n/a	1
48.664	0.616615902	NAIL	short	n/a	n/a	n/a	1
49.28	0.766661255	ORCHESTRA	lure	n/a	n/a	n/a	1
50.047	0.466659776	SYNDROME	lure	n/a	n/a	n/a	1
50.514	0.749981329	QUEST	lure	n/a	n/a	n/a	1
51.264	0.433327715	SUBJECTION	lure	n/a	n/a	n/a	1
51.697	0.466709843	COUNTRYMEN	lure	n/a	n/a	n/a	1
52.164	0.399948994	QUEEN	lure	n/a	n/a	n/a	1
52.564	0.399997763	RECEIPT	lure	n/a	n/a	n/a	1
52.964	0.633319916	GUARDHOUSE	lure	n/a	n/a	n/a	1
53.597	0.716659997	GATOR	lure	n/a	n/a	n/a	1
54.314	0.499986613	GIRL	lure	n/a	n/a	n/a	1
54.814	0.366670048	SNOUT	lure	n/a	n/a	n/a	1
55.18	0.749990226	DOGFIGHT	lure	n/a	n/a	n/a	1
55.93	0.533325951	WATERSIDE	lure	n/a	n/a	n/a	1
56.464	0.350028577	NECKLINE	lure	n/a	n/a	n/a	1
56.814	2.016602585	LEAF	long	n/a	n/a	n/a	1
58.83	0.366718189	DISASTER	lure	n/a	n/a	n/a	1
59.197	0.683270105	LEGIBILITY	lure	n/a	n/a	n/a	1
59.88	0.383318564	COSMOLOGY	lure	n/a	n/a	n/a	1
60.264	0.699999081	SALAD	lure	n/a	n/a	n/a	1
60.964	0.533326414	SPECK	lure	n/a	n/a	n/a	1
61.497	0.633322486	EXCURSION	lure	n/a	n/a	n/a	1
62.13	0.416662716	SCALLION	lure	n/a	n/a	n/a	1
62.547	0.666697007	IMMUNOLOGY	lure	n/a	n/a	n/a	1
63.214	0.733281398	GATEKEEPER	lure	n/a	n/a	n/a	1
63.947	0.316703555	FUNFAIR	lure	n/a	n/a	n/a	1
64.264	0.633280879	MILLENIUM	lure	n/a	n/a	n/a	1
64.897	0.317994192	OVERFLOW	lure	n/a	n/a	n/a	1
65.215	0.615327554	PENNY	short	n/a	n/a	n/a	1
65.83	0.500041057	PRUDE	lure	n/a	n/a	n/a	1
66.33	0.716605187	TORPEDO	lure	n/a	n/a	n/a	1
67.047	0.74999425	GNOME	lure	n/a	n/a	n/a	1
67.797	0.68332265	EYELET	lure	n/a	n/a	n/a	1
68.48	0.485653706	NONE	lure	n/a	n/a	n/a	1
68.966	0.347665642	PIER	lure	n/a	n/a	n/a	1
69.313	0.733322152	SUBSIDIARY	lure	n/a	n/a	n/a	1
70.047	0.683325398	PROMPTER	lure	n/a	n/a	n/a	1
70.73	0.583330575	FENDER	lure	n/a	n/a	n/a	1
71.313	0.516650838	BUILDUP	lure	n/a	n/a	n/a	1
71.83	0.616664171	MATERNITY	lure	n/a	n/a	n/a	1
72.447	0.516712166	WIGHT	lure	n/a	n/a	n/a	1
72.964	0.516659318	ENDURANCE	lure	n/a	n/a	n/a	1
73.48	1.016596491	LIME	fruit	893	2	2	1
74.497	0.599995377	STINT	lure	n/a	n/a	n/a	1
75.097	0.499997706	DOGGY	lure	n/a	n/a	n/a	1
75.597	0.366653341	LOAFER	lure	n/a	n/a	n/a	1
75.963	0.433328746	OBOE	lure	n/a	n/a	n/a	1
76.397	0.666661626	BORROWER	lure	n/a	n/a	n/a	1
77.063	0.616658543	ENGRAVER	lure	n/a	n/a	n/a	1
77.68	0.700024034	SHIPPER	lure	n/a	n/a	n/a	1
78.38	0.316623212	INVALID	lure	n/a	n/a	n/a	1
78.697	0.599994582	KIDDY	lure	n/a	n/a	n/a	1
79.297	0.483328798	WARFARE	lure	n/a	n/a	n/a	1
79.78	0.583325717	MAMMAL	lure	n/a	n/a	n/a	1
80.363	0.666657218	PROGRAMMER	lure	n/a	n/a	n/a	1
81.03	0.720700743	SONOGRAM	lure	n/a	n/a	n/a	1
81.751	0.712608387	SNAPSHOT	lure	n/a	n/a	n/a	1
82.463	2.016636678	RAKE	long	n/a	n/a	n/a	1
84.48	0.349992444	ARCHBISHOP	lure	n/a	n/a	n/a	1
84.83	0.433333743	CADENCE	lure	n/a	n/a	n/a	1
85.263	0.649986875	NOTATION	lure	n/a	n/a	n/a	1
85.913	0.350001956	REMISSION	lure	n/a	n/a	n/a	1
86.263	0.650029572	STY	lure	n/a	n/a	n/a	1
86.913	0.649944179	HARDSHIP	lure	n/a	n/a	n/a	1
87.563	0.533333087	HYPNOTIST	lure	n/a	n/a	n/a	1
88.097	0.699991709	SANDAL	lure	n/a	n/a	n/a	1
88.797	0.799987691	BABE	lure	n/a	n/a	n/a	1
89.597	0.61665254	HUNTSMAN	lure	n/a	n/a	n/a	1
90.213	0.533332111	CIVILITY	lure	n/a	n/a	n/a	1
90.747	1.018202546	PEAR	fruit	778	2	2	1
91.765	0.531772613	ASSIGNMENT	lure	n/a	n/a	n/a	1
92.297	0.499989979	INQUISITOR	lure	n/a	n/a	n/a	1
92.797	0.349999467	PALLBEARER	lure	n/a	n/a	n/a	1
93.147	0.383321755	BLADE	lure	n/a	n/a	n/a	1
93.53	0.633331009	NONSMOKER	lure	n/a	n/a	n/a	1
94.163	0.366654776	CANDLEWICK	lure	n/a	n/a	n/a	1
94.53	0.533329845	COMMUNION	lure	n/a	n/a	n/a	1
95.063	0.651509025	MOTHERLAND	lure	n/a	n/a	n/a	1
95.715	0.648473557	FANTASY	lure	n/a	n/a	n/a	1
96.363	0.733321491	AMENITY	lure	n/a	n/a	n/a	1
97.096	0.349994033	ODE	lure	n/a	n/a	n/a	1
97.446	0.450000391	WRISTBAND	lure	n/a	n/a	n/a	1
97.896	0.649985386	SABOTAGE	lure	n/a	n/a	n/a	1
98.546	0.533326237	SUMMARY	lure	n/a	n/a	n/a	1
99.08	0.61666306	APRON	short	n/a	n/a	n/a	1
99.696	0.51665373	SUNBEAM	lure	n/a	n/a	n/a	1
100.213	0.699991118	LINEAGE	lure	n/a	n/a	n/a	1
100.913	0.499990298	MOTORIST	lure	n/a	n/a	n/a	1
101.413	0.399999965	PAINTBRUSH	lure	n/a	n/a	n/a	1
101.813	0.583328676	CONTRACTOR	lure	n/a	n/a	n/a	1
102.396	0.583323368	PATROLMEN	lure	n/a	n/a	n/a	1
102.98	0.399986972	ZENITH	lure	n/a	n/a	n/a	1
103.38	0.566667281	MUSTACHE	lure	n/a	n/a	n/a	1
103.946	0.466651992	COPYWRITER	lure	n/a	n/a	n/a	1
104.413	0.500001821	BASEBOARD	lure	n/a	n/a	n/a	1
104.913	0.716656751	PERSON	lure	n/a	n/a	n/a	1
105.63	0.599987367	COUSIN	lure	n/a	n/a	n/a	1
106.23	0.683327797	BRIDGEHEAD	lure	n/a	n/a	n/a	1
106.913	0.716656224	APEX	lure	n/a	n/a	n/a	1
107.63	0.616659312	LENS	short	n/a	n/a	n/a	1
108.246	0.383327443	PEEPER	lure	n/a	n/a	n/a	1
108.63	0.549987592	TURPENTINE	lure	n/a	n/a	n/a	1
109.18	0.69998749	BUYER	lure	n/a	n/a	n/a	1
109.88	0.433326203	ADVISOR	lure	n/a	n/a	n/a	1
110.313	0.683326453	FOE	lure	n/a	n/a	n/a	1
110.996	0.399992089	INNOCENCE	lure	n/a	n/a	n/a	1
111.396	0.616661532	INCEPTION	lure	n/a	n/a	n/a	1
112.013	0.549989692	FOXHOUND	lure	n/a	n/a	n/a	1
112.563	0.616657694	KICKER	lure	n/a	n/a	n/a	1
113.18	0.616666576	NEURON	lure	n/a	n/a	n/a	1
113.796	0.633319422	LOBBYIST	lure	n/a	n/a	n/a	1
114.43	0.733329583	CZAR	lure	n/a	n/a	n/a	1
115.163	0.599984868	FOXHOLE	lure	n/a	n/a	n/a	1
115.763	0.499997453	SCRIPT	lure	n/a	n/a	n/a	1
116.263	0.616657343	NICKEL	short	n/a	n/a	n/a	1
116.88	0.716650649	ELLIPSE	lure	n/a	n/a	n/a	1
117.596	0.516787835	COMBUSTION	lure	n/a	n/a	n/a	1
118.113	0.502425728	LUMINOSITY	lure	n/a	n/a	n/a	1
118.615	0.547436432	MATH	lure	n/a	n/a	n/a	1
119.163	0.316660922	COOKY	lure	n/a	n/a	n/a	1
119.479	0.699986027	RESPITE	lure	n/a	n/a	n/a	1
120.179	0.366663999	STEPSON	lure	n/a	n/a	n/a	1
120.546	0.400049331	KITE	lure	n/a	n/a	n/a	1
120.946	0.733266647	GENTLEMAN	lure	n/a	n/a	n/a	1
121.679	0.618843498	REDUCTION	lure	n/a	n/a	n/a	1
122.298	0.582566709	ABSOLUTION	lure	n/a	n/a	n/a	1
122.881	0.481902446	EXEMPTION	lure	n/a	n/a	n/a	1
123.363	0.433323406	RUNOFF	lure	n/a	n/a	n/a	1
123.796	0.716665871	HIDEAWAY	lure	n/a	n/a	n/a	1
124.513	0.416701635	ABBOT	lure	n/a	n/a	n/a	1
124.929	1.016606458	CHERRY	fruit	715	2	2	1
125.946	0.499991826	PLAZA	lure	n/a	n/a	n/a	1
126.446	0.599993065	GANGWAY	lure	n/a	n/a	n/a	1
127.046	0.466656669	CHEESECAKE	lure	n/a	n/a	n/a	1
127.513	0.666657819	REPERTOIRE	lure	n/a	n/a	n/a	1
128.179	0.699989775	SIDEWALK	lure	n/a	n/a	n/a	1
128.879	0.433385507	HIPPO	lure	n/a	n/a	n/a	1
129.313	0.518151533	GREENBACK	lure	n/a	n/a	n/a	1
129.831	0.748442152	PAYLOAD	lure	n/a	n/a	n/a	1
130.579	0.333332839	ASCENT	lure	n/a	n/a	n/a	1
130.913	0.399995997	MINEFIELD	lure	n/a	n/a	n/a	1
131.313	0.349986719	BACKLOG	lure	n/a	n/a	n/a	1
131.663	0.533333381	SILHOUETTE	lure	n/a	n/a	n/a	1
132.196	0.416653507	DIVER	lure	n/a	n/a	n/a	1
132.613	0.699999984	TRUMPETER	lure	n/a	n/a	n/a	1
133.313	0.616657162	MATTRESS	short	n/a	n/a	n/a	1
133.929	0.649988752	DISGRACE	lure	n/a	n/a	n/a	1
134.579	0.733319333	MANDIBLE	lure	n/a	n/a	n/a	1
135.313	0.333326297	TRAPDOOR	lure	n/a	n/a	n/a	1
135.646	0.583333969	TOPOGRAPHY	lure	n/a	n/a	n/a	1
136.229	0.766656043	FORBEAR	lure	n/a	n/a	n/a	1
136.996	0.366652811	ATTENTION	lure	n/a	n/a	n/a	1
137.363	0.749989923	ANNOTATION	lure	n/a	n/a	n/a	1
138.113	0.566667233	MOLECULE	lure	n/a	n/a	n/a	1
138.679	0.383319738	LAIR	lure	n/a	n/a	n/a	1
139.063	0.316667888	FINALE	lure	n/a	n/a	n/a	1
139.379	0.383325625	CHASER	lure	n/a	n/a	n/a	1
139.763	0.466666722	LOCKER	lure	n/a	n/a	n/a	1
